,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
10,2024-04-07,745765,Hit By Pitch,hit_by_pitch,False,519203,670102,Anthony Rizzo,Bowden Francis,0,a3bc061d-323e-4ead-aac0-29c091e92651,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
11,2024-04-07,745765,Strikeout,strikeout,True,519317,670102,Giancarlo Stanton,Bowden Francis,0,5c2ead1a-615b-4f69-83c1-e79e0b8a99ab,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
12,2024-04-07,745765,Flyout,field_out,True,657077,670102,Alex Verdugo,Bowden Francis,0,06379915-d9e9-4515-a934-e754c3533f50,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
13,2024-04-07,745765,Groundout,field_out,True,683011,670102,Anthony Volpe,Bowden Francis,0,45339968-72e8-42ef-87ab-9f1db9665efd,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
14,2024-04-07,745765,Strikeout,strikeout,True,643396,661563,Isiah Kiner-Falefa,Luis Gil,0,7f93f1cb-090f-401c-b783-ced356987f9a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-07,745765,Strikeout,strikeout,True,595281,661563,Kevin Kiermaier,Luis Gil,0,69168d71-ac58-484f-a3d2-a5ec6b9be552,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-07,745765,Single,single,False,543807,661563,George Springer,Luis Gil,0,5bf79ccb-7abe-47dd-9e92-36896689bac6,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-07,745765,Hit By Pitch,hit_by_pitch,False,665489,661563,Vladimir Guerrero Jr.,Luis Gil,1,f89c1f82-dc60-49ab-bad0-0d70365232fa,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-07,745765,Walk,walk,False,666182,661563,Bo Bichette,Luis Gil,1,6ce1a569-6075-4d85-bfcd-e41b31a2340c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-07,745765,Walk,walk,False,672386,661563,Alejandro Kirk,Luis Gil,1,e3106087-f298-4f52-b61a-6b67cc3f8cfd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-07,745765,Strikeout,strikeout,True,624415,661563,Cavan Biggio,Luis Gil,0,14360e37-1058-4855-9700-4cf695aee53a,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-07,745765,Pop Out,field_out,True,669224,670102,Austin Wells,Bowden Francis,0,4d78cbb3-84b2-4aa6-a80e-336b4f0728c3,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
22,2024-04-07,745765,Walk,walk,False,665828,670102,Oswaldo Cabrera,Bowden Francis,0,9474c4a8-7368-4421-a3b0-e609cb161b8c,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
23,2024-04-07,745765,Strikeout,strikeout,True,650402,670102,Gleyber Torres,Bowden Francis,0,711a3cbe-17ac-4f52-bc46-0d0aab3b3b68,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
24,2024-04-07,745765,Single,single,False,665742,670102,Juan Soto,Bowden Francis,1,89d15659-70e6-48b0-a651-c9c4202f7ad5,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
25,2024-04-07,745765,Walk,walk,False,592450,670102,Aaron Judge,Bowden Francis,1,5734f2ec-8164-4639-ad04-3c3f98d496f8,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
26,2024-04-07,745765,Walk,walk,False,519203,670102,Anthony Rizzo,Bowden Francis,1,7ae3f157-2ced-4559-a35a-e797f78d5afb,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
27,2024-04-07,745765,Home Run,home_run,False,519317,670102,Giancarlo Stanton,Bowden Francis,1,b71f997f-1423-4e24-806e-5b0f5d71e981,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
28,2024-04-07,745765,Groundout,field_out,True,657077,670102,Alex Verdugo,Bowden Francis,0,84ae80ad-0a2c-4d1b-849f-70f9407c0216,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,89.0,97.0,97.0,0.536,0.059,,0.67,-7.31,,93.3,,83.8,0.233,0.442,0.182,,,,0.4,1.1,0.294,103.0,95.0,100.0,118.0,106.0,110.0,0.121,0.284,-2.38,-1.52,84.5,73.5,0.297,0.486,0.225,0.348,0.348,0.205,,,,,,,,,,,,,,,,,,,,,
29,2024-04-07,745765,Strikeout,strikeout,True,676391,661563,Ernie Clement,Luis Gil,0,b233f22b-3824-47d0-b1d8-51b78c974396,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-07,745765,Walk,walk,False,662139,661563,Daulton Varsho,Luis Gil,0,33fd6803-a5d9-4e16-b13a-dd189a584c9d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-07,745765,Strikeout,strikeout,True,643396,661563,Isiah Kiner-Falefa,Luis Gil,0,7e77ab80-6e06-464d-a0c7-ae2d5d59b5d1,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-07,745765,Strikeout,strikeout,True,595281,661563,Kevin Kiermaier,Luis Gil,0,966ae757-abfe-40ef-8197-323705ec6c15,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,108.0,91.0,100.0,0.519,0.194,0.287,0.69,2.08,0.38,96.7,91.7,87.6,0.184,0.337,0.294,0.182,0.284,0.263,0.131,0.262,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-07,745765,Single,single,False,683011,502179,Anthony Volpe,Paolo Espino,0,86fd9cdd-5585-4e40-9127-9fbdd46ce652,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,115.0,105.0,85.0,0.277,0.145,0.253,-5.37,-8.64,6.69,88.3,83.9,75.1,0.4,1.0,0.167,0.2,0.4,0.0,0.667,1.0,0.143,123.0,83.0,93.0,,,,,0.325,,-8.98,,70.8,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-07,745765,Flyout,field_out,True,669224,502179,Austin Wells,Paolo Espino,0,389945d6-6374-4f91-b2c0-196e85c53761,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,115.0,105.0,85.0,0.277,0.145,0.253,-5.37,-8.64,6.69,88.3,83.9,75.1,0.4,1.0,0.167,0.2,0.4,0.0,0.667,1.0,0.143,123.0,83.0,93.0,,,,,0.325,,-8.98,,70.8,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-07,745765,Forceout,force_out,True,665828,502179,Oswaldo Cabrera,Paolo Espino,1,e20c599e-6645-44ae-ad38-06ea8f2d5ace,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,115.0,105.0,85.0,0.277,0.145,0.253,-5.37,-8.64,6.69,88.3,83.9,75.1,0.4,1.0,0.167,0.2,0.4,0.0,0.667,1.0,0.143,123.0,83.0,93.0,,,,,0.325,,-8.98,,70.8,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-07,745765,Single,single,False,650402,502179,Gleyber Torres,Paolo Espino,1,03cf658f-01ae-440c-bb41-42933188769e,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,115.0,105.0,85.0,0.277,0.145,0.253,-5.37,-8.64,6.69,88.3,83.9,75.1,0.4,1.0,0.167,0.2,0.4,0.0,0.667,1.0,0.143,123.0,83.0,93.0,,,,,0.325,,-8.98,,70.8,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-07,745765,Groundout,field_out,True,665742,502179,Juan Soto,Paolo Espino,0,d5323f79-d090-4a6b-b4c5-495066b706f9,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,7.71,12.2,4.2,95.0,90.0,90.0,0.861,3.86,3.86,15.43,3.86,1.14,0.333,0.5,0.222,0.333,0.373,67.0,103.0,94.0,52.0,93.0,82.0,115.0,105.0,85.0,0.277,0.145,0.253,-5.37,-8.64,6.69,88.3,83.9,75.1,0.4,1.0,0.167,0.2,0.4,0.0,0.667,1.0,0.143,123.0,83.0,93.0,,,,,0.325,,-8.98,,70.8,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,
