,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-10,745694,Flyout,field_out,True,657557,573186,Paul DeJong,Marcus Stroman,0,6d6e1eb0-90ce-4cdf-a3bd-a360d009aad9,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
11,2024-09-10,745694,Grounded Into DP,grounded_into_double_play,True,666023,573186,Freddy Fermin,Marcus Stroman,1,820ea7a1-745c-432b-811b-6cda179285d7,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
12,2024-09-10,745694,Flyout,field_out,True,519317,607625,Giancarlo Stanton,Seth Lugo,0,85563ff2-ff8b-4b46-8eb3-a7ec83f2fc9a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
13,2024-09-10,745694,Flyout,field_out,True,665862,607625,Jazz Chisholm Jr.,Seth Lugo,0,fcc6b09c-af4c-41a1-a556-8cb877216be3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
14,2024-09-10,745694,Strikeout,strikeout,True,691176,607625,Jasson Domínguez,Seth Lugo,0,68e24fac-dc9b-434d-9908-d3349e4e645b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
15,2024-09-10,745694,Single,single,False,664728,573186,Kyle Isbel,Marcus Stroman,0,611a6b8c-4b8f-4363-aa32-cec5d03f2170,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
16,2024-09-10,745694,Groundout,field_out,True,502054,573186,Tommy Pham,Marcus Stroman,1,5a10a091-8c9d-458f-835e-48bedb1e7c12,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
17,2024-09-10,745694,Single,single,False,677951,573186,Bobby Witt Jr.,Marcus Stroman,1,11eba59c-c7c1-4ed8-9c87-db031975059f,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
18,2024-09-10,745694,Single,single,True,521692,573186,Salvador Perez,Marcus Stroman,1,21628ffd-129b-43c0-8db1-fc7e0eabd634,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
19,2024-09-10,745694,Groundout,field_out,True,669004,573186,MJ Melendez,Marcus Stroman,0,50084109-ee1f-4edb-bd92-0d48970074eb,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
20,2024-09-10,745694,Groundout,field_out,True,519203,607625,Anthony Rizzo,Seth Lugo,0,433de9c4-68ab-41b6-85c5-51d210b1e4d5,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
21,2024-09-10,745694,Strikeout,strikeout,True,683011,607625,Anthony Volpe,Seth Lugo,0,5f572411-cec6-4704-ba5f-ac36f7d9ec47,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
22,2024-09-10,745694,Groundout,field_out,True,650402,607625,Gleyber Torres,Seth Lugo,0,d3c7895c-d1c9-4b54-b5fa-5aa88f177db3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
23,2024-09-10,745694,Strikeout,strikeout,True,592669,573186,Hunter Renfroe,Marcus Stroman,0,5f0cde86-edd6-444f-994b-e2e50cc67c76,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
24,2024-09-10,745694,Single,single,False,686681,573186,Michael Massey,Marcus Stroman,0,c991b0c3-bbe9-447d-ba42-3244df05190a,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
25,2024-09-10,745694,Strikeout,strikeout,True,657557,573186,Paul DeJong,Marcus Stroman,1,4115cf37-e358-4920-aea7-1eb9553ec903,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
26,2024-09-10,745694,Groundout,field_out,True,666023,573186,Freddy Fermin,Marcus Stroman,0,f70363ad-549f-4831-b426-511481eaf6a8,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.07,4.85,148.1,96.0,92.0,94.0,0.816,6.61,3.64,9.22,1.09,1.56,0.207,0.403,0.151,0.323,0.358,92.0,89.0,93.0,48.0,86.0,78.0,91.0,94.0,90.0,94.0,102.0,102.0,106.0,100.0,99.0,82.0,98.0,93.0,0.348,0.031,0.182,0.11,0.167,0.162,-4.68,-0.05,-0.1,-0.03,-2.24,0.52,89.9,88.1,83.3,90.0,85.3,81.3,0.294,0.467,0.122,0.252,0.382,0.273,0.282,0.515,0.182,0.222,0.302,0.252,0.29,0.468,0.323,0.0,0.0,0.29,0.5,0.7,0.231,,,,,,,,,,,,
27,2024-09-10,745694,Groundout,field_out,True,665742,607625,Juan Soto,Seth Lugo,0,4b198f63-d86c-487e-817d-83791bc3dee4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
28,2024-09-10,745694,Groundout,field_out,True,592450,607625,Aaron Judge,Seth Lugo,0,f2f570fa-27b2-4b96-97ef-a57ddac4f2cd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.76,197.2,101.0,97.0,100.0,0.796,7.88,2.14,7.88,0.73,1.23,0.209,0.389,0.157,0.301,0.43,127.0,100.0,110.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,98.0,105.0,99.0,103.0,103.0,88.0,99.0,99.0,0.187,0.24,0.079,0.029,0.137,0.26,0.79,2.6,-0.43,0.53,-0.73,1.34,92.3,90.2,85.8,92.2,85.2,79.4,0.284,0.395,0.133,0.216,0.392,0.196,0.235,0.235,0.241,0.095,0.381,0.333,0.227,0.295,0.279,0.179,0.277,0.34,0.232,0.384,0.167,95.0,100.0,98.0,0.067,0.18,87.4,0.227,0.364,0.299,0.36,0.72,0.109
