,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-07-30,746441,Flyout,field_out,True,682177,663947,Daniel Schneemann,Tyler Holton,1,dd92a4c3-53b0-485a-93d0-876310e6cf98,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
11,2024-07-30,746441,Strikeout,strikeout,True,672761,668909,Wenceel Pérez,Gavin Williams,0,1d55cbc5-17c3-4151-a9aa-b2b31779497a,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
12,2024-07-30,746441,Single,single,False,676632,668909,Bligh Madris,Gavin Williams,0,540088b5-5272-4373-857a-ed33c1efc4c0,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
13,2024-07-30,746441,Flyout,field_out,True,628451,668909,Andy Ibáñez,Gavin Williams,0,5fbe8904-ee47-4e63-9910-e373d55b74e5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
14,2024-07-30,746441,Field Error,field_error,False,570482,668909,Gio Urshela,Gavin Williams,1,ee2830d0-aa9d-4572-9b4c-9e89b0bbb032,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
15,2024-07-30,746441,Flyout,field_out,True,656716,668909,Zach McKinstry,Gavin Williams,0,194eaf8a-dbbe-48c2-aa7f-4637335bb74b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
16,2024-07-30,746441,Groundout,field_out,True,595978,663947,Austin Hedges,Tyler Holton,0,d46aa69c-0f23-4f81-adc9-a3c99f5470db,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
17,2024-07-30,746441,Groundout,field_out,True,680757,663947,Steven Kwan,Tyler Holton,0,0a4a983f-3426-41f7-8110-a7236cb13a0e,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.38,2.99,75.2,104.0,84.0,100.0,0.766,7.02,1.55,5.71,0.59,1.24,0.21,0.381,0.186,0.271,0.421,64.0,104.0,100.0,103.0,86.0,94.0,81.0,103.0,93.0,78.0,104.0,96.0,113.0,98.0,105.0,86.0,109.0,104.0,0.211,0.154,0.267,0.156,0.015,0.196,5.52,2.22,2.07,2.44,1.29,-0.22,92.1,87.9,83.5,91.7,80.9,79.3,0.275,0.42,0.278,0.169,0.356,0.097,0.204,0.259,0.246,0.068,0.068,0.282,0.128,0.128,0.368,,,,,,,,,,,,,,,
18,2024-07-30,746441,Strikeout,strikeout,True,657041,656412,Lane Thomas,Alex Faedo,0,45686448-fb73-47b9-b3ec-8915b6149e1c,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
19,2024-07-30,746441,Strikeout,strikeout,True,668670,668909,Jake Rogers,Gavin Williams,0,88809f17-60d9-430e-941a-c6d4b92b4d5e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
20,2024-07-30,746441,Groundout,field_out,True,663837,668909,Matt Vierling,Gavin Williams,0,a399cb06-b4d3-4829-aca3-216a9a61aba6,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
21,2024-07-30,746441,Single,single,False,690993,668909,Colt Keith,Gavin Williams,0,86ab87d5-d234-49fc-995d-f29b0e6a7e00,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
22,2024-07-30,746441,Forceout,force_out,True,669234,668909,Justyn-Henry Malloy,Gavin Williams,1,3043b5d4-5331-49fb-8258-66c527906823,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
23,2024-07-30,746441,Lineout,field_out,True,608070,656412,José Ramírez,Alex Faedo,0,81e16800-e65e-4c5a-9851-05f2ede0190b,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
24,2024-07-30,746441,Home Run,home_run,False,647304,656412,Josh Naylor,Alex Faedo,0,ee4bac41-b78a-4af1-a7e8-11431f21f83a,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
25,2024-07-30,746441,Pop Out,field_out,True,682657,656412,Angel Martínez,Alex Faedo,0,399b0238-20a2-444a-8d0d-bf8a660653dd,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
26,2024-07-30,746441,Lineout,field_out,True,665926,656412,Andrés Giménez,Alex Faedo,0,aac0f531-9888-4d71-b38f-53db68313cc8,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
27,2024-07-30,746441,Groundout,field_out,True,672761,668909,Wenceel Pérez,Gavin Williams,0,813773ed-9451-4470-a460-b96f0adb91b6,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
28,2024-07-30,746441,Strikeout,strikeout,True,676632,668909,Bligh Madris,Gavin Williams,0,34187110-e5f7-4b80-a546-261a3c8902fa,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
29,2024-07-30,746441,Strikeout,strikeout,True,628451,668909,Andy Ibáñez,Gavin Williams,0,5bddac55-e5bd-434f-9688-7622a0471bb2,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,,,,110.0,62.0,89.0,92.0,98.0,90.0,,0.531,0.105,0.096,0.204,0.064,0.15,1.25,,-1.16,-0.46,-5.66,96.8,91.7,89.2,,88.5,79.6,0.5,1.0,0.091,,,,0.136,0.318,0.298,0.288,0.413,0.237,0.353,0.529,0.295,0.167,0.352,0.274,,,,,,,,,,,,
30,2024-07-30,746441,Hit By Pitch,hit_by_pitch,False,671289,656412,Tyler Freeman,Alex Faedo,0,ff203470-878a-4e81-b784-4dd0efc213f9,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
31,2024-07-30,746441,Double,double,False,682177,656412,Daniel Schneemann,Alex Faedo,1,c48b64ee-148a-4c8b-9fef-4fccd7daa566,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
32,2024-07-30,746441,Sac Bunt,sac_bunt,True,595978,656412,Austin Hedges,Alex Faedo,1,b34842e1-0f4d-4da8-865c-dc1eefae5176,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.61,4.29,57.1,100.0,104.0,101.0,0.698,8.63,4.4,7.69,1.41,1.03,0.275,0.406,0.138,0.313,0.362,108.0,102.0,108.0,,,,91.0,94.0,89.0,80.0,93.0,90.0,116.0,106.0,110.0,,,,0.054,0.352,,0.396,,0.199,-0.54,,-4.02,0.91,,-0.84,94.0,,89.1,93.5,83.2,,0.286,0.405,0.268,0.545,0.727,0.083,,,,0.218,0.437,0.247,0.171,0.314,0.43,,,,,,,,,,,,,,,
33,2024-07-30,746441,Double Play,double_play,True,680757,571946,Steven Kwan,Shelby Miller,1,448db887-7a4b-4431-a093-98bbd9b0e7c7,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.71,3.37,49.2,98.0,106.0,100.0,0.773,8.34,1.63,6.52,1.27,0.82,0.281,0.388,0.115,0.324,0.467,,,,,,,109.0,99.0,101.0,,,,95.0,102.0,98.0,71.0,57.0,62.0,,0.612,0.003,0.191,,,1.39,-2.75,,0.17,,,93.5,88.4,,,88.2,,,,,,,,,,,0.186,0.32,0.241,0.231,0.436,0.227,,,,100.0,97.0,105.0,0.195,-0.18,86.7,0.205,0.409,0.286,,,
