,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-14,745528,Single,single,False,578428,663465,Jose Iglesias,Kolby Allard,0,4e8c5d24-0721-4eb9-b02a-f971e2368157,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
1,2024-09-14,745528,Strikeout,strikeout,True,668901,663465,Mark Vientos,Kolby Allard,0,58c104d4-37f6-48e5-968c-f2d774322e68,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
2,2024-09-14,745528,Strikeout,strikeout,True,607043,663465,Brandon Nimmo,Kolby Allard,0,89588667-23c2-4d35-84c0-5961d5eb7b2f,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
3,2024-09-14,745528,Walk,walk,False,624413,663465,Pete Alonso,Kolby Allard,1,bcfc48e0-0201-4820-828a-4b9a62396a11,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
4,2024-09-14,745528,Walk,walk,False,502110,663465,J.D. Martinez,Kolby Allard,1,b47c365d-72be-45bd-8d6f-cdc8733ece43,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
5,2024-09-14,745528,Walk,walk,False,516782,663465,Starling Marte,Kolby Allard,1,9b6c0f40-70aa-4fa9-ba27-f9bf5c591348,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
6,2024-09-14,745528,Flyout,field_out,True,682626,663465,Francisco Alvarez,Kolby Allard,0,a747ace9-d166-49b8-8973-02b8f00b10f9,663465.0,kolbyallard,Allard,Left,Kolby Allard,PHI,4.29,4.63,21.0,104.0,68.0,100.0,0.832,6.86,2.14,11.57,2.14,1.22,0.159,0.391,0.145,0.42,0.469,78.0,108.0,103.0,94.0,96.0,103.0,57.0,103.0,97.0,28.0,108.0,94.0,68.0,103.0,101.0,0.051,0.385,0.179,0.122,0.263,-2.8,-2.48,-13.9,1.12,3.04,90.1,84.5,82.0,90.2,71.8,0.233,0.267,0.196,0.4,0.72,0.14,0.385,0.692,0.313,0.231,0.538,0.143,0.75,1.5,0.0,,,,,,,,,,,,,,,,,,,,,
7,2024-09-14,745528,Strikeout,strikeout,True,656941,622663,Kyle Schwarber,Luis Severino,0,57abf4f1-2fc6-42ca-8125-b5446ea68bdb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.77,3.93,172.0,100.0,106.0,101.0,0.813,7.8,2.98,8.06,1.1,1.27,0.265,0.376,0.205,0.281,0.438,87.0,95.0,94.0,,,,101.0,103.0,101.0,91.0,97.0,93.0,93.0,91.0,89.0,0.252,0.351,0.084,,0.08,0.33,1.46,1.27,,-3.39,96.1,92.7,86.1,95.6,,0.346,0.654,0.188,0.233,0.379,0.222,0.184,0.265,0.263,,,,0.274,0.403,0.122,142.0,100.0,110.0,0.234,-0.01,85.6,0.153,0.261,0.376,0.263,0.342,0.284,,,,,,,,,
8,2024-09-14,745528,Strikeout,strikeout,True,607208,622663,Trea Turner,Luis Severino,0,3cec981a-ed67-4e82-80d7-e3e9ed4c9957,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.77,3.93,172.0,100.0,106.0,101.0,0.813,7.8,2.98,8.06,1.1,1.27,0.265,0.376,0.205,0.281,0.438,87.0,95.0,94.0,,,,101.0,103.0,101.0,91.0,97.0,93.0,93.0,91.0,89.0,0.252,0.351,0.084,,0.08,0.33,1.46,1.27,,-3.39,96.1,92.7,86.1,95.6,,0.346,0.654,0.188,0.233,0.379,0.222,0.184,0.265,0.263,,,,0.274,0.403,0.122,142.0,100.0,110.0,0.234,-0.01,85.6,0.153,0.261,0.376,0.263,0.342,0.284,,,,,,,,,
9,2024-09-14,745528,Strikeout,strikeout,True,547180,622663,Bryce Harper,Luis Severino,0,1244fa25-c398-41fa-b355-68bd7e48a64c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.77,3.93,172.0,100.0,106.0,101.0,0.813,7.8,2.98,8.06,1.1,1.27,0.265,0.376,0.205,0.281,0.438,87.0,95.0,94.0,,,,101.0,103.0,101.0,91.0,97.0,93.0,93.0,91.0,89.0,0.252,0.351,0.084,,0.08,0.33,1.46,1.27,,-3.39,96.1,92.7,86.1,95.6,,0.346,0.654,0.188,0.233,0.379,0.222,0.184,0.265,0.263,,,,0.274,0.403,0.122,142.0,100.0,110.0,0.234,-0.01,85.6,0.153,0.261,0.376,0.263,0.342,0.284,,,,,,,,,
