,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-17,745366,Strikeout,strikeout,True,572138,650633,Jon Singleton,Michael King,0,22ef121f-1ff5-4fcb-8c1d-3723c94d1f60,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-17,745366,Flyout,field_out,True,665161,650633,Jeremy Peña,Michael King,0,442561a5-3c8d-4dda-91f9-897d99e7197a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,745366,Groundout,field_out,True,518792,650633,Jason Heyward,Michael King,0,a7de8091-ce3c-4d68-8340-15f5710bb26b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-17,745366,Pop Out,field_out,True,593428,686613,Xander Bogaerts,Hunter Brown,0,23c7cf1c-7ac6-4cc5-b338-605a33720fc0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
14,2024-09-17,745366,Walk,walk,False,630105,686613,Jake Cronenworth,Hunter Brown,0,8b900b7a-23b5-4b22-adba-5a5d8175d0e5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
15,2024-09-17,745366,Single,single,False,456781,686613,Donovan Solano,Hunter Brown,1,33751528-c58a-4ba0-9d15-27448dce4d25,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
16,2024-09-17,745366,Bunt Pop Out,field_out,True,543309,686613,Kyle Higashioka,Hunter Brown,0,1d39cdcf-4f85-417d-b385-3bf125fe87e5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
17,2024-09-17,745366,Flyout,field_out,True,650333,686613,Luis Arraez,Hunter Brown,0,009b0d67-bca1-4148-af2d-ada8e9c7076b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
18,2024-09-17,745366,Groundout,field_out,True,643289,650633,Mauricio Dubón,Michael King,0,ed4725b6-c032-4818-b3b6-b84f48597bbf,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-17,745366,Strikeout,strikeout,True,514888,650633,Jose Altuve,Michael King,0,1f37f585-c22d-4793-840e-cbc81e869d6f,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-17,745366,Groundout,field_out,True,670541,650633,Yordan Alvarez,Michael King,0,81736cf2-6c67-4886-9bb4-207ada5a506c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-17,745366,Groundout,field_out,True,665487,686613,Fernando Tatis Jr.,Hunter Brown,0,16ba862f-954a-486f-b8a2-d82f05ec6a51,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
22,2024-09-17,745366,Pop Out,field_out,True,595777,686613,Jurickson Profar,Hunter Brown,0,8566d4d6-6828-4607-8637-cd3887bf6b98,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
23,2024-09-17,745366,Groundout,field_out,True,592518,686613,Manny Machado,Hunter Brown,0,41d3c2aa-e096-4494-bd00-d3977691b63d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
24,2024-09-17,745366,Single,single,False,663656,650633,Kyle Tucker,Michael King,0,69f627e2-71c0-4e9f-9e37-9db69bf5af78,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-17,745366,Flyout,field_out,True,673237,650633,Yainer Diaz,Michael King,0,0f2508ca-d2c4-4efa-a321-c3b7916c7bcb,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-17,745366,Single,single,False,608324,650633,Alex Bregman,Michael King,1,dd50ef5a-411a-4081-b63d-f49cd13d5a2c,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-17,745366,Double,double,False,572138,650633,Jon Singleton,Michael King,1,de3895d0-47f9-4aa9-9c13-d3e4e69ad9ef,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-17,745366,Groundout,field_out,True,665161,650633,Jeremy Peña,Michael King,1,d9bb1393-5d84-4774-96bf-85680a8086af,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-17,745366,Lineout,field_out,True,518792,650633,Jason Heyward,Michael King,0,e89e6826-0da8-4b09-a057-e310fd102ca5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.04,3.45,168.2,102.0,94.0,100.0,0.733,10.57,3.25,7.52,0.91,1.1,0.231,0.429,0.204,0.263,0.416,88.0,103.0,97.0,85.0,102.0,101.0,88.0,105.0,98.0,114.0,97.0,102.0,0.278,0.243,0.231,0.248,-0.03,0.74,-0.22,1.5,93.7,86.7,92.9,82.9,0.212,0.292,0.364,0.2,0.382,0.188,0.26,0.389,0.266,0.214,0.316,0.342,0.267,0.5,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-17,745366,Pop Out,field_out,True,701538,686613,Jackson Merrill,Hunter Brown,0,7e276305-956a-4991-8126-5252e1c5a1b6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
31,2024-09-17,745366,Strikeout,strikeout,True,593428,686613,Xander Bogaerts,Hunter Brown,0,a33a88a1-6619-491c-947f-07d5bb55cb61,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
32,2024-09-17,745366,Lineout,field_out,True,630105,686613,Jake Cronenworth,Hunter Brown,0,9ad8338d-60f9-45d7-b502-3cdb01cbf5f2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.49,3.27,170.0,101.0,103.0,101.0,0.778,9.48,3.18,8.26,0.95,1.61,0.271,0.353,0.188,0.218,0.421,84.0,101.0,103.0,110.0,100.0,101.0,93.0,103.0,99.0,110.0,104.0,108.0,0.182,0.347,0.051,0.126,0.16,0.93,1.7,0.95,96.0,88.4,95.6,89.1,0.221,0.26,0.296,0.275,0.321,0.16,0.244,0.413,0.289,,,,0.182,0.182,0.243,127.0,100.0,105.0,90.0,103.0,101.0,0.17,0.125,0.15,-0.78,92.4,82.9,0.235,0.365,0.214,0.237,0.421,0.305,,,,,,,,,,,,,,,
