,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-04-16,746004,Single,single,False,593428,489119,Xander Bogaerts,Wade Miley,0,bded547d-208a-4907-9735-70ad2d077883,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
1,2024-04-16,746004,Single,single,False,665487,489119,Fernando Tatis Jr.,Wade Miley,1,83b67247-88f0-4cbe-b984-6c797034fac0,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
2,2024-04-16,746004,Single,single,False,595777,489119,Jurickson Profar,Wade Miley,1,c27f4f9a-b4a0-4955-9c81-b9939228163e,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
3,2024-04-16,746004,Groundout,field_out,True,592518,489119,Manny Machado,Wade Miley,1,b095362b-9b01-442a-8127-52dd688ddd3b,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
4,2024-04-16,746004,Home Run,home_run,False,673490,489119,Ha-Seong Kim,Wade Miley,1,83bfe0e4-5c11-4bc2-b925-5c15f4697b6d,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
5,2024-04-16,746004,Field Error,field_error,False,669134,489119,Luis Campusano,Wade Miley,0,764d52c6-3430-40f3-af3b-8e14306e9f92,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
6,2024-04-16,746004,Strikeout,strikeout,True,701538,489119,Jackson Merrill,Wade Miley,1,7af0c906-fd81-4ca7-bfaa-19c6a4e74764,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
7,2024-04-16,746004,Single,single,False,666703,489119,Eguy Rosario,Wade Miley,1,cc3eb294-3243-43c3-b305-e700c93fd993,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
8,2024-04-16,746004,Strikeout,strikeout,True,640492,489119,José Azocar,Wade Miley,0,c0f8adb8-a4eb-4d81-8bb8-28e5a6a8255b,489119.0,wademiley,Miley,Left,Wade Miley,MIL,6.43,8.44,7.0,100.0,93.0,93.0,0.904,2.57,5.14,7.71,1.29,1.83,0.174,0.522,0.174,0.261,0.407,115.0,94.0,97.0,89.0,90.0,99.0,81.0,97.0,86.0,75.0,105.0,86.0,127.0,92.0,83.0,93.0,104.0,99.0,0.153,0.212,0.381,0.025,0.025,0.203,-0.24,0.54,-1.79,-3.64,7.4,-1.97,90.1,86.9,83.4,89.6,78.9,75.2,0.1,0.4,0.087,0.286,0.286,0.077,0.5,0.5,0.167,0.5,0.5,0.111,,,,,,,,,,,,,,,,,,,,,
9,2024-04-16,746004,Groundout,field_out,True,686217,656302,Sal Frelick,Dylan Cease,0,03301e83-0233-416b-8094-f54c9a0f3bbb,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,,,,113.0,101.0,105.0,113.0,89.0,90.0,,0.435,0.01,0.462,,0.013,-0.1,-5.15,,1.62,,-4.3,96.8,91.8,69.5,,87.1,,0.25,1.0,0.0,0.244,0.445,0.225,0.25,1.0,0.2,,,,108.0,99.0,104.0,0.081,-0.64,82.7,0.182,0.273,0.379,0.242,0.455,0.333,,,,,,,,,
