,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff
10,2024-06-14,746947,Groundout,field_out,True,665828,678394,Oswaldo Cabrera,Brayan Bello,0,7fde95e6-91ba-4408-87c4-1b23198bb5f4,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
11,2024-06-14,746947,Groundout,field_out,True,624431,678394,Jose Trevino,Brayan Bello,0,3fa5721b-e15e-4118-a9fa-de3ce5e7fd2e,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
12,2024-06-14,746947,Groundout,field_out,True,683011,678394,Anthony Volpe,Brayan Bello,0,b8fb0f98-2558-4e8a-9634-51b2a26c45e8,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
13,2024-06-14,746947,Strikeout,strikeout,True,646240,661563,Rafael Devers,Luis Gil,0,3007421a-0ea9-4497-a43d-8424ad03da79,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
14,2024-06-14,746947,Groundout,field_out,True,807799,661563,Masataka Yoshida,Luis Gil,0,46825cd2-da63-474d-b57e-37f3ca8717eb,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
15,2024-06-14,746947,Single,single,False,657136,661563,Connor Wong,Luis Gil,0,6710ef66-f5e1-4814-8a82-6badc7c6b9ac,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
16,2024-06-14,746947,Groundout,field_out,True,665839,661563,Enmanuel Valdez,Luis Gil,0,f4cfd647-2029-4b7a-b8ff-2d3fbc6ae470,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
17,2024-06-14,746947,Groundout,field_out,True,665742,678394,Juan Soto,Brayan Bello,0,14dfe68f-ba5e-44ce-9c6b-a104feb10786,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
18,2024-06-14,746947,Strikeout,strikeout,True,592450,678394,Aaron Judge,Brayan Bello,0,5bf98e22-cc74-4d6a-b362-02a14cdb6d8f,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
19,2024-06-14,746947,Groundout,field_out,True,657077,678394,Alex Verdugo,Brayan Bello,0,7e6af0b7-0b01-4d7b-9da9-7627b0f748df,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
20,2024-06-14,746947,Flyout,field_out,True,642086,661563,Dominic Smith,Luis Gil,0,9e2ee49b-75a0-4df0-b631-aba587dbd91d,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
21,2024-06-14,746947,Single,single,False,678882,661563,Ceddanne Rafaela,Luis Gil,0,aa53cf1c-30ec-4e3d-91dd-8596f9e8abc1,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
22,2024-06-14,746947,Single,single,False,680776,661563,Jarren Duran,Luis Gil,1,bf59d989-1b2f-4a9c-85f5-57179a0e103c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
23,2024-06-14,746947,Flyout,field_out,True,666152,661563,David Hamilton,Luis Gil,0,a2298289-b80a-4de4-8f9c-fa833306d4c7,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
24,2024-06-14,746947,Strikeout,strikeout,True,641933,661563,Tyler O'Neill,Luis Gil,0,c4d81008-48bb-4c51-8e88-6eedac812750,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
25,2024-06-14,746947,Single,single,False,519317,678394,Giancarlo Stanton,Brayan Bello,0,6c5420af-2dc7-4056-bd6b-96d1768fb1e6,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
26,2024-06-14,746947,Walk,walk,False,519203,678394,Anthony Rizzo,Brayan Bello,1,560d1762-51e9-4f11-91f2-7fc02de0795d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
27,2024-06-14,746947,Grounded Into DP,grounded_into_double_play,True,650402,678394,Gleyber Torres,Brayan Bello,1,09a54fb2-39b4-4b6a-b64d-98bbd4f70151,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
28,2024-06-14,746947,Field Error,field_error,False,665828,678394,Oswaldo Cabrera,Brayan Bello,1,acb8dd52-ef65-49fe-b7fb-de0e64ee32c7,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
29,2024-06-14,746947,Flyout,field_out,True,624431,678394,Jose Trevino,Brayan Bello,0,e25f0439-f69e-4ed5-9140-af49b22a5171,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
30,2024-06-14,746947,Walk,walk,False,646240,661563,Rafael Devers,Luis Gil,0,57c4398c-7db0-4793-9473-2795a0733ad5,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
31,2024-06-14,746947,Walk,walk,False,807799,661563,Masataka Yoshida,Luis Gil,1,08e90876-32d3-4205-899c-5618a95b422e,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
32,2024-06-14,746947,Forceout,force_out,True,657136,661563,Connor Wong,Luis Gil,1,aa2c0d09-fb4c-40cf-9260-2d77377feeea,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
33,2024-06-14,746947,Double,double,False,665839,661563,Enmanuel Valdez,Luis Gil,1,1630b499-fdb5-474c-aa83-5f6ae52d17d0,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
34,2024-06-14,746947,Strikeout,strikeout,True,642086,661563,Dominic Smith,Luis Gil,0,bac7be5c-4efd-49c9-a84d-0df9a1ca3edc,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
35,2024-06-14,746947,Strikeout,strikeout,True,678882,661563,Ceddanne Rafaela,Luis Gil,0,8603cdaa-a5c2-43d8-b393-f5c08bed22cd,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.17,3.36,102.1,95.0,110.0,101.0,0.744,10.38,4.31,5.45,0.79,0.85,0.233,0.449,0.18,0.327,0.403,82.0,94.0,95.0,128.0,97.0,104.0,,,,108.0,91.0,100.0,,0.519,0.194,0.287,0.69,,2.08,0.38,96.7,91.7,,87.6,,,,0.182,0.284,0.263,0.131,0.262,0.333,0.184,0.337,0.294,,,,,,,,,,,,,,,,,,
36,2024-06-14,746947,Single,single,False,683011,678394,Anthony Volpe,Brayan Bello,0,4d2bfef5-63f8-4566-9766-775145645bfc,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
37,2024-06-14,746947,Strikeout,strikeout,True,665742,678394,Juan Soto,Brayan Bello,1,36d47c46-212d-4d04-8854-caff08ec3bde,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
38,2024-06-14,746947,Walk,walk,False,592450,678394,Aaron Judge,Brayan Bello,1,d6463d69-b6d9-4419-841f-de36a5317de2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
39,2024-06-14,746947,Double,double,False,657077,678394,Alex Verdugo,Brayan Bello,1,9b651138-933c-4a84-8a27-dc96856f9cd4,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,
