,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-05-14,745014,Hit By Pitch,hit_by_pitch,False,671289,683004,Tyler Freeman,Jack Leiter,0,e9e218e9-0236-4a79-8c58-c00a7d7db4d2,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
1,2024-05-14,745014,Forceout,force_out,True,665926,683004,Andrés Giménez,Jack Leiter,1,63d1e080-042a-409b-9c89-988139d7de0b,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
2,2024-05-14,745014,Pop Out,field_out,True,608070,683004,José Ramírez,Jack Leiter,0,bc221291-ce5f-4475-86b9-e8fce58bf3e8,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
3,2024-05-14,745014,Walk,walk,False,647304,683004,Josh Naylor,Jack Leiter,1,bfea4020-8598-429b-a716-7bf1747818b7,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
4,2024-05-14,745014,Groundout,field_out,True,681807,683004,David Fry,Jack Leiter,1,279a0760-7178-4b8f-8a6e-ae3d176024ae,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
5,2024-05-14,745014,Flyout,field_out,True,543760,594902,Marcus Semien,Ben Lively,0,c9b333e3-a9b1-46f4-8bc7-aa7e85dd6b82,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,,,,
6,2024-05-14,745014,Flyout,field_out,True,608369,594902,Corey Seager,Ben Lively,0,e8ed7e0a-7bf1-4be5-8960-3f6b2a9a18ce,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,,,,
7,2024-05-14,745014,Strikeout,strikeout,True,663993,594902,Nathaniel Lowe,Ben Lively,0,39641684-8bbc-45e8-a373-1bd7de380cd4,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.59,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,108.0,106.0,104.0,,,,0.302,,0.245,0.072,0.075,-0.32,,0.57,-0.49,0.48,89.9,,83.5,79.2,76.6,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,62.0,111.0,99.0,0.305,0.18,90.4,0.25,0.45,0.152,,,,,,,,,,,,
8,2024-05-14,745014,Hit By Pitch,hit_by_pitch,False,700932,683004,Kyle Manzardo,Jack Leiter,0,40757dcd-0684-477d-aaf5-90f93096e580,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
9,2024-05-14,745014,Walk,walk,False,664314,683004,Estevan Florial,Jack Leiter,1,192fe2da-4c21-4dd6-9163-3bcd9b1caee5,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
10,2024-05-14,745014,Double,double,False,666310,683004,Bo Naylor,Jack Leiter,1,a2a753c4-b622-413f-8684-ab5b293fd600,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
11,2024-05-14,745014,Strikeout,strikeout,True,677587,683004,Brayan Rocchio,Jack Leiter,0,c4afef1a-9be9-413a-9601-573fb7c6041d,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
12,2024-05-14,745014,Walk,walk,False,671289,683004,Tyler Freeman,Jack Leiter,0,3a30d176-fc04-4906-92e2-b2ec997d8842,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
13,2024-05-14,745014,Single,single,False,665926,683004,Andrés Giménez,Jack Leiter,1,ea21c525-a850-4738-a345-874556ea13ce,683004.0,jackleiter,Leiter,Right,Jack Leiter,TEX,16.39,9.36,9.1,95.0,111.0,99.0,0.804,6.75,5.79,17.36,2.89,0.72,0.2,0.475,0.15,0.25,0.421,119.0,88.0,97.0,81.0,102.0,103.0,125.0,95.0,101.0,108.0,103.0,105.0,59.0,65.0,57.0,0.502,0.057,0.239,0.12,0.081,-6.23,-13.35,-2.18,0.86,1.27,95.6,91.1,88.6,85.6,80.0,0.393,0.893,0.281,0.444,0.444,0.0,0.2,0.2,0.333,0.25,0.25,0.222,,,,,,,,,,,,,,,,,,,,,
