,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-25,745376,Strikeout,strikeout,True,620443,527048,Luis Torrens,Martín Pérez,0,7c3e07ea-65fd-43ad-a9ab-79cb8041cd0b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
11,2024-08-25,745376,Double,double,False,592518,500779,Manny Machado,Jose Quintana,0,7101c4c7-81ca-4e35-b799-e589f8bb6b96,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
12,2024-08-25,745376,Groundout,field_out,True,630105,500779,Jake Cronenworth,Jose Quintana,0,0e85e3c4-2155-4ecf-aea1-c1b167e43bb0,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
13,2024-08-25,745376,Groundout,field_out,True,701538,500779,Jackson Merrill,Jose Quintana,1,2078ea44-e7fe-4374-b715-f4f14d5ce367,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
14,2024-08-25,745376,Pop Out,field_out,True,669134,500779,Luis Campusano,Jose Quintana,0,6d356f25-ebce-4eba-94ff-9b9c46321995,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
15,2024-08-25,745376,Flyout,field_out,True,664056,527048,Harrison Bader,Martín Pérez,0,a3351d78-6af5-4ef2-a65e-d94495c923c5,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
16,2024-08-25,745376,Groundout,field_out,True,596019,527048,Francisco Lindor,Martín Pérez,0,4693f833-cf4f-47a7-8fff-96b82dda3a49,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
17,2024-08-25,745376,Single,single,False,668901,527048,Mark Vientos,Martín Pérez,0,74c84854-d9a4-430f-82b1-65886b02a253,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
18,2024-08-25,745376,Groundout,field_out,True,624413,527048,Pete Alonso,Martín Pérez,0,024e3e7d-c754-44e2-9fff-d4063ac4577d,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
19,2024-08-25,745376,Bunt Groundout,field_out,True,669369,500779,Bryce Johnson,Jose Quintana,0,61555ef5-4050-4aa2-8dfe-f218bb2afd0d,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
20,2024-08-25,745376,Flyout,field_out,True,669200,500779,Mason McCoy,Jose Quintana,0,46987c3d-428d-44fa-a0e2-dd97c976a7d2,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
21,2024-08-25,745376,Groundout,field_out,True,595777,500779,Jurickson Profar,Jose Quintana,0,5b9b0a94-fe7c-4958-bfe7-96017e11fa44,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
22,2024-08-25,745376,Lineout,field_out,True,607043,527048,Brandon Nimmo,Martín Pérez,0,a708c68b-f22a-41c3-8a09-28b21ed2480d,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
23,2024-08-25,745376,Groundout,field_out,True,516782,527048,Starling Marte,Martín Pérez,0,0798a161-63a2-4615-bf22-9ebc9a80c25b,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
24,2024-08-25,745376,Home Run,home_run,False,502110,527048,J.D. Martinez,Martín Pérez,0,df4c1f25-415a-4283-87ed-ffa0d7408d25,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
25,2024-08-25,745376,Walk,walk,False,578428,527048,Jose Iglesias,Martín Pérez,0,c49914bc-9433-4d1e-8f4e-8324e791ceac,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
26,2024-08-25,745376,Walk,walk,False,620443,527048,Luis Torrens,Martín Pérez,1,eeea7cc8-7e9e-4c5e-bbd4-65edcb60179d,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
27,2024-08-25,745376,Walk,walk,False,664056,527048,Harrison Bader,Martín Pérez,1,c6e8e1ce-2df0-488f-bc42-14f0d6086546,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,68.0,102.0,93.0,0.344,0.055,0.234,0.001,0.146,0.221,-7.02,-0.81,0.39,-50.92,1.47,-2.37,91.5,88.2,83.4,90.9,82.8,78.1,0.28,0.404,0.101,0.306,0.519,0.352,0.292,0.64,0.198,0.228,0.246,0.273,0.429,0.762,0.024,,,,,,,,,,,,,,,,,,
28,2024-08-25,745376,Strikeout,strikeout,True,596019,663773,Francisco Lindor,Bryan Hoeing,0,d340d6e9-69e1-4251-8442-2b7e60ca5995,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,,,,0.496,0.067,,0.244,,,-0.1,,0.24,0.52,,,94.3,,,93.8,83.0,,0.295,0.42,0.097,,,,,,,,,,0.2,0.4,0.2,,,,136.0,103.0,107.0,0.193,3.93,86.8,0.079,0.105,0.388,0.233,0.267,0.321,,,
29,2024-08-25,745376,Lineout,field_out,True,456781,500779,Donovan Solano,Jose Quintana,0,0febffcd-4e1c-433e-bdae-3163fef1af4d,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
30,2024-08-25,745376,Flyout,field_out,True,593428,500779,Xander Bogaerts,Jose Quintana,0,7c870fcd-e461-406b-a891-d348b9dfc224,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
31,2024-08-25,745376,Walk,walk,False,592518,500779,Manny Machado,Jose Quintana,0,ed45b528-e9e3-4707-aa80-6a22261ec41d,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
32,2024-08-25,745376,Groundout,field_out,True,630105,500779,Jake Cronenworth,Jose Quintana,0,f3012431-9ebd-4310-9215-d6ed87cd9fff,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.36,4.88,140.1,98.0,83.0,93.0,0.808,6.8,3.46,8.27,1.41,1.2,0.22,0.425,0.169,0.343,0.339,69.0,100.0,97.0,110.0,103.0,100.0,70.0,92.0,85.0,75.0,97.0,90.0,,,,,,,0.293,0.222,,,0.287,0.197,-0.55,,0.19,,0.04,-0.09,90.6,,85.7,90.7,,77.6,0.261,0.491,0.136,0.225,0.294,0.32,,,,0.266,0.448,0.258,0.225,0.461,0.167,0.176,0.382,0.274,,,,,,,,,,,,,,,
