,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-30,747064,Strikeout,strikeout,True,682668,656550,Luisangel Acuña,Grant Holmes,0,f862f418-39a9-4338-b729-439d12ad6204,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
1,2024-09-30,747064,Pop Out,field_out,True,578428,656550,Jose Iglesias,Grant Holmes,0,f1b1bd48-c85d-450e-b2b8-c67bb2d39a7b,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
2,2024-09-30,747064,Strikeout,strikeout,True,607043,656550,Brandon Nimmo,Grant Holmes,0,2bab5281-6861-43e2-bab0-1268fbc8ee2e,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
3,2024-09-30,747064,Groundout,field_out,True,671739,664192,Michael Harris II,Joey Lucchesi,0,c17f777a-a9d7-46da-acb3-69545a255300,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,NYM,5.23,6.04,10.1,91.0,75.0,83.0,0.873,6.1,6.97,6.97,0.87,1.08,0.387,0.419,0.0,0.387,0.458,,,,51.0,81.0,77.0,,,,,,,63.0,122.0,107.0,,0.263,,0.274,0.006,,-0.46,,0.69,-3.81,,90.0,81.9,,76.6,,,,,,,0.0,0.0,0.125,0.25,0.375,0.16,89.0,89.0,82.0,0.458,-1.19,89.8,0.24,0.44,0.105,,,,,,
4,2024-09-30,747064,Flyout,field_out,True,645277,664192,Ozzie Albies,Joey Lucchesi,0,beb34e97-f2e1-47c0-82cb-b87ee5656666,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,NYM,5.23,6.04,10.1,91.0,75.0,83.0,0.873,6.1,6.97,6.97,0.87,1.08,0.387,0.419,0.0,0.387,0.458,,,,51.0,81.0,77.0,,,,,,,63.0,122.0,107.0,,0.263,,0.274,0.006,,-0.46,,0.69,-3.81,,90.0,81.9,,76.6,,,,,,,0.0,0.0,0.125,0.25,0.375,0.16,89.0,89.0,82.0,0.458,-1.19,89.8,0.24,0.44,0.105,,,,,,
5,2024-09-30,747064,Walk,walk,False,542303,664192,Marcell Ozuna,Joey Lucchesi,0,4d282bdf-c138-4f8e-ba33-fa5afc1fa10d,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,NYM,5.23,6.04,10.1,91.0,75.0,83.0,0.873,6.1,6.97,6.97,0.87,1.08,0.387,0.419,0.0,0.387,0.458,,,,51.0,81.0,77.0,,,,,,,63.0,122.0,107.0,,0.263,,0.274,0.006,,-0.46,,0.69,-3.81,,90.0,81.9,,76.6,,,,,,,0.0,0.0,0.125,0.25,0.375,0.16,89.0,89.0,82.0,0.458,-1.19,89.8,0.24,0.44,0.105,,,,,,
6,2024-09-30,747064,Strikeout,strikeout,True,621566,664192,Matt Olson,Joey Lucchesi,0,18f7b130-5d91-45e9-bed6-9e1da1ea3b3e,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,NYM,5.23,6.04,10.1,91.0,75.0,83.0,0.873,6.1,6.97,6.97,0.87,1.08,0.387,0.419,0.0,0.387,0.458,,,,51.0,81.0,77.0,,,,,,,63.0,122.0,107.0,,0.263,,0.274,0.006,,-0.46,,0.69,-3.81,,90.0,81.9,,76.6,,,,,,,0.0,0.0,0.125,0.25,0.375,0.16,89.0,89.0,82.0,0.458,-1.19,89.8,0.24,0.44,0.105,,,,,,
7,2024-09-30,747064,Strikeout,strikeout,True,624413,656550,Pete Alonso,Grant Holmes,0,a5c63fe6-7aaf-4e0b-bebd-5e86e4dab81d,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
8,2024-09-30,747064,Strikeout,strikeout,True,516782,656550,Starling Marte,Grant Holmes,0,89abc7c0-c062-4f25-97a1-087e77323d1c,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
9,2024-09-30,747064,Flyout,field_out,True,621438,656550,Tyrone Taylor,Grant Holmes,0,51f7210f-04dc-4ec9-afad-f2821503ce82,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,3.56,3.44,68.1,100.0,98.0,101.0,0.694,9.22,1.98,8.69,0.92,1.13,0.272,0.359,0.149,0.323,0.425,59.0,91.0,86.0,105.0,105.0,108.0,81.0,100.0,92.0,118.0,101.0,111.0,94.0,89.0,90.0,0.373,0.082,0.316,0.217,0.012,1.54,-3.71,0.71,0.86,-1.32,94.6,92.6,91.3,86.5,84.0,0.238,0.366,0.203,0.25,0.33,0.418,0.228,0.316,0.425,0.467,0.867,0.15,,,,,,,,,,,,,,,
