,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
10,2024-08-28,745452,Strikeout,strikeout,True,641856,543294,Billy McKinney,Kyle Hendricks,0,1fe8d1a1-7384-4978-ade0-2ab96fcd184d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-28,745452,Single,single,False,663538,694973,Nico Hoerner,Paul Skenes,0,4a0a0d7b-db47-4a20-b3e5-30e98700d32c,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-28,745452,Strikeout,strikeout,True,621020,694973,Dansby Swanson,Paul Skenes,1,6980d594-ad26-4d4d-ae67-d8472b8dff80,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-28,745452,Single,single,False,691718,694973,Pete Crow-Armstrong,Paul Skenes,1,368a466d-0065-422b-92cd-cc663c79903c,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-28,745452,Groundout,field_out,True,542194,694973,Christian Bethancourt,Paul Skenes,1,678630fd-e88b-4f81-8786-445ea8ba7a81,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-28,745452,Groundout,field_out,True,664023,694973,Ian Happ,Paul Skenes,0,c82d533b-9d55-4379-8e18-b4ac16a5952d,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-28,745452,Walk,walk,False,518735,543294,Yasmani Grandal,Kyle Hendricks,0,40cc1e73-b824-4dab-a433-e8f1cb3c8a6f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-28,745452,Double,double,False,669707,543294,Jared Triolo,Kyle Hendricks,1,bc7adee9-f34b-45fc-b636-8e0d2df0dc63,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-28,745452,Strikeout,strikeout,True,675961,543294,Alika Williams,Kyle Hendricks,0,eb4ad607-1e43-45a0-a61a-e188c7c05cd9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-28,745452,Groundout,field_out,True,643396,543294,Isiah Kiner-Falefa,Kyle Hendricks,1,1b016395-83b5-4669-8094-2294c8cf280c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-28,745452,Single,single,False,668804,543294,Bryan Reynolds,Kyle Hendricks,1,ee46d0e3-7c04-4a3b-b173-b4bdc060379a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-28,745452,Double,double,False,665833,543294,Oneil Cruz,Kyle Hendricks,1,a90ca78b-82fa-46e7-a178-56498d9f02c4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-28,745452,Single,single,False,642133,543294,Rowdy Tellez,Kyle Hendricks,1,fc70a08a-d1c1-4554-8ef0-7f8ed7c43552,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-28,745452,Single,single,False,656582,543294,Connor Joe,Kyle Hendricks,1,9cb48846-08a0-41d1-9939-b1567a5fdb5c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-28,745452,Double,double,False,641856,543294,Billy McKinney,Kyle Hendricks,1,ee911948-6908-4f5c-9a0b-95c357dd6088,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-28,745452,Walk,walk,False,518735,543294,Yasmani Grandal,Kyle Hendricks,0,98b377b4-378c-4a7e-9276-a913d24ef4b3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.75,5.21,102.2,105.0,95.0,100.0,0.832,6.05,2.81,10.96,1.75,1.34,0.232,0.401,0.212,0.295,0.402,106.0,107.0,107.0,90.0,110.0,108.0,61.0,91.0,84.0,97.0,106.0,97.0,,,,0.367,0.121,,0.132,0.379,-2.68,-1.07,,0.28,-1.17,87.9,80.9,87.7,,74.4,0.36,0.84,0.138,0.339,0.526,0.103,,,,0.22,0.317,0.288,0.277,0.441,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-28,745452,Forceout,force_out,True,669707,681799,Jared Triolo,Ethan Roberts,1,a04323de-ac39-478c-a477-0e0047529111,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,,2.12,,-0.21,,,91.7,,,81.3,,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,-1.82,89.3,0.275,0.425,0.304,0.444,0.444,0.067,,,,,,,,,,,,,,,,,,
27,2024-08-28,745452,Strikeout,strikeout,True,683737,694973,Michael Busch,Paul Skenes,0,2a33c11e-5d65-4f27-92b6-39c1904f8355,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-28,745452,Strikeout,strikeout,True,673548,694973,Seiya Suzuki,Paul Skenes,0,60c6026f-e684-44e9-b559-634a20178ebd,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-28,745452,Groundout,field_out,True,641355,694973,Cody Bellinger,Paul Skenes,0,6723626e-814e-494b-acd7-c4bc02ff40b3,694973.0,paulskenes,Skenes,Right,Paul Skenes,PIT,2.23,2.66,109.0,103.0,104.0,104.0,0.74,11.23,2.15,6.44,0.83,1.51,0.209,0.5,0.205,0.228,0.434,85.0,96.0,96.0,106.0,102.0,105.0,101.0,107.0,104.0,81.0,91.0,82.0,133.0,103.0,117.0,0.294,0.392,0.158,0.121,0.035,0.69,3.41,0.64,-0.07,-0.02,98.8,87.4,93.9,85.3,82.9,0.221,0.364,0.251,0.187,0.244,0.299,0.153,0.322,0.268,0.25,0.375,0.333,0.154,0.231,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-28,745452,Single,single,False,675961,681799,Alika Williams,Ethan Roberts,0,aa6cbac0-d2e4-46ae-b3bd-d5afee0046cc,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,,2.12,,-0.21,,,91.7,,,81.3,,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,-1.82,89.3,0.275,0.425,0.304,0.444,0.444,0.067,,,,,,,,,,,,,,,,,,
31,2024-08-28,745452,Walk,walk,False,643396,681799,Isiah Kiner-Falefa,Ethan Roberts,1,aa625d47-4f1c-4cea-baba-fb1edd1d100a,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,,2.12,,-0.21,,,91.7,,,81.3,,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,-1.82,89.3,0.275,0.425,0.304,0.444,0.444,0.067,,,,,,,,,,,,,,,,,,
32,2024-08-28,745452,Flyout,field_out,True,668804,681799,Bryan Reynolds,Ethan Roberts,0,96993990-7b75-4db2-9632-4ddcddd3c781,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,,2.12,,-0.21,,,91.7,,,81.3,,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,-1.82,89.3,0.275,0.425,0.304,0.444,0.444,0.067,,,,,,,,,,,,,,,,,,
33,2024-08-28,745452,Strikeout,strikeout,True,665833,681799,Oneil Cruz,Ethan Roberts,0,d154c6c1-7c41-4aca-8bba-75e8ee1c1897,681799.0,ethanroberts,Roberts,Right,Ethan Roberts,CHC,3.14,4.47,14.1,102.0,113.0,107.0,0.774,8.16,4.4,11.93,0.63,0.7,0.271,0.417,0.125,0.354,0.437,,,,,,,30.0,123.0,107.0,,,,133.0,106.0,115.0,,0.071,0.622,,,2.12,,-0.21,,,91.7,,,81.3,,0.0,0.0,0.5,,,,,,,,,,,,,86.0,92.0,93.0,0.307,-1.82,89.3,0.275,0.425,0.304,0.444,0.444,0.067,,,,,,,,,,,,,,,,,,
