,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-08-14,745544,Groundout,field_out,True,669364,663969,Xavier Edwards,Tyler Phillips,0,8712f1c2-4893-4298-b328-2a8929862383,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-14,745544,Hit By Pitch,hit_by_pitch,False,669394,663969,Jake Burger,Tyler Phillips,0,fa8bff79-99dd-48e9-bec2-96057a1e55bd,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-14,745544,Single,single,False,660821,663969,Jesús Sánchez,Tyler Phillips,1,4c497de1-3107-4ced-a6cc-41b44bce34e3,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-14,745544,Home Run,home_run,False,681146,663969,Jonah Bride,Tyler Phillips,1,cd0ca808-53fc-4d77-8038-fdaf47022c64,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-14,745544,Single,single,False,669065,663969,Kyle Stowers,Tyler Phillips,0,ebda64a4-f369-4841-a6b8-02413ff71bee,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-14,745544,Forceout,force_out,True,672640,663969,Otto Lopez,Tyler Phillips,1,fc7281cc-ae05-4a03-9f6d-8584d656053e,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-14,745544,Single,single,False,656537,663969,Derek Hill,Tyler Phillips,1,b068febe-0fd0-4832-a93e-37a07d214b5e,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-14,745544,Strikeout,strikeout,True,656896,663969,Emmanuel Rivera,Tyler Phillips,0,817801dd-0459-4d99-a118-5a6823233536,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,5.5,5.53,36.0,99.0,95.0,98.0,0.792,6.75,1.75,9.25,1.75,1.23,0.114,0.518,0.175,0.36,0.417,72.0,109.0,103.0,108.0,111.0,115.0,72.0,92.0,91.0,80.0,100.0,90.0,122.0,95.0,102.0,0.308,0.186,0.295,0.144,0.066,3.67,-0.59,-2.14,1.11,-3.96,92.6,85.7,93.7,82.5,80.9,0.295,0.5,0.329,0.306,0.694,0.128,0.194,0.29,0.212,0.143,0.143,0.214,0.5,0.625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-14,745544,Strikeout,strikeout,True,656941,665795,Kyle Schwarber,Edward Cabrera,0,e4b99008-8056-4c80-a5c7-1be1b747c22a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,,,,0.25,0.45,0.154,0.358,0.627,0.168,0.212,0.481,0.411,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-14,745544,Groundout,field_out,True,592206,665795,Nick Castellanos,Edward Cabrera,0,d6b1f12d-f29b-4cf6-a6f0-67e39716f634,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,0.079,0.257,0.082,0.226,0.356,-2.86,-0.38,1.8,-0.16,0.39,96.1,92.8,96.4,88.9,84.6,,,,0.25,0.45,0.154,0.358,0.627,0.168,0.212,0.481,0.411,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,,,,,,,,,,
