,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C
0,2024-07-31,746363,Strikeout,strikeout,True,457705,664285,Andrew McCutchen,Framber Valdez,0,b68c6885-bb10-440c-b3cd-200ec8e998de,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
1,2024-07-31,746363,Strikeout,strikeout,True,668804,664285,Bryan Reynolds,Framber Valdez,0,bd5e20f4-50ad-496e-8704-aff52b351cb1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
2,2024-07-31,746363,Groundout,field_out,True,656582,664285,Connor Joe,Framber Valdez,0,745fb557-76bd-42d0-a039-9153dd719fdd,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
3,2024-07-31,746363,Groundout,field_out,True,514888,663765,Jose Altuve,Jake Woodford,0,b2c046ac-27d9-45bb-bac7-2a0eff25f812,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
4,2024-07-31,746363,Single,single,False,608324,663765,Alex Bregman,Jake Woodford,0,ff61dc20-c6bb-4c7e-a916-f7de84ffded0,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
5,2024-07-31,746363,Flyout,field_out,True,670541,663765,Yordan Alvarez,Jake Woodford,0,bc64aa17-90f7-4348-8652-929436ec874e,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
6,2024-07-31,746363,Groundout,field_out,True,673237,663765,Yainer Diaz,Jake Woodford,0,8fd3406e-3dee-4934-bb77-d91313ef75f0,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
7,2024-07-31,746363,Single,single,False,650559,664285,Bryan De La Cruz,Framber Valdez,0,45242e0c-6c3c-4b75-a9d8-73e8d3f0a0bf,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
8,2024-07-31,746363,Home Run,home_run,False,663698,664285,Joey Bart,Framber Valdez,1,fcd58ba0-6657-4155-9e33-97e58da82703,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
9,2024-07-31,746363,Single,single,False,663647,664285,Ke'Bryan Hayes,Framber Valdez,0,ce5342d6-c002-43f3-a659-04d94a6c7cc1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
10,2024-07-31,746363,Strikeout,strikeout,True,665833,664285,Oneil Cruz,Framber Valdez,0,bf92c731-2ea4-4d31-8772-d45bcd7143b2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
11,2024-07-31,746363,Double,double,False,669707,664285,Jared Triolo,Framber Valdez,1,94f43c62-f05e-4b7f-8852-38cadf2ae92a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
12,2024-07-31,746363,Groundout,field_out,True,572191,664285,Michael A. Taylor,Framber Valdez,1,73d879f4-96db-4aa4-a55a-a5c8eb447946,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
13,2024-07-31,746363,Single,single,False,457705,664285,Andrew McCutchen,Framber Valdez,1,ed206652-abd9-49bd-b9b2-6a1eab3ac368,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
14,2024-07-31,746363,Strikeout,strikeout,True,668804,664285,Bryan Reynolds,Framber Valdez,0,30f9e668-7b56-491f-926e-c4ec6c2a3b9f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.013,0.044,0.312,0.168,-3.69,1.57,-1.24,1.43,0.45,94.3,89.8,94.1,85.4,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,0.269,0.538,0.375,0.4,1.0,0.273,,,,,,,,,,,,,,,
15,2024-07-31,746363,Field Error,field_error,False,665161,663765,Jeremy Peña,Jake Woodford,1,09e14a91-cead-4ac9-843d-b8f73e981065,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
16,2024-07-31,746363,Groundout,field_out,True,572138,663765,Jon Singleton,Jake Woodford,1,61cfa30e-4d25-45e1-8088-deb3556d56ee,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
17,2024-07-31,746363,Lineout,field_out,True,676694,663765,Jake Meyers,Jake Woodford,0,78764df3-3340-4f26-9765-5d93c685affb,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
18,2024-07-31,746363,Strikeout,strikeout,True,605170,663765,Victor Caratini,Jake Woodford,1,5e0c1719-3770-47a4-a004-e7bd2cf7cbfa,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,58.0,104.0,96.0,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,0.435,0.03,0.284,,0.056,0.14,-2.31,-1.96,,0.89,91.3,85.6,91.3,80.8,,0.371,0.581,0.022,,,,0.0,0.0,0.1,,,,,,,84.0,92.0,88.0,0.196,-0.86,88.5,0.25,0.475,0.282,0.292,0.5,0.125,,,
