,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-05,745451,Single,single,False,686611,663559,Dylan Crews,Bailey Falter,0,c9b03699-a11a-4299-bae8-7ac6da8f53d9,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
1,2024-09-05,745451,Flyout,field_out,True,695578,663559,James Wood,Bailey Falter,1,c11c2921-0250-46e1-ba31-603f4c38b51b,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
2,2024-09-05,745451,Double,double,False,660766,663559,Juan Yepez,Bailey Falter,1,82efb5de-0cef-487e-8b52-790abaf30f4a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
3,2024-09-05,745451,Home Run,home_run,False,665953,663559,Andrés Chaparro,Bailey Falter,1,028f3814-a076-46f8-a9ad-57dbae5eae51,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
4,2024-09-05,745451,Strikeout,strikeout,True,677588,663559,José Tena,Bailey Falter,0,9f4d238e-0ec2-4302-bb26-4cd3b980e4b6,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
5,2024-09-05,745451,Groundout,field_out,True,545121,663559,Ildemaro Vargas,Bailey Falter,0,9dbb96f9-524e-48d2-ade2-54e5b6fd10c9,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.45,5.1,121.1,100.0,90.0,97.0,0.828,6.23,2.67,9.12,1.11,0.81,0.297,0.357,0.135,0.313,0.484,100.0,101.0,100.0,85.0,101.0,96.0,99.0,101.0,98.0,92.0,97.0,97.0,43.0,95.0,70.0,0.138,0.501,0.007,0.193,0.162,0.43,-7.06,1.2,0.1,-1.5,91.8,86.9,91.9,85.9,77.4,0.26,0.396,0.165,0.268,0.476,0.148,0.263,0.3,0.302,0.316,0.632,0.178,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,
6,2024-09-05,745451,Strikeout,strikeout,True,643396,663623,Isiah Kiner-Falefa,Jake Irvin,0,60fbb7b9-1707-44aa-80ec-0bf4fac2b1d5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,,,,0.189,0.371,,0.003,0.327,0.61,,-1.19,-14.37,0.15,93.9,,93.2,85.9,81.1,0.205,0.376,0.242,0.343,0.521,0.139,,,,0.233,0.431,0.25,,,,99.0,92.0,94.0,78.0,102.0,93.0,0.071,0.038,-0.24,1.4,89.9,88.4,0.295,0.545,0.202,0.125,0.125,0.341,,,
7,2024-09-05,745451,Groundout,field_out,True,668804,663623,Bryan Reynolds,Jake Irvin,0,bb427891-ca54-4ee5-a597-07292f991331,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,,,,0.189,0.371,,0.003,0.327,0.61,,-1.19,-14.37,0.15,93.9,,93.2,85.9,81.1,0.205,0.376,0.242,0.343,0.521,0.139,,,,0.233,0.431,0.25,,,,99.0,92.0,94.0,78.0,102.0,93.0,0.071,0.038,-0.24,1.4,89.9,88.4,0.295,0.545,0.202,0.125,0.125,0.341,,,
8,2024-09-05,745451,Double,double,False,665833,663623,Oneil Cruz,Jake Irvin,0,0eec6ebc-5324-4db1-b51c-c56eecdbba0c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,,,,0.189,0.371,,0.003,0.327,0.61,,-1.19,-14.37,0.15,93.9,,93.2,85.9,81.1,0.205,0.376,0.242,0.343,0.521,0.139,,,,0.233,0.431,0.25,,,,99.0,92.0,94.0,78.0,102.0,93.0,0.071,0.038,-0.24,1.4,89.9,88.4,0.295,0.545,0.202,0.125,0.125,0.341,,,
9,2024-09-05,745451,Groundout,field_out,True,693304,663623,Nick Gonzales,Jake Irvin,0,30de32f4-78e0-4903-9985-ea48d245f2b5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.28,4.28,166.0,104.0,94.0,102.0,0.802,7.59,2.33,8.57,1.41,1.18,0.236,0.421,0.167,0.335,0.469,110.0,105.0,106.0,82.0,105.0,99.0,95.0,102.0,103.0,110.0,115.0,117.0,,,,0.189,0.371,,0.003,0.327,0.61,,-1.19,-14.37,0.15,93.9,,93.2,85.9,81.1,0.205,0.376,0.242,0.343,0.521,0.139,,,,0.233,0.431,0.25,,,,99.0,92.0,94.0,78.0,102.0,93.0,0.071,0.038,-0.24,1.4,89.9,88.4,0.295,0.545,0.202,0.125,0.125,0.341,,,
