,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,ST_ba,ST_slg,ST_whiff
10,2024-07-31,745148,Strikeout,strikeout,True,571448,571760,Nolan Arenado,Andrew Heaney,0,22c664e9-14c9-4fc1-a0dd-e54b22bac8ad,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
11,2024-07-31,745148,Single,single,False,502671,571760,Paul Goldschmidt,Andrew Heaney,0,c2af9c0f-590d-4748-a9ee-c495207c634a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
12,2024-07-31,745148,Single,single,False,502054,571760,Tommy Pham,Andrew Heaney,1,0f107d42-9a1b-4b51-9d0f-ecac93deda32,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
13,2024-07-31,745148,Single,single,False,680977,571760,Brendan Donovan,Andrew Heaney,1,80d232af-dfd4-42ef-a1ae-30bcade60aa8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
14,2024-07-31,745148,Fielders Choice,fielders_choice,False,686780,571760,Pedro Pagés,Andrew Heaney,1,097a073a-43de-4843-ba63-24bbd609b46a,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
15,2024-07-31,745148,Sac Bunt,sac_bunt,True,672279,571760,Michael Siani,Andrew Heaney,1,0019f4d2-96dd-47dd-9695-4762349f61fd,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
16,2024-07-31,745148,Walk,walk,False,691026,571760,Masyn Winn,Andrew Heaney,0,d3c95158-cf14-43c7-b8fb-4e5719cb3528,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
17,2024-07-31,745148,Groundout,field_out,True,575929,571760,Willson Contreras,Andrew Heaney,0,43fe2441-8854-454b-ae94-7ebe6e07e454,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
18,2024-07-31,745148,Groundout,field_out,True,608348,700241,Carson Kelly,Michael McGreevy,0,833d9467-e539-45cc-9186-1d2ce435afff,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
19,2024-07-31,745148,Strikeout,strikeout,True,608671,700241,Travis Jankowski,Michael McGreevy,0,1ebd1f01-bfc9-4aeb-9fb4-e39d88e93f46,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
20,2024-07-31,745148,Lineout,field_out,True,669701,700241,Josh Smith,Michael McGreevy,0,ba94b576-11c9-412f-ab03-13e67dc6e41a,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
21,2024-07-31,745148,Lineout,field_out,True,676475,571760,Alec Burleson,Andrew Heaney,0,abd56c2d-a5a3-45e4-a6bb-81ffba296ae7,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
22,2024-07-31,745148,Lineout,field_out,True,571448,571760,Nolan Arenado,Andrew Heaney,0,a37221d7-3dce-44a8-801f-342c66759c4d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
23,2024-07-31,745148,Flyout,field_out,True,502671,571760,Paul Goldschmidt,Andrew Heaney,0,24eaf56c-01ad-4fdc-b16e-62084b4c78b3,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
24,2024-07-31,745148,Flyout,field_out,True,608369,700241,Corey Seager,Michael McGreevy,0,4cd05c98-86d3-4297-9a3f-ef3d188f9250,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
25,2024-07-31,745148,Strikeout,strikeout,True,543760,700241,Marcus Semien,Michael McGreevy,0,e4ceb3b9-266f-4c1f-869f-0cf248b29df6,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
26,2024-07-31,745148,Groundout,field_out,True,694671,700241,Wyatt Langford,Michael McGreevy,0,a8ce1591-d1d3-4386-81b1-1377ddbfd595,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
27,2024-07-31,745148,Lineout,field_out,True,502054,571760,Tommy Pham,Andrew Heaney,0,42fced95-d2d7-4dcb-92ec-da1b89b4028c,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
28,2024-07-31,745148,Groundout,field_out,True,680977,571760,Brendan Donovan,Andrew Heaney,0,2bf9118b-dd74-404c-9eb4-a8c7466cf29d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
29,2024-07-31,745148,Strikeout,strikeout,True,686780,571760,Pedro Pagés,Andrew Heaney,0,787bf234-2d96-4c18-a12a-8410d9a00f17,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.95,4.2,134.1,101.0,80.0,98.0,0.754,8.91,2.48,8.64,1.21,0.75,0.255,0.395,0.143,0.295,0.419,83.0,103.0,95.0,124.0,104.0,102.0,76.0,101.0,97.0,,,,82.0,98.0,101.0,20.0,51.0,51.0,,0.527,0.001,0.278,0.031,0.162,0.29,-19.09,,-0.11,-5.04,0.51,91.5,86.6,83.7,,82.4,75.3,,,,0.253,0.367,0.381,,,,0.229,0.394,0.209,0.239,0.381,0.242,0.667,1.667,0.15,,,,,,,,,,,,
30,2024-07-31,745148,Groundout,field_out,True,666969,700241,Adolis García,Michael McGreevy,0,994afe2f-e973-42d4-a932-959c3dbcd40d,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
31,2024-07-31,745148,Walk,walk,False,663993,700241,Nathaniel Lowe,Michael McGreevy,0,4b758513-645d-4995-bba7-4f3585068ffc,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
32,2024-07-31,745148,Forceout,force_out,True,673962,700241,Josh Jung,Michael McGreevy,1,b59ee7c4-0bb9-409f-ad2f-ff51e02e8fd1,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
33,2024-07-31,745148,Groundout,field_out,True,608348,700241,Carson Kelly,Michael McGreevy,0,ef4c5ea5-1e4c-4dd1-b0f2-d12ca69ea2e6,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.29,4.68,7.0,104.0,73.0,96.0,0.775,3.86,1.29,6.43,0.0,2.6,0.13,0.435,0.217,0.174,0.354,21.0,124.0,100.0,81.0,95.0,104.0,53.0,106.0,97.0,82.0,101.0,95.0,112.0,128.0,130.0,61.0,76.0,49.0,0.394,0.121,0.131,0.141,0.101,0.111,2.86,6.66,8.56,-9.28,-7.24,-3.44,92.3,88.4,87.0,91.5,84.4,80.0,0.0,0.0,0.0,0.6,0.8,0.25,0.0,0.0,0.375,,,,,,,,,,,,,,,,,,,,,
