,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-30,745862,Walk,walk,False,666397,592332,Edouard Julien,Kevin Gausman,0,c391c9e4-a1d2-4789-bb50-5dfd6611db10,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
11,2024-08-30,745862,Groundout,field_out,True,669304,592332,Jose Miranda,Kevin Gausman,1,fd2880a7-9a2e-4dc4-98fd-752a34a7e560,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
12,2024-08-30,745862,Strikeout,strikeout,True,467793,592332,Carlos Santana,Kevin Gausman,0,7bb4b5c8-2679-4ee4-a120-f8c779845605,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
13,2024-08-30,745862,Flyout,field_out,True,676391,641154,Ernie Clement,Pablo López,0,9ee8cbc7-de1d-451d-a264-de8b2d42170f,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-30,745862,Groundout,field_out,True,664770,641154,Nathan Lukes,Pablo López,0,0b8991df-bed5-4ec7-93fe-e59e065c0434,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-30,745862,Groundout,field_out,True,677870,641154,Leo Jiménez,Pablo López,0,a01a6076-2f32-494f-9a2a-848255287846,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-30,745862,Lineout,field_out,True,680777,592332,Ryan Jeffers,Kevin Gausman,0,4b40cf98-dc3e-4d0b-a5d8-fbe49aabbf45,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
17,2024-08-30,745862,Strikeout,strikeout,True,668885,592332,Austin Martin,Kevin Gausman,0,5f086cc3-3e24-45d5-bcb8-71bc09fd9f2c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
18,2024-08-30,745862,Flyout,field_out,True,650489,592332,Willi Castro,Kevin Gausman,0,8f6a2d93-8adc-4aa7-ad42-dd6fd1f9612c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
19,2024-08-30,745862,Groundout,field_out,True,662139,641154,Daulton Varsho,Pablo López,0,d7ab5030-63b5-4ff5-a73a-f5aa40569a40,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-30,745862,Groundout,field_out,True,695238,641154,Will Wagner,Pablo López,0,afda3589-3745-4464-a8b8-a206a4725e2e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-30,745862,Groundout,field_out,True,665489,641154,Vladimir Guerrero Jr.,Pablo López,0,28ea5ad0-3218-4fc5-9b04-add31a81ace2,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-30,745862,Walk,walk,False,663616,592332,Trevor Larnach,Kevin Gausman,0,fbc38508-1869-4e14-94a5-04381a8c9b7e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
23,2024-08-30,745862,Strikeout,strikeout,True,668904,592332,Royce Lewis,Kevin Gausman,0,a9df46d8-51dc-452c-b377-a018e8ffd79c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
24,2024-08-30,745862,Single,single,False,670242,592332,Matt Wallner,Kevin Gausman,1,1d438fd0-ec21-45a6-939e-2ce560baa14d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
25,2024-08-30,745862,Strikeout,strikeout,True,666397,592332,Edouard Julien,Kevin Gausman,0,228592a7-3319-4467-a8f7-e10f118681b6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
26,2024-08-30,745862,Single,single,False,687462,641154,Spencer Horwitz,Pablo López,0,3ac2112e-52f6-4093-b42c-6d6846152583,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-30,745862,Single,single,False,680718,641154,Addison Barger,Pablo López,1,99ae9714-aa03-4872-abbb-30b726fa46b3,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-30,745862,Lineout,field_out,True,672386,641154,Alejandro Kirk,Pablo López,0,ad0b58e2-d6f6-46a1-b12a-ab72b59feb2f,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-30,745862,Strikeout,strikeout,True,676391,641154,Ernie Clement,Pablo López,0,a8673368-932e-4738-aa70-21b5995a88af,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-30,745862,Groundout,field_out,True,664770,641154,Nathan Lukes,Pablo López,0,0aad0425-bfe3-4697-b2ab-c47fe212f089,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.05,3.46,162.1,105.0,98.0,105.0,0.743,9.59,1.89,8.26,1.22,1.22,0.234,0.445,0.138,0.278,0.432,94.0,104.0,104.0,90.0,103.0,108.0,98.0,106.0,102.0,97.0,109.0,108.0,105.0,102.0,109.0,0.073,0.411,0.224,0.101,0.191,2.33,-2.96,-0.63,-1.12,-0.76,95.0,88.6,94.5,84.4,82.3,0.172,0.308,0.266,0.234,0.428,0.339,0.307,0.402,0.242,0.219,0.453,0.336,0.434,0.623,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-30,745862,Double,double,False,669304,592332,Jose Miranda,Kevin Gausman,0,09d70ad6-0d21-4f62-af96-e07ef1da3085,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
32,2024-08-30,745862,Single,single,False,467793,592332,Carlos Santana,Kevin Gausman,1,5a0e2f69-7511-42b3-a2ab-74a0416237bd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
33,2024-08-30,745862,Walk,walk,False,680777,592332,Ryan Jeffers,Kevin Gausman,1,cbe0d315-9ba3-416d-8960-854b76cb714f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.09,4.87,163.0,105.0,94.0,104.0,0.786,8.28,2.76,8.39,1.1,0.91,0.258,0.43,0.137,0.366,0.418,,,,,,,98.0,106.0,105.0,88.0,102.0,93.0,88.0,89.0,94.0,0.054,0.527,0.083,,,0.32,-3.33,-1.43,,,93.9,,93.4,82.9,,0.279,0.482,0.182,,,,,,,,,,0.314,0.6,0.123,89.0,108.0,107.0,0.336,0.27,85.9,0.176,0.276,0.334,0.27,0.459,0.275,,,,,,,,,,,,,,,
