,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
10,2024-08-24,746996,Strikeout,strikeout,True,676694,544150,Jake Meyers,Albert Suárez,0,9d86468e-3023-454f-ac7d-7c95314a9da1,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-24,746996,Strikeout,strikeout,True,592325,544150,Ben Gamel,Albert Suárez,0,a23c0580-bdcc-4798-acb5-c85bf3dd75b6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-24,746996,Groundout,field_out,True,650391,664285,Eloy Jiménez,Framber Valdez,0,c744e223-5215-43d8-8993-e04a76ee2dc3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
13,2024-08-24,746996,Groundout,field_out,True,681297,664285,Colton Cowser,Framber Valdez,0,bd411afc-1b86-4072-b2c8-ddd664ec54a9,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
14,2024-08-24,746996,Walk,walk,False,656896,664285,Emmanuel Rivera,Framber Valdez,0,a75e2eb8-2642-4b33-9975-6a69f36d6d4a,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
15,2024-08-24,746996,Strikeout,strikeout,True,656811,664285,Ryan O'Hearn,Framber Valdez,0,e5c5e29f-d973-4963-ab3e-df59f4929049,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
16,2024-08-24,746996,Groundout,field_out,True,643289,544150,Mauricio Dubón,Albert Suárez,0,5590e93c-ce5f-4e4f-a32f-4a338768c818,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-24,746996,Walk,walk,False,514888,544150,Jose Altuve,Albert Suárez,0,3ff1a8c3-4fb8-41bf-9cb5-50fc71395f42,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-24,746996,Single,single,False,608324,544150,Alex Bregman,Albert Suárez,1,a390be0c-5580-4aa7-9684-ea9377360d5c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-24,746996,Grounded Into DP,grounded_into_double_play,True,673237,544150,Yainer Diaz,Albert Suárez,1,e871a6b6-d2cc-4c46-a220-aa09e8457284,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-24,746996,Lineout,field_out,True,602104,664285,Ramón Urías,Framber Valdez,0,af00dc6e-b9c9-4b75-9076-609f3a45f12c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
21,2024-08-24,746996,Groundout,field_out,True,596103,664285,Austin Slater,Framber Valdez,0,9d2d064d-6957-4752-a671-9acd3cb4eed7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
22,2024-08-24,746996,Double,double,False,668939,664285,Adley Rutschman,Framber Valdez,0,7d8971b8-db81-42fd-9fb5-87acf7a0762f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
23,2024-08-24,746996,Strikeout,strikeout,True,683002,664285,Gunnar Henderson,Framber Valdez,0,839f9a6d-14d6-4da0-a261-5b22e738b5f0,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
24,2024-08-24,746996,Flyout,field_out,True,665161,544150,Jeremy Peña,Albert Suárez,0,387588da-c68b-43c7-acb7-452c9d94d0ef,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-24,746996,Flyout,field_out,True,572138,544150,Jon Singleton,Albert Suárez,0,249a3348-b8c9-402e-80f6-311b22f04a2c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-24,746996,Groundout,field_out,True,605170,544150,Victor Caratini,Albert Suárez,0,aabbaeb0-c68f-4fd8-a22b-7396d59f6ab3,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,746996,Strikeout,strikeout,True,623993,664285,Anthony Santander,Framber Valdez,0,9afec7e7-6217-4e88-9406-4c61e778ddbe,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
28,2024-08-24,746996,Strikeout,strikeout,True,650391,664285,Eloy Jiménez,Framber Valdez,0,9bf8d8df-f53f-4980-86fe-9310726e34c3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
29,2024-08-24,746996,Groundout,field_out,True,681297,664285,Colton Cowser,Framber Valdez,0,abd0bfd0-f61c-45cf-8e5f-6ecbfc48bade,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
30,2024-08-24,746996,Pop Out,field_out,True,676694,544150,Jake Meyers,Albert Suárez,0,fda43bd8-f42d-43b3-9839-6b1247a5690f,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-24,746996,Double,double,False,592325,544150,Ben Gamel,Albert Suárez,0,268e05d8-b634-4f35-908f-85dedcb10079,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-24,746996,Lineout,field_out,True,643289,544150,Mauricio Dubón,Albert Suárez,0,fb2f61c9-ce4b-44cd-ae13-2799fb01598a,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-24,746996,Flyout,field_out,True,514888,544150,Jose Altuve,Albert Suárez,0,77b0559e-c792-4f86-8ae8-b2a80f0fef0d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-24,746996,Strikeout,strikeout,True,656896,664285,Emmanuel Rivera,Framber Valdez,0,f107e448-9bf0-4379-92e4-8ebcc5a230db,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,123.0,94.0,103.0,128.0,95.0,107.0,58.0,109.0,97.0,,,,0.013,,0.312,0.168,-3.69,,1.43,0.45,94.3,,89.8,79.8,0.4,1.0,0.273,0.236,0.303,0.353,,,,0.128,0.201,0.418,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,1.57,-1.24,94.1,85.4,0.285,0.394,0.122,0.269,0.538,0.375,,,,,,,,,,,,
