,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-07-22,746280,Pop Out,field_out,True,606466,666142,Ketel Marte,Cole Ragans,0,f911da17-d5b5-4494-996d-95c255c91302,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
1,2024-07-22,746280,Groundout,field_out,True,672515,666142,Gabriel Moreno,Cole Ragans,0,05841b9a-21b7-4cd9-b4c4-15394d2aa19d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
2,2024-07-22,746280,Flyout,field_out,True,666971,666142,Lourdes Gurriel Jr.,Cole Ragans,0,83922fc5-5df0-46d3-a330-a88f94ae298b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
3,2024-07-22,746280,Groundout,field_out,True,624428,700270,Adam Frazier,Yilber Diaz,0,3c5b150d-e10e-44a6-8a5e-f84306e33def,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
4,2024-07-22,746280,Triple,triple,False,677951,700270,Bobby Witt Jr.,Yilber Diaz,0,90104fb2-2167-4bb0-9ce2-4ffd95d656f7,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
5,2024-07-22,746280,Flyout,field_out,True,686469,700270,Vinnie Pasquantino,Yilber Diaz,0,37a0d660-de16-4b39-89e6-a21386d97671,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
6,2024-07-22,746280,Groundout,field_out,True,521692,700270,Salvador Perez,Yilber Diaz,0,548cfe93-a30b-474d-bd66-9c388cef87f7,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
7,2024-07-22,746280,Flyout,field_out,True,572233,666142,Christian Walker,Cole Ragans,0,70662bd4-ba5f-414a-ac38-7cad6d551cb0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
8,2024-07-22,746280,Pop Out,field_out,True,545341,666142,Randal Grichuk,Cole Ragans,0,441e5b93-ee6a-47af-aa71-d1df34981127,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
9,2024-07-22,746280,Single,single,False,553993,666142,Eugenio Suárez,Cole Ragans,0,8c82b8a9-9709-4d20-acf8-72c20e639176,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
10,2024-07-22,746280,Forceout,force_out,True,682998,666142,Corbin Carroll,Cole Ragans,1,c3a743fa-7b36-4004-b8fe-54d04a131480,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,0.41,0.125,0.121,0.101,0.243,1.12,1.33,-1.23,1.04,0.85,95.7,91.2,85.3,86.6,81.0,0.205,0.346,0.234,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,0.19,0.19,0.34,,,,,,,,,,,,,,,
11,2024-07-22,746280,Flyout,field_out,True,686681,700270,Michael Massey,Yilber Diaz,0,31784d58-38a9-4df7-a72b-1cd3622f629f,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
12,2024-07-22,746280,Lineout,field_out,True,592669,700270,Hunter Renfroe,Yilber Diaz,0,518a55c9-1045-46bd-84e7-9e04bacbfbef,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
13,2024-07-22,746280,Walk,walk,False,671221,700270,Drew Waters,Yilber Diaz,0,6a12bb98-a871-4344-be62-5478cb923aa2,700270.0,yilberdiaz,Diaz,Right,Yilber Diaz,ARI,5.4,4.81,15.0,92.0,73.0,90.0,0.841,4.2,2.4,10.2,1.2,0.89,0.321,0.283,0.113,0.453,0.444,,,,74.0,97.0,89.0,85.0,98.0,104.0,50.0,59.0,72.0,,,,0.618,,0.245,0.137,,-1.65,,0.08,0.41,,96.0,,,83.4,78.3,0.311,0.578,0.101,,,,0.222,0.222,0.35,,,,0.2,0.4,0.25,,,,,,,,,,,,,,,
