,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-09-26,745609,Forceout,force_out,True,608671,669372,Travis Jankowski,J.T. Ginn,1,313803d9-8e3e-4a52-9ebd-aaaed3f7277a,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-26,745609,Strikeout,strikeout,True,608348,669372,Carson Kelly,J.T. Ginn,0,e12cea40-41fe-4603-8e25-667d1f6bd465,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-26,745609,Single,single,False,691016,677958,Tyler Soderstrom,Kumar Rocker,0,49ef3e88-d12b-41c0-b0e1-659b21833544,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
13,2024-09-26,745609,Groundout,field_out,True,680869,677958,Zack Gelof,Kumar Rocker,1,cdf05de6-0603-46fb-bf66-adc83589eece,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
14,2024-09-26,745609,Lineout,field_out,True,664913,677958,Seth Brown,Kumar Rocker,1,d66f184f-7e16-4ddb-96e3-2cb3b73b70d4,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
15,2024-09-26,745609,Groundout,field_out,True,680474,677958,Max Schuemann,Kumar Rocker,0,482b1a89-4b8f-4e5f-9a43-266fdfb2d713,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
16,2024-09-26,745609,Single,single,False,680716,669372,Jonathan Ornelas,J.T. Ginn,0,0dd97413-6b75-438a-84d4-0b7879ac0791,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-26,745609,Grounded Into DP,grounded_into_double_play,True,543760,669372,Marcus Semien,J.T. Ginn,1,9dc18b71-1bbe-478b-8cf1-e9281a0c763f,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-26,745609,Double,double,False,669701,669372,Josh Smith,J.T. Ginn,0,a998a750-29fd-4afc-9177-09e7b5e347bd,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-26,745609,Groundout,field_out,True,694671,669372,Wyatt Langford,J.T. Ginn,0,a20f704b-3ab8-4111-a63a-e7e86df0e338,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-26,745609,Single,single,False,805779,677958,Jacob Wilson,Kumar Rocker,0,0357f582-d843-41f0-8486-afe57890b532,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
21,2024-09-26,745609,Single,single,False,671732,677958,Lawrence Butler,Kumar Rocker,1,04465c93-b539-41e9-9e53-f06bad7f3cd1,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
22,2024-09-26,745609,Single,single,False,667670,677958,Brent Rooker,Kumar Rocker,1,a9bf57fb-706c-42d8-ba40-fc315d9364e3,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
23,2024-09-26,745609,Forceout,force_out,True,668709,677958,JJ Bleday,Kumar Rocker,1,4fc309ad-7a76-484e-ba94-8cafc1593b57,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
24,2024-09-26,745609,Sac Fly,sac_fly,True,669127,677958,Shea Langeliers,Kumar Rocker,1,a478b6bb-ba97-457d-9ff8-4cc162218678,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
25,2024-09-26,745609,Strikeout,strikeout,True,691016,677958,Tyler Soderstrom,Kumar Rocker,0,f77dd2bd-ac31-4935-bb3a-2dcb95aab077,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
26,2024-09-26,745609,Groundout,field_out,True,666969,669372,Adolis García,J.T. Ginn,0,f3340f02-00ee-4db5-acff-f4142e314e87,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-26,745609,Lineout,field_out,True,663993,669372,Nathaniel Lowe,J.T. Ginn,0,9ccd5a5d-de3e-455f-a297-21f9b8949f80,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-26,745609,Flyout,field_out,True,665750,669372,Leody Taveras,J.T. Ginn,0,3841af89-0716-492e-98fb-fcc8e1856ced,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-26,745609,Groundout,field_out,True,680869,677958,Zack Gelof,Kumar Rocker,0,e3026c70-879e-43b4-9dc1-4c48a1376c15,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
30,2024-09-26,745609,Groundout,field_out,True,664913,677958,Seth Brown,Kumar Rocker,0,9f36e94a-7c43-4aa7-ba28-acc78264fc2e,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
31,2024-09-26,745609,Groundout,field_out,True,680474,677958,Max Schuemann,Kumar Rocker,0,8dcc5149-cc30-41b9-94a2-fd5fd322e683,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
32,2024-09-26,745609,Groundout,field_out,True,608671,669372,Travis Jankowski,J.T. Ginn,0,eed986e9-20a5-4ded-9cf1-23f1165ab523,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-26,745609,Lineout,field_out,True,608348,669372,Carson Kelly,J.T. Ginn,0,1d1ed23a-3621-4fcb-a1d8-575e5be14fbd,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-26,745609,Groundout,field_out,True,680716,669372,Jonathan Ornelas,J.T. Ginn,0,89d9744f-9100-4d52-8ee3-46218a3c6f57,669372.0,jtginn,Ginn,Right,J.T. Ginn,OAK,4.24,4.43,34.0,100.0,100.0,99.0,0.738,7.68,2.38,9.53,1.06,1.45,0.245,0.431,0.137,0.284,0.429,93.0,96.0,97.0,72.0,76.0,78.0,100.0,102.0,99.0,107.0,102.0,103.0,0.511,0.035,0.309,0.146,1.23,-0.98,2.3,-0.36,92.2,87.0,92.9,85.3,0.319,0.472,0.205,0.158,0.237,0.355,0.389,0.556,0.375,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-26,745609,Single,single,False,805779,677958,Jacob Wilson,Kumar Rocker,1,029d40b8-dc17-43d5-8472-e40cfb063713,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,3.86,3.22,11.2,100.0,90.0,102.0,0.726,10.8,4.63,9.26,0.77,1.7,0.176,0.382,0.088,0.294,0.422,135.0,79.0,74.0,72.0,105.0,95.0,105.0,100.0,103.0,104.0,98.0,109.0,0.17,0.422,0.385,0.014,-1.27,0.81,0.1,-0.85,96.0,90.4,95.1,84.1,0.2,0.2,0.2,0.2,0.2,0.5,,,,0.35,0.5,0.146,48.0,58.0,92.0,0.009,0.09,74.9,,,,,,,,,,,,,,,,,,,,,
