,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-17,747201,Single,single,False,595879,669194,Javier Báez,Ryne Nelson,1,138d450c-237c-4449-a536-39ff543209e5,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-17,747201,Strikeout,strikeout,True,668670,669194,Jake Rogers,Ryne Nelson,0,2bbe4222-09da-4f03-a194-5cca69daf344,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-17,747201,Groundout,field_out,True,682985,669194,Riley Greene,Ryne Nelson,0,31a986a4-1383-4b02-ad97-d050fe343c74,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-17,747201,Groundout,field_out,True,572233,669373,Christian Walker,Tarik Skubal,0,282bfc91-ce5e-407c-b4bd-e5a2ee93b375,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
14,2024-05-17,747201,Groundout,field_out,True,545341,669373,Randal Grichuk,Tarik Skubal,0,5ba7e094-c53e-42a9-90ac-85ce67ec441e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
15,2024-05-17,747201,Pop Out,field_out,True,553993,669373,Eugenio Suárez,Tarik Skubal,0,20f319a1-8c47-4fcb-8c47-a09733dbad46,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
16,2024-05-17,747201,Single,single,False,592192,669194,Mark Canha,Ryne Nelson,0,c9a4dde0-e95b-41f9-848a-a495345089a8,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-17,747201,Walk,walk,False,672761,669194,Wenceel Pérez,Ryne Nelson,1,aec2e0f0-e5ba-4638-aaa4-e69eb70a93c7,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-17,747201,Triple,triple,False,681481,669194,Kerry Carpenter,Ryne Nelson,1,ab23d9a6-c71b-4d16-8eb8-05ecc2897f3d,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-17,747201,Groundout,field_out,True,663837,669194,Matt Vierling,Ryne Nelson,0,42c0ab41-111d-45f1-bd48-600097cdb1b9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-17,747201,Single,single,False,690993,669194,Colt Keith,Ryne Nelson,1,cb66c1df-fc47-4cf7-817a-f294110a5544,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-17,747201,Lineout,field_out,True,679529,669194,Spencer Torkelson,Ryne Nelson,0,909b7ad4-b757-4b75-b38e-b66799e1a51c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-17,747201,Strikeout,strikeout,True,595879,669194,Javier Báez,Ryne Nelson,0,decb79c2-87d6-483a-94f2-76f304577186,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-17,747201,Groundout,field_out,True,664983,669373,Jake McCarthy,Tarik Skubal,0,e4cdc718-4789-4f1c-8be6-ecbade2dc421,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
24,2024-05-17,747201,Strikeout,strikeout,True,672515,669373,Gabriel Moreno,Tarik Skubal,0,bca17fce-1fca-4d48-a4c5-c2e15be9f807,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
25,2024-05-17,747201,Strikeout,strikeout,True,621028,669373,Kevin Newman,Tarik Skubal,0,bed93b3d-b84d-4440-b7d7-ea6d52a79a94,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
26,2024-05-17,747201,Strikeout,strikeout,True,668670,669194,Jake Rogers,Ryne Nelson,0,f4c2754a-40aa-4a60-b86c-4df1de6495e1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-17,747201,Flyout,field_out,True,682985,669194,Riley Greene,Ryne Nelson,0,c3cf5881-b2ac-4d19-a1d2-f43d7537223d,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-17,747201,Single,single,False,592192,669194,Mark Canha,Ryne Nelson,0,97d426c4-d1e9-48bd-90e3-0fd40b8f4662,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-17,747201,Double,double,False,672761,669194,Wenceel Pérez,Ryne Nelson,1,07e19588-5121-4f75-b39a-e4a4e17f9f21,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-17,747201,Flyout,field_out,True,681481,669194,Kerry Carpenter,Ryne Nelson,0,14156b33-e03a-4dee-9709-ef1eaec4f454,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,91.0,98.0,96.0,101.0,107.0,105.0,108.0,112.0,110.0,76.0,103.0,92.0,0.531,0.203,0.107,0.064,0.094,0.45,-1.15,-1.78,2.02,-4.16,95.0,91.4,83.4,84.5,77.5,0.261,0.415,0.217,0.341,0.518,0.124,0.368,0.737,0.208,0.4,0.733,0.167,0.16,0.24,0.116,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-17,747201,Strikeout,strikeout,True,606466,669373,Ketel Marte,Tarik Skubal,0,fd2d1ad2-5820-4269-a046-fbeb6ba8b23e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
32,2024-05-17,747201,Strikeout,strikeout,True,682998,669373,Corbin Carroll,Tarik Skubal,0,a2ff4794-9c56-435c-8c8b-dfe9c7b1f711,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,,,,0.317,,0.154,,0.272,1.19,,1.72,,0.42,96.8,,86.0,88.7,,0.195,0.333,0.264,,,,0.217,0.37,0.468,0.16,0.26,0.386,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
