,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff
10,2024-10-05,775318,Walk,walk,False,608385,554430,Jesse Winker,Zack Wheeler,0,c194e1f1-19df-432a-ab6b-defc91d67fc2,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
11,2024-10-05,775318,Groundout,field_out,True,516782,554430,Starling Marte,Zack Wheeler,0,2c997439-6178-45a6-8910-b5fc2bcc8d95,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
12,2024-10-05,775318,Pop Out,field_out,True,681082,673540,Bryson Stott,Kodai Senga,0,9f95cf1d-9599-46c5-83a6-16376b01557f,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,155.0,163.0,226.0,122.0,98.0,99.0,,,,90.0,86.0,91.0,88.0,106.0,93.0,,,,,0.397,0.151,,0.11,0.014,5.29,-4.65,,,2.13,19.61,95.8,92.3,,,81.8,70.8,0.0,0.0,0.313,,,,,,,,,,0.25,1.0,0.143,0.2,0.2,0.333,0.329,1.41,83.1,,,,,,,,,,,,
13,2024-10-05,775318,Strikeout,strikeout,True,592663,673540,J.T. Realmuto,Kodai Senga,0,26c8e828-9d15-4413-b835-e888d15bd9d5,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,155.0,163.0,226.0,122.0,98.0,99.0,,,,90.0,86.0,91.0,88.0,106.0,93.0,,,,,0.397,0.151,,0.11,0.014,5.29,-4.65,,,2.13,19.61,95.8,92.3,,,81.8,70.8,0.0,0.0,0.313,,,,,,,,,,0.25,1.0,0.143,0.2,0.2,0.333,0.329,1.41,83.1,,,,,,,,,,,,
14,2024-10-05,775318,Flyout,field_out,True,669016,673540,Brandon Marsh,Kodai Senga,0,0324cc5a-496b-4469-a0d2-8a913ccd7e48,673540.0,kodaisenga,Senga,Right,Kodai Senga,NYM,3.38,4.62,5.1,102.0,110.0,103.0,0.75,15.19,1.69,3.38,1.69,0.67,0.444,0.333,0.333,0.333,0.452,155.0,163.0,226.0,122.0,98.0,99.0,,,,90.0,86.0,91.0,88.0,106.0,93.0,,,,,0.397,0.151,,0.11,0.014,5.29,-4.65,,,2.13,19.61,95.8,92.3,,,81.8,70.8,0.0,0.0,0.313,,,,,,,,,,0.25,1.0,0.143,0.2,0.2,0.333,0.329,1.41,83.1,,,,,,,,,,,,
15,2024-10-05,775318,Strikeout,strikeout,True,621438,554430,Tyrone Taylor,Zack Wheeler,0,f3be42fd-758c-44e5-8017-9df81a80f635,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
16,2024-10-05,775318,Groundout,field_out,True,682626,554430,Francisco Alvarez,Zack Wheeler,0,126f09d7-ea16-44e9-8cd4-7be7e8a54ab8,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
17,2024-10-05,775318,Pop Out,field_out,True,596019,554430,Francisco Lindor,Zack Wheeler,0,7f8899a3-e3d9-4abb-8978-a41ad3f8a4ab,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
18,2024-10-05,775318,Groundout,field_out,True,679032,656849,Johan Rojas,David Peterson,0,dfd7b45d-e091-4ee4-828d-23502d271cdc,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
19,2024-10-05,775318,Single,single,False,656941,656849,Kyle Schwarber,David Peterson,0,3b8542e2-93ab-48b5-b946-bb38fe010c92,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
20,2024-10-05,775318,Forceout,force_out,True,607208,656849,Trea Turner,David Peterson,1,63ab5969-29a0-4ee4-b0c4-129301818c69,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
21,2024-10-05,775318,Walk,walk,False,547180,656849,Bryce Harper,David Peterson,1,60d0fc4d-b2d3-490e-9727-d555eb54cd59,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
22,2024-10-05,775318,Flyout,field_out,True,592206,656849,Nick Castellanos,David Peterson,0,b03017b4-f87a-4f22-b244-bbcd3bc03690,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
23,2024-10-05,775318,Single,single,False,668901,554430,Mark Vientos,Zack Wheeler,0,cf935981-dd8a-46a4-babb-d6c6d062588f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
24,2024-10-05,775318,Walk,walk,False,607043,554430,Brandon Nimmo,Zack Wheeler,1,225e6866-987a-4311-847b-b0d0f3237288,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
25,2024-10-05,775318,Strikeout,strikeout,True,624413,554430,Pete Alonso,Zack Wheeler,0,de44e954-67b3-421d-b231-76a85a057bb3,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
26,2024-10-05,775318,Grounded Into DP,grounded_into_double_play,True,578428,554430,Jose Iglesias,Zack Wheeler,1,8e804009-e058-4934-a770-ddf3de077739,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
27,2024-10-05,775318,Groundout,field_out,True,664761,656849,Alec Bohm,David Peterson,0,fd34b059-3219-43a2-8a09-1df35bbdc8e4,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
28,2024-10-05,775318,Walk,walk,False,681082,656849,Bryson Stott,David Peterson,0,25dfef4c-5e62-41e8-ad0f-3299985f761a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
29,2024-10-05,775318,Groundout,field_out,True,592663,656849,J.T. Realmuto,David Peterson,1,71fe77f0-d278-46d0-a53e-3be456d6a957,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
30,2024-10-05,775318,Flyout,field_out,True,669016,656849,Brandon Marsh,David Peterson,0,5237795c-1398-45ac-9e58-9cfab2e92dc9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,83.0,102.0,100.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,,,,0.31,0.265,,,0.184,0.076,0.39,,,1.83,-1.81,0.11,93.1,,,91.9,85.1,79.1,0.22,0.266,0.287,0.253,0.36,0.16,,,,0.207,0.345,0.259,,,,,,,,,,97.0,90.0,93.0,0.164,0.03,84.7,0.287,0.447,0.339,0.211,0.324,0.271
31,2024-10-05,775318,Groundout,field_out,True,608385,554430,Jesse Winker,Zack Wheeler,0,e7f8b32d-2c2c-4693-a8e1-516590af4d93,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
32,2024-10-05,775318,Hit By Pitch,hit_by_pitch,False,516782,554430,Starling Marte,Zack Wheeler,0,1b607ad1-430e-4cb3-b8a9-2b6d0a789d8a,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.57,2.8,200.0,104.0,106.0,108.0,0.747,10.08,2.34,6.26,0.9,1.09,0.245,0.35,0.209,0.29,0.42,110.0,101.0,107.0,101.0,106.0,109.0,111.0,103.0,107.0,128.0,106.0,115.0,92.0,97.0,94.0,94.0,110.0,110.0,0.192,0.416,0.093,0.074,0.125,0.1,0.88,-0.23,1.47,2.68,1.04,-0.98,95.3,91.1,86.1,94.6,84.9,81.8,0.209,0.395,0.296,0.189,0.259,0.142,0.152,0.273,0.335,0.205,0.397,0.387,0.226,0.371,0.183,0.137,0.196,0.402,,,,,,,,,,,,,,,
