,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-09-27,745202,Strikeout,strikeout,True,668832,693433,Kyle McCann,Bryan Woo,0,24bfd425-3531-4116-88ce-f6fd3bbf8566,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
11,2024-09-27,745202,Home Run,home_run,False,641598,676664,Mitch Garver,JP Sears,0,bffc3892-d794-4e80-9306-cb8fe1e7d939,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
12,2024-09-27,745202,Flyout,field_out,True,664238,676664,Dylan Moore,JP Sears,0,3a1e48d0-ff1c-4d88-87b1-920b72cd870d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
13,2024-09-27,745202,Walk,walk,False,571745,676664,Mitch Haniger,JP Sears,0,74020eaa-d1de-4ad9-8a53-e701d178d477,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
14,2024-09-27,745202,Flyout,field_out,True,641487,676664,J.P. Crawford,JP Sears,0,fa1afcfc-fed1-43e7-babd-58cb5a97f5ea,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
15,2024-09-27,745202,Double,double,False,649966,676664,Luis Urías,JP Sears,1,7c65f684-5213-41d9-af19-5b542bb97c57,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
16,2024-09-27,745202,Pop Out,field_out,True,660844,676664,Leo Rivas,JP Sears,0,7850f469-70a1-4300-adb2-3c3899cded2e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
17,2024-09-27,745202,Strikeout,strikeout,True,687231,693433,Darell Hernaiz,Bryan Woo,0,363ad0fb-7f63-43af-bd91-e2bfe8a67484,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
18,2024-09-27,745202,Strikeout,strikeout,True,671732,693433,Lawrence Butler,Bryan Woo,0,5f5f6016-5f83-434b-9745-d77124c7fed6,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
19,2024-09-27,745202,Strikeout,strikeout,True,667670,693433,Brent Rooker,Bryan Woo,0,331626b1-6b2e-4487-9c0c-d0a2fc405815,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
20,2024-09-27,745202,Pop Out,field_out,True,677594,676664,Julio Rodríguez,JP Sears,0,76c9e39a-9a98-420e-b6ff-edcd40414e01,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
21,2024-09-27,745202,Home Run,home_run,False,663728,676664,Cal Raleigh,JP Sears,0,faa9ac8d-51b8-41b5-89f7-fdc652d22ce5,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
22,2024-09-27,745202,Pop Out,field_out,True,668227,676664,Randy Arozarena,JP Sears,0,6f82d832-72d0-4e6f-b541-2cc650c5a84b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
23,2024-09-27,745202,Flyout,field_out,True,641598,676664,Mitch Garver,JP Sears,0,6532a743-f45c-40bf-bbea-f90768805f55,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
24,2024-09-27,745202,Single,single,False,668709,693433,JJ Bleday,Bryan Woo,0,b6beb0c9-a16a-408f-a6db-da368e6ec589,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
25,2024-09-27,745202,Flyout,field_out,True,691016,693433,Tyler Soderstrom,Bryan Woo,0,35d3fa93-8efb-4848-b248-e83f8c000bc0,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
26,2024-09-27,745202,Single,single,False,664913,693433,Seth Brown,Bryan Woo,1,f7e78373-a03a-4dc5-ba94-7f13bf56ce4c,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
27,2024-09-27,745202,Strikeout,strikeout,True,680869,693433,Zack Gelof,Bryan Woo,0,d0b2688c-0648-464c-9572-061773f465e7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
28,2024-09-27,745202,Groundout,field_out,True,805779,693433,Jacob Wilson,Bryan Woo,0,4a43836c-ea87-4ae2-8cc1-f564008c4720,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
29,2024-09-27,745202,Pop Out,field_out,True,664238,676664,Dylan Moore,JP Sears,0,b4441880-0bd0-4a51-9b6d-633e2f4fd346,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
30,2024-09-27,745202,Strikeout,strikeout,True,571745,676664,Mitch Haniger,JP Sears,0,854291b3-7fd5-4c0b-a101-e8db52c2a7f0,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
31,2024-09-27,745202,Groundout,field_out,True,641487,676664,J.P. Crawford,JP Sears,0,8240e0f0-4548-4e4c-8192-240011ee05c9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
32,2024-09-27,745202,Strikeout,strikeout,True,668832,693433,Kyle McCann,Bryan Woo,0,53755710-87b9-41ce-b1f8-0544cddecea1,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
33,2024-09-27,745202,Groundout,field_out,True,687231,693433,Darell Hernaiz,Bryan Woo,0,89ff7207-c140-4dbd-b2d7-3f9662d2e30a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
34,2024-09-27,745202,Lineout,field_out,True,671732,693433,Lawrence Butler,Bryan Woo,0,59d79957-018b-4533-8578-134ba0fae6b0,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.89,2.72,121.1,107.0,104.0,107.0,0.785,7.49,0.96,7.12,1.04,0.96,0.285,0.344,0.144,0.256,0.499,91.0,104.0,100.0,97.0,109.0,107.0,116.0,109.0,109.0,113.0,101.0,107.0,0.23,0.489,0.187,0.094,1.44,1.85,1.23,0.0,94.8,89.6,94.7,84.2,0.218,0.355,0.273,0.234,0.315,0.097,0.186,0.373,0.207,0.1,0.1,0.417,0.265,0.529,0.229,,,,,,,,,
35,2024-09-27,745202,Walk,walk,False,649966,676664,Luis Urías,JP Sears,0,4c7ed6f6-73c6-4e45-b547-87ffb3223abb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
36,2024-09-27,745202,Walk,walk,False,660844,676664,Leo Rivas,JP Sears,1,8ddef508-c13a-4c34-a760-8a8d6b04b449,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
37,2024-09-27,745202,Flyout,field_out,True,677594,676664,Julio Rodríguez,JP Sears,1,b974a3c7-839c-46e1-9252-42e350bbf9f9,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.38,4.4,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.23,0.476,0.256,0.276,0.395,0.104,0.297,0.428,0.188,0.239,0.381,0.213,0.233,0.533,0.261,,,,,,,,,
