,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS%,wFS/C,vFS
10,2024-05-23,745660,Strikeout,strikeout,True,696100,683155,Hunter Goodman,Joey Estes,0,90e6abbd-25dd-4a1a-af86-73bb021dea93,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
11,2024-05-23,745660,Flyout,field_out,True,687597,683155,Jordan Beck,Joey Estes,0,842a1461-0aac-41c0-b18f-195333388c34,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
12,2024-05-23,745660,Strikeout,strikeout,True,676701,683155,Alan Trejo,Joey Estes,0,ba169758-e5c2-468d-b775-cfc6bc01849c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
13,2024-05-23,745660,Single,single,False,605204,663372,J.D. Davis,Ryan Feltner,0,89fdf980-7b80-4bab-84c8-b42d6e515925,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
14,2024-05-23,745660,Flyout,field_out,True,680869,663372,Zack Gelof,Ryan Feltner,0,5b1beb2c-aee4-4114-80f9-7f0a00db9c30,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
15,2024-05-23,745660,Double,double,False,668832,663372,Kyle McCann,Ryan Feltner,1,3f62ad90-599e-432b-a885-ef0f409f01fa,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
16,2024-05-23,745660,Flyout,field_out,True,663662,663372,Daz Cameron,Ryan Feltner,0,01b2d115-a7dd-4700-bf9f-39705f112e99,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
17,2024-05-23,745660,Strikeout,strikeout,True,680474,663372,Max Schuemann,Ryan Feltner,0,67e5e23b-9702-4682-a4a2-b87153f5bfec,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
18,2024-05-23,745660,Flyout,field_out,True,678662,683155,Ezequiel Tovar,Joey Estes,0,727a2529-3232-4ee3-b6ac-44646284ba1d,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
19,2024-05-23,745660,Lineout,field_out,True,595909,683155,Jake Cave,Joey Estes,0,943ce0e3-f27e-4a7c-a876-7927208ea3c9,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
20,2024-05-23,745660,Flyout,field_out,True,641857,683155,Ryan McMahon,Joey Estes,0,35a32504-dfa1-4119-926e-de46b7bf8f81,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
21,2024-05-23,745660,Flyout,field_out,True,647351,663372,Abraham Toro,Ryan Feltner,0,5a6244ae-8cad-44c7-9ab8-4280aaa2bf2e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
22,2024-05-23,745660,Lineout,field_out,True,668709,663372,JJ Bleday,Ryan Feltner,0,bffcc648-b0b0-4071-9fe5-f94ccaa56cd7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
23,2024-05-23,745660,Strikeout,strikeout,True,667670,663372,Brent Rooker,Ryan Feltner,0,6c95d917-ce2d-454f-aefa-11211fd6df16,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
24,2024-05-23,745660,Flyout,field_out,True,660707,683155,Elehuris Montero,Joey Estes,0,7027be00-56bb-4708-afce-d5a009bcd38c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
25,2024-05-23,745660,Flyout,field_out,True,686668,683155,Brenton Doyle,Joey Estes,0,0cfa2b34-0092-4856-a4c5-c690b112c8d2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
26,2024-05-23,745660,Strikeout,strikeout,True,607732,683155,Jacob Stallings,Joey Estes,0,70c040d0-5e95-4f46-9ab9-db9fc6fe7a0d,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
27,2024-05-23,745660,Double,double,False,664913,663372,Seth Brown,Ryan Feltner,0,6ebc903c-08be-47e4-aa44-e94e35d978c7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
28,2024-05-23,745660,Lineout,field_out,True,605204,663372,J.D. Davis,Ryan Feltner,0,74cbf565-7182-4417-a8ac-7c8cfc17ce86,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
29,2024-05-23,745660,Walk,walk,False,680869,663372,Zack Gelof,Ryan Feltner,0,c8eaa6e6-6909-4f9e-9608-a3c2da7f1dc4,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
30,2024-05-23,745660,Single,single,False,668832,663372,Kyle McCann,Ryan Feltner,1,181c5b0f-bcc8-42e0-8aa4-ee0d96f00f04,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
31,2024-05-23,745660,Flyout,field_out,True,663662,663372,Daz Cameron,Ryan Feltner,0,0a671638-aafe-476a-a32e-7d58a4925fd7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
32,2024-05-23,745660,Flyout,field_out,True,680474,663372,Max Schuemann,Ryan Feltner,0,0cef530d-ae4b-4aac-86d5-43377103c2a2,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.147,-0.09,,0.41,-1.06,-1.33,94.9,,85.4,94.4,88.1,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,0.286,0.375,0.164,104.0,110.0,116.0,0.083,-0.09,79.2,0.2,0.333,0.299,,,,,,
33,2024-05-23,745660,Groundout,field_out,True,696100,683155,Hunter Goodman,Joey Estes,0,a9f7b9cb-5f9e-42d6-b3c8-49a6473a2340,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
34,2024-05-23,745660,Strikeout,strikeout,True,687597,683155,Jordan Beck,Joey Estes,0,c833e02f-cc26-414e-8d56-657192b2c42f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,0.333,0.333,0.0,,,,,,,,,,,,,,,
