,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vCH,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-04-01,747058,Field Error,field_error,False,672580,665152,Maikel Garcia,Dean Kremer,0,94e6d0f7-3dd6-4838-8299-c46b08818976,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-01,747058,Forceout,force_out,True,677951,665152,Bobby Witt Jr.,Dean Kremer,1,9c80c521-4918-4753-a3d3-466dfe7f3f5c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-01,747058,Flyout,field_out,True,686469,665152,Vinnie Pasquantino,Dean Kremer,0,50b5bd96-6a52-48a9-844a-96d642b7c243,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-01,747058,Fielders Choice,fielders_choice,False,521692,665152,Salvador Perez,Dean Kremer,1,dc54b594-2e94-493e-b420-cf7032478f65,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-01,747058,Flyout,field_out,True,669004,665152,MJ Melendez,Dean Kremer,0,0600fa4c-516e-45fa-bda4-c87f7f29ba1c,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-01,747058,Flyout,field_out,True,683002,608379,Gunnar Henderson,Michael Wacha,0,ea8f52da-0425-435d-9a77-8c130d8a123b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
6,2024-04-01,747058,Walk,walk,False,668939,608379,Adley Rutschman,Michael Wacha,0,752453f9-002c-4107-bac0-fffbdf47e5fa,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
7,2024-04-01,747058,Strikeout,strikeout,True,623993,608379,Anthony Santander,Michael Wacha,0,f37559b0-ee7a-48df-a6b7-434d02717440,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
8,2024-04-01,747058,Groundout,field_out,True,663624,608379,Ryan Mountcastle,Michael Wacha,0,56e770b5-9027-4879-8d35-2ab48bad2aeb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
9,2024-04-01,747058,Groundout,field_out,True,592669,665152,Hunter Renfroe,Dean Kremer,0,7a105167-48ba-4e9a-9698-90cf4aeabeed,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-04-01,747058,Groundout,field_out,True,624428,665152,Adam Frazier,Dean Kremer,0,59826d36-7bc0-4a6d-9606-972a6b5940e2,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-01,747058,Strikeout,strikeout,True,676369,665152,Nelson Velázquez,Dean Kremer,0,886454fe-1380-4145-b287-fc77a4fbc1fa,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-01,747058,Strikeout,strikeout,True,656811,608379,Ryan O'Hearn,Michael Wacha,0,316257c3-e749-4112-a58d-6d573552e3c8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
13,2024-04-01,747058,Groundout,field_out,True,669720,608379,Austin Hays,Michael Wacha,0,754c1c58-3283-405d-b57e-02c8ad3cf33c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
14,2024-04-01,747058,Strikeout,strikeout,True,656775,608379,Cedric Mullins,Michael Wacha,0,41391733-593f-491a-949e-f18ade6db402,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.55,3.91,96.1,102.0,91.0,99.0,0.783,7.94,2.62,8.22,0.84,1.09,0.262,0.454,0.206,0.284,0.436,71.0,88.0,91.0,82.0,101.0,97.0,79.0,101.0,87.0,81.0,96.0,91.0,,,,0.152,0.233,0.109,,0.087,-0.61,-0.79,,0.86,-0.88,93.5,88.6,,93.4,75.0,0.302,0.442,0.139,0.321,0.513,0.15,0.214,0.257,0.06,,,,0.278,0.556,0.138,111.0,111.0,115.0,97.0,94.0,93.0,0.101,0.318,-0.72,2.13,81.4,84.0,0.18,0.316,0.352,0.3,0.4,0.442,,,,,,
15,2024-04-01,747058,Groundout,field_out,True,664728,665152,Kyle Isbel,Dean Kremer,0,63dc2b34-e39c-4730-98b2-76c923a357b8,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-01,747058,Strikeout,strikeout,True,672580,665152,Maikel Garcia,Dean Kremer,0,a72e5b17-4243-42e8-940d-6c4ad4cdfa19,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-01,747058,Home Run,home_run,False,677951,665152,Bobby Witt Jr.,Dean Kremer,0,fc8b49aa-a40e-4bb7-9c4e-fae47fd9089b,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-01,747058,Walk,walk,False,686469,665152,Vinnie Pasquantino,Dean Kremer,0,fed4bf67-d21e-4fc0-8257-3d7cef2ff101,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-01,747058,Home Run,home_run,False,521692,665152,Salvador Perez,Dean Kremer,1,c4a1cc29-f272-47a0-80cc-a229f0095113,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-01,747058,Strikeout,strikeout,True,669004,665152,MJ Melendez,Dean Kremer,0,615a56d1-5a91-4641-84e1-ddf86814566a,665152.0,deankremer,Kremer,Right,Dean Kremer,BAL,4.38,5.36,63.2,101.0,88.0,98.0,0.793,9.05,3.53,7.21,1.84,0.89,0.25,0.389,0.244,0.322,0.411,83.0,101.0,98.0,92.0,101.0,101.0,81.0,103.0,97.0,99.0,104.0,100.0,73.0,92.0,91.0,0.123,0.339,0.273,0.153,0.112,-0.75,0.88,0.0,0.94,-0.21,93.4,86.9,83.9,92.0,77.4,0.23,0.338,0.245,0.247,0.644,0.242,0.211,0.342,0.061,0.114,0.229,0.364,0.211,0.263,0.243,,,,,,,,,,,,,,,,,,,,,,,,
