,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff
0,2024-08-30,745299,Strikeout,strikeout,True,681393,605483,Connor Norby,Blake Snell,0,3bce4970-63d9-46d7-be02-2a3c558998dc,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
1,2024-08-30,745299,Double,double,False,669394,605483,Jake Burger,Blake Snell,0,a2cf46c2-1797-47f8-a887-5d6a5970b92c,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
2,2024-08-30,745299,Groundout,field_out,True,681146,605483,Jonah Bride,Blake Snell,0,162159f2-d05f-4958-96bf-813420ac0301,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
3,2024-08-30,745299,Strikeout,strikeout,True,656537,605483,Derek Hill,Blake Snell,0,bc036f44-2c84-4a1f-a6ea-01d1e954b494,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
4,2024-08-30,745299,Walk,walk,False,573262,670124,Mike Yastrzemski,Adam Oller,0,7e67f267-5102-4faa-9fd4-07d96483fa27,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,,,,0.545,,0.367,0.088,-0.2,,2.48,-3.73,93.8,86.5,,84.2,0.205,0.477,0.174,0.2,0.4,0.083,0.6,0.6,0.417,,,,0.043,0.043,0.395,,,,,,,,,,,,,,,
5,2024-08-30,745299,Grounded Into DP,grounded_into_double_play,True,671218,670124,Heliot Ramos,Adam Oller,1,c97fe95c-3960-448b-a8e1-fa190e10795e,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,,,,0.545,,0.367,0.088,-0.2,,2.48,-3.73,93.8,86.5,,84.2,0.205,0.477,0.174,0.2,0.4,0.083,0.6,0.6,0.417,,,,0.043,0.043,0.395,,,,,,,,,,,,,,,
6,2024-08-30,745299,Groundout,field_out,True,624424,670124,Michael Conforto,Adam Oller,0,295714cc-b164-4699-89e2-e2b99e64de01,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,,,,0.545,,0.367,0.088,-0.2,,2.48,-3.73,93.8,86.5,,84.2,0.205,0.477,0.174,0.2,0.4,0.083,0.6,0.6,0.417,,,,0.043,0.043,0.395,,,,,,,,,,,,,,,
7,2024-08-30,745299,Single,single,False,672640,605483,Otto Lopez,Blake Snell,0,aa8b6927-bc57-4f0e-a703-1c313fb012a8,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
8,2024-08-30,745299,Strikeout,strikeout,True,682073,605483,David Hensley,Blake Snell,0,6cdc44ac-2123-4081-99b7-37520d8a65e9,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
9,2024-08-30,745299,Strikeout,strikeout,True,660644,605483,Vidal Bruján,Blake Snell,0,64db0c82-1041-492a-a0f0-aecfe3c290d6,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
10,2024-08-30,745299,Groundout,field_out,True,665506,605483,Cristian Pache,Blake Snell,0,57888cb1-c738-46df-b223-6fdc26c8d8f3,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.62,2.79,87.0,97.0,121.0,103.0,0.65,12.0,4.03,6.0,0.62,1.05,0.266,0.427,0.171,0.246,0.35,109.0,106.0,114.0,150.0,99.0,109.0,112.0,95.0,98.0,107.0,88.0,92.0,0.458,0.097,0.274,0.17,0.9,-0.02,2.36,0.06,95.8,85.4,88.6,81.1,0.208,0.325,0.241,0.106,0.168,0.495,0.291,0.4,0.434,0.185,0.296,0.413,,,,,,,,,,,,,,,,,,
11,2024-08-30,745299,Flyout,field_out,True,656305,670124,Matt Chapman,Adam Oller,0,48643ee9-848a-409b-ad84-896fb7fc83df,670124.0,adamoller,Oller,Right,Adam Oller,MIA,4.15,5.0,21.2,94.0,106.0,94.0,0.797,9.14,5.4,5.82,1.25,0.67,0.273,0.309,0.091,0.309,0.37,61.0,87.0,75.0,121.0,96.0,97.0,102.0,92.0,93.0,,,,0.545,,0.367,0.088,-0.2,,2.48,-3.73,93.8,86.5,,84.2,0.205,0.477,0.174,0.2,0.4,0.083,0.6,0.6,0.417,,,,0.043,0.043,0.395,,,,,,,,,,,,,,,
