,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-06-23,745648,Flyout,field_out,True,571657,663687,Kyle Farmer,Hogan Harris,0,41672671-8f4c-4b13-b0e7-63802e603e81,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
11,2024-06-23,745648,Groundout,field_out,True,543877,663687,Christian Vázquez,Hogan Harris,0,088daf49-2497-4c54-8ac5-c760f18407d8,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
12,2024-06-23,745648,Strikeout,strikeout,True,667670,641154,Brent Rooker,Pablo López,0,677d7bae-d020-4c11-a5bf-4b7ca616619e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
13,2024-06-23,745648,Strikeout,strikeout,True,691016,641154,Tyler Soderstrom,Pablo López,0,d003cff7-574b-465f-b48c-535f0a6c7767,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
14,2024-06-23,745648,Strikeout,strikeout,True,669127,641154,Shea Langeliers,Pablo López,0,ff7df6ab-6f1f-4559-ad74-e6838e50051e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
15,2024-06-23,745648,Groundout,field_out,True,622534,663687,Manuel Margot,Hogan Harris,0,818e3918-9e0c-4f2b-9572-ec336f8ed0d4,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
16,2024-06-23,745648,Flyout,field_out,True,621043,663687,Carlos Correa,Hogan Harris,0,e7c771bd-dd97-43af-bef5-acb52e9f52cd,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
17,2024-06-23,745648,Groundout,field_out,True,668904,663687,Royce Lewis,Hogan Harris,0,93d0f798-a6d0-4320-8438-2f127f5ea7c3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
18,2024-06-23,745648,Flyout,field_out,True,663527,641154,Tyler Nevin,Pablo López,0,0d646a96-6fbf-4f82-9240-94109a5e4999,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
19,2024-06-23,745648,Strikeout,strikeout,True,680869,641154,Zack Gelof,Pablo López,0,de9518b3-39a1-492f-ad0f-058c6aa0eb19,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
20,2024-06-23,745648,Strikeout,strikeout,True,671732,641154,Lawrence Butler,Pablo López,0,9300b595-e634-49f3-bcb6-63791106eb1d,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
21,2024-06-23,745648,Flyout,field_out,True,669304,663687,Jose Miranda,Hogan Harris,0,22e3fe00-2dc4-4f36-b530-65d13317f9eb,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
22,2024-06-23,745648,Flyout,field_out,True,467793,663687,Carlos Santana,Hogan Harris,0,81506df5-fdef-443d-888e-82d0c91efb7e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
23,2024-06-23,745648,Groundout,field_out,True,650489,663687,Willi Castro,Hogan Harris,0,2a41ae72-532a-4952-b760-60d79ab35aa3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
24,2024-06-23,745648,Flyout,field_out,True,680474,641154,Max Schuemann,Pablo López,0,cd3ebe61-8a96-4be6-88f3-9eea3299a291,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
25,2024-06-23,745648,Lineout,field_out,True,668709,641154,JJ Bleday,Pablo López,0,dc3d9ebb-275e-4315-b612-6af58a0b5883,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
26,2024-06-23,745648,Strikeout,strikeout,True,609280,641154,Miguel Andujar,Pablo López,0,16a677f6-d5d8-453e-8645-893f59e85beb,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
27,2024-06-23,745648,Pop Out,field_out,True,621439,663687,Byron Buxton,Hogan Harris,0,a075048e-7bbd-4a50-8001-13206dcc4d76,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
28,2024-06-23,745648,Flyout,field_out,True,571657,663687,Kyle Farmer,Hogan Harris,0,fa85ce36-6f3d-4851-8a54-df7062f54d6f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
29,2024-06-23,745648,Walk,walk,False,543877,663687,Christian Vázquez,Hogan Harris,0,0720c338-211a-43e9-86cd-a5e6da79f7d6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
30,2024-06-23,745648,Flyout,field_out,True,622534,663687,Manuel Margot,Hogan Harris,0,5a2ab787-a954-4ece-bc15-cf38f32a0b97,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
31,2024-06-23,745648,Strikeout,strikeout,True,667670,641154,Brent Rooker,Pablo López,0,e363c3a3-28e9-4890-9ee6-7c853f2bfc44,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
32,2024-06-23,745648,Groundout,field_out,True,691016,641154,Tyler Soderstrom,Pablo López,0,cc1e8557-a1ec-49a1-988b-4f7973da67eb,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
33,2024-06-23,745648,Pop Out,field_out,True,669127,641154,Shea Langeliers,Pablo López,0,ea0ed271-6481-486a-b504-172d4bc27168,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
34,2024-06-23,745648,Strikeout,strikeout,True,621043,663687,Carlos Correa,Hogan Harris,0,d1d3628b-1b40-401d-b854-dfdf16d23154,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
35,2024-06-23,745648,Flyout,field_out,True,668904,663687,Royce Lewis,Hogan Harris,0,e1fcdbae-b5fc-4650-abe5-5520adf9a060,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
36,2024-06-23,745648,Groundout,field_out,True,669304,663687,Jose Miranda,Hogan Harris,0,8d9e4fd4-dd15-41f1-af27-3d08638b1f6c,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,0.146,0.156,-0.49,-2.85,-0.4,0.81,93.2,81.0,79.3,72.7,0.283,0.485,0.173,0.25,0.536,0.222,0.259,0.296,0.304,0.154,0.192,0.273,,,,,,,,,
37,2024-06-23,745648,Strikeout,strikeout,True,663527,641154,Tyler Nevin,Pablo López,0,32e0db1b-2a1a-4304-9a00-6101690298ce,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,83.0,102.0,107.0,97.0,104.0,101.0,107.0,104.0,110.0,0.394,0.227,0.11,0.194,1.98,-0.94,-2.56,-0.41,94.6,88.4,84.1,81.9,0.183,0.34,0.303,0.247,0.464,0.318,0.255,0.574,0.338,0.293,0.387,0.25,97.0,108.0,106.0,0.076,-3.1,94.2,0.452,0.677,0.095
