,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
0,2024-10-03,775337,Double,double,False,596019,668964,Francisco Lindor,Tobias Myers,0,5bb1ab30-fc11-47de-bbfc-c961393eb62e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
1,2024-10-03,775337,Strikeout,strikeout,True,668901,668964,Mark Vientos,Tobias Myers,0,fa22b445-2b96-4606-a0d6-d391307c17b8,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
2,2024-10-03,775337,Strikeout,strikeout,True,607043,668964,Brandon Nimmo,Tobias Myers,0,75b224ca-a9c5-4fa9-a2f4-af0a05fbd76d,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
3,2024-10-03,775337,Flyout,field_out,True,624413,668964,Pete Alonso,Tobias Myers,0,e0dcfc61-a9d8-4429-871f-39eec192f7ec,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
4,2024-10-03,775337,Single,single,False,694192,500779,Jackson Chourio,Jose Quintana,0,699a58c8-7316-4797-bdf0-0e099bc9f9b8,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.278,0.193,-0.32,,0.82,,-0.04,0.5,90.7,,85.7,90.8,,77.7,0.227,0.427,0.169,,,,,,,0.203,0.26,0.367,0.265,0.444,0.264,0.249,0.431,0.131,0.195,0.366,0.284,,,,,,,,,
5,2024-10-03,775337,Strikeout,strikeout,True,663368,500779,Blake Perkins,Jose Quintana,0,00100c05-8c2b-4490-82e5-6b748be8ace6,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.278,0.193,-0.32,,0.82,,-0.04,0.5,90.7,,85.7,90.8,,77.7,0.227,0.427,0.169,,,,,,,0.203,0.26,0.367,0.265,0.444,0.264,0.249,0.431,0.131,0.195,0.366,0.284,,,,,,,,,
6,2024-10-03,775337,Groundout,field_out,True,661388,500779,William Contreras,Jose Quintana,1,f9695d9f-a568-4917-81e0-1562813c1cca,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.278,0.193,-0.32,,0.82,,-0.04,0.5,90.7,,85.7,90.8,,77.7,0.227,0.427,0.169,,,,,,,0.203,0.26,0.367,0.265,0.444,0.264,0.249,0.431,0.131,0.195,0.366,0.284,,,,,,,,,
7,2024-10-03,775337,Pop Out,field_out,True,642715,500779,Willy Adames,Jose Quintana,0,f5a170fd-1ee1-48f4-a523-67c90579e7b3,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.75,4.52,170.1,97.0,83.0,93.0,0.801,7.13,3.33,7.93,1.16,1.35,0.224,0.407,0.173,0.344,0.337,70.0,100.0,97.0,110.0,100.0,99.0,70.0,92.0,85.0,76.0,97.0,91.0,,,,,,,0.304,0.225,,,0.278,0.193,-0.32,,0.82,,-0.04,0.5,90.7,,85.7,90.8,,77.7,0.227,0.427,0.169,,,,,,,0.203,0.26,0.367,0.265,0.444,0.264,0.249,0.431,0.131,0.195,0.366,0.284,,,,,,,,,
8,2024-10-03,775337,Lineout,field_out,True,578428,668964,Jose Iglesias,Tobias Myers,0,1ec5b758-cac1-4ca1-94a3-ec33267a9e55,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
9,2024-10-03,775337,Groundout,field_out,True,608385,668964,Jesse Winker,Tobias Myers,0,2b92ebec-8314-4c50-af72-890face8e700,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.22,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,109.0,86.0,90.0,73.0,99.0,104.0,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,96.0,100.0,91.0,0.005,0.401,0.23,0.21,0.041,0.114,0.58,-0.75,11.28,1.43,-3.19,1.18,92.9,89.2,81.1,91.5,85.5,77.8,0.239,0.436,0.194,0.336,0.518,0.123,0.198,0.255,0.248,0.083,0.083,0.444,0.421,0.579,0.194,0.0,0.0,0.0,,,,,,,,,,,,
