,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
0,2024-04-07,747141,Strikeout,strikeout,True,606466,519242,Ketel Marte,Chris Sale,0,590e7a0f-9971-404b-a3b3-011f512632ba,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
1,2024-04-07,747141,Groundout,field_out,True,682998,519242,Corbin Carroll,Chris Sale,0,8e9f3f3b-45ce-4917-b67b-23914e38cd10,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
2,2024-04-07,747141,Lineout,field_out,True,666971,519242,Lourdes Gurriel Jr.,Chris Sale,0,744549dd-21a4-46af-a35f-cc025ca3bc34,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
3,2024-04-07,747141,Pop Out,field_out,True,660670,669194,Ronald Acuña Jr.,Ryne Nelson,0,47c69337-e79b-4763-ba78-d384f9a0d11c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.094,0.45,,-1.78,-4.16,95.0,83.4,,84.5,0.4,0.733,0.167,0.261,0.415,0.217,0.368,0.737,0.208,,,,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,0.16,0.24,0.116
4,2024-04-07,747141,Groundout,field_out,True,645277,669194,Ozzie Albies,Ryne Nelson,0,96723b04-2f50-4cd4-ac78-905e0f197d5d,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.094,0.45,,-1.78,-4.16,95.0,83.4,,84.5,0.4,0.733,0.167,0.261,0.415,0.217,0.368,0.737,0.208,,,,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,0.16,0.24,0.116
5,2024-04-07,747141,Pop Out,field_out,True,663586,669194,Austin Riley,Ryne Nelson,0,cb10da63-1915-484b-897d-d3cacfa41aef,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.094,0.45,,-1.78,-4.16,95.0,83.4,,84.5,0.4,0.733,0.167,0.261,0.415,0.217,0.368,0.737,0.208,,,,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,0.16,0.24,0.116
6,2024-04-07,747141,Strikeout,strikeout,True,572233,519242,Christian Walker,Chris Sale,0,1b37098e-be02-463c-a5e8-cdcea60751e8,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
7,2024-04-07,747141,Strikeout,strikeout,True,553993,519242,Eugenio Suárez,Chris Sale,0,c360b5bc-6cf4-4e42-a1c8-8c1d8fdbe3bb,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
8,2024-04-07,747141,Groundout,field_out,True,545341,519242,Randal Grichuk,Chris Sale,0,ca0018f1-e2fd-4128-926d-14bdb9a5ff9d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,
9,2024-04-07,747141,Home Run,home_run,False,621566,669194,Matt Olson,Ryne Nelson,0,6a9c0393-8a5e-4e2a-8f48-8a7261aeb0fc,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.78,4.39,92.1,105.0,97.0,103.0,0.842,6.63,2.14,10.33,0.97,1.13,0.27,0.375,0.14,0.358,0.471,105.0,100.0,109.0,101.0,107.0,105.0,,,,108.0,112.0,110.0,,0.531,0.107,0.094,0.45,,-1.78,-4.16,95.0,83.4,,84.5,0.4,0.733,0.167,0.261,0.415,0.217,0.368,0.737,0.208,,,,91.0,98.0,96.0,76.0,103.0,92.0,0.203,0.064,-1.15,2.02,91.4,77.5,0.341,0.518,0.124,0.16,0.24,0.116
