,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
0,2024-10-15,775312,Pop Out,field_out,True,680757,543037,Steven Kwan,Gerrit Cole,0,caf119d5-0e48-4c13-88d8-c091a8f7d27b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
1,2024-10-15,775312,Strikeout,strikeout,True,700932,543037,Kyle Manzardo,Gerrit Cole,0,0c56f1a5-2d4d-4314-94fe-81966598a3ce,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
2,2024-10-15,775312,Flyout,field_out,True,608070,543037,José Ramírez,Gerrit Cole,0,8ff4e81a-523b-4a09-abcb-9a8b7b54b087,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
3,2024-10-15,775312,Double,double,False,650402,676440,Gleyber Torres,Tanner Bibee,0,96e981ed-ba49-43ff-b9f4-1aca53e6a56f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
4,2024-10-15,775312,Single,single,False,665742,676440,Juan Soto,Tanner Bibee,1,9ff01f9c-1cd9-4661-9ac3-68aef05c18d7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
5,2024-10-15,775312,Field Error,field_error,False,592450,676440,Aaron Judge,Tanner Bibee,1,4f959fee-1970-4fef-b154-b51b16a3480e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
6,2024-10-15,775312,Strikeout,strikeout,True,669224,676440,Austin Wells,Tanner Bibee,0,897d3037-e0b1-4ae0-aa36-512957001807,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
7,2024-10-15,775312,Flyout,field_out,True,519317,676440,Giancarlo Stanton,Tanner Bibee,0,1f4f1307-657c-4178-ba13-6e9778adb1d9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
8,2024-10-15,775312,Strikeout,strikeout,True,665862,676440,Jazz Chisholm Jr.,Tanner Bibee,0,c018de18-353a-4fda-b68b-8fc02215d0e9,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
9,2024-10-15,775312,Single,single,False,647304,543037,Josh Naylor,Gerrit Cole,0,aeb0a4da-0292-4316-9431-5ac80950f411,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
10,2024-10-15,775312,Flyout,field_out,True,657041,543037,Lane Thomas,Gerrit Cole,0,388deec3-99aa-44da-9b99-2906a6af77cb,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
11,2024-10-15,775312,Strikeout,strikeout,True,686823,543037,Will Brennan,Gerrit Cole,0,e117dd7f-27e0-4ad7-ba0b-dad080b6a91b,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
12,2024-10-15,775312,Pop Out,field_out,True,665926,543037,Andrés Giménez,Gerrit Cole,0,c6c202d0-8417-425e-96d7-e2c6d7d48e80,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.64,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.189,0.365,0.234,0.209,0.239,0.301,0.222,0.27,0.264,0.32,0.56,0.22,0.333,0.667,0.28,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,
13,2024-10-15,775312,Single,single,False,683011,676440,Anthony Volpe,Tanner Bibee,0,fd7d5e08-dad1-41e7-a48b-1b74bde0fb53,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
14,2024-10-15,775312,Single,single,False,519203,676440,Anthony Rizzo,Tanner Bibee,1,836a92ae-8dc2-40d2-bd5f-dce21aa30972,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
15,2024-10-15,775312,Double,double,False,657077,676440,Alex Verdugo,Tanner Bibee,1,53ec8167-97f0-470e-8d70-93b57b516c38,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
16,2024-10-15,775312,Pop Out,field_out,True,650402,676440,Gleyber Torres,Tanner Bibee,0,7a50a00b-62ec-4690-8491-67b37083fd39,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.47,3.78,173.2,103.0,99.0,104.0,0.76,9.69,2.28,7.77,1.14,0.78,0.285,0.408,0.153,0.297,0.445,82.0,100.0,108.0,92.0,103.0,98.0,113.0,102.0,109.0,,,,,,,0.003,0.434,,0.278,,0.18,-0.69,,-1.41,1.74,,0.13,94.6,,82.5,93.9,86.2,,0.282,0.476,0.213,0.208,0.458,0.184,0.196,0.411,0.299,0.141,0.225,0.368,0.238,0.431,0.291,,,,119.0,109.0,112.0,89.0,64.0,93.0,0.105,-0.9,81.3,,,,,,,,,,,,
