,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff
0,2024-09-22,746825,Groundout,field_out,True,686611,684007,Dylan Crews,Shota Imanaga,0,86745282-a22d-490c-829d-f294bb5e0436,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.47,173.1,105.0,90.0,103.0,0.74,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,51.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.077,0.032,0.0,0.039,0.36,-6.3,1.4,0.76,0.15,-0.58,-76.46,0.49,91.7,89.8,82.9,81.6,88.7,81.6,72.7,53.9,0.229,0.47,0.175,0.203,0.281,0.43,0.267,0.311,0.347,0.2,0.233,0.321,0.25,0.333,0.37,0.444,0.556,0.0,0.333,1.333,0.143,,,
1,2024-09-22,746825,Lineout,field_out,True,695578,684007,James Wood,Shota Imanaga,0,62b93742-51ff-4605-83af-de484ddce8ae,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.47,173.1,105.0,90.0,103.0,0.74,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,51.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.077,0.032,0.0,0.039,0.36,-6.3,1.4,0.76,0.15,-0.58,-76.46,0.49,91.7,89.8,82.9,81.6,88.7,81.6,72.7,53.9,0.229,0.47,0.175,0.203,0.281,0.43,0.267,0.311,0.347,0.2,0.233,0.321,0.25,0.333,0.37,0.444,0.556,0.0,0.333,1.333,0.143,,,
2,2024-09-22,746825,Strikeout,strikeout,True,660766,684007,Juan Yepez,Shota Imanaga,0,e163f3e9-4914-45b7-933e-fa42ef6cd14e,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.47,173.1,105.0,90.0,103.0,0.74,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,51.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.077,0.032,0.0,0.039,0.36,-6.3,1.4,0.76,0.15,-0.58,-76.46,0.49,91.7,89.8,82.9,81.6,88.7,81.6,72.7,53.9,0.229,0.47,0.175,0.203,0.281,0.43,0.267,0.311,0.347,0.2,0.233,0.321,0.25,0.333,0.37,0.444,0.556,0.0,0.333,1.333,0.143,,,
3,2024-09-22,746825,Home Run,home_run,False,643565,663623,Mike Tauchman,Jake Irvin,0,cc44e0b4-2c67-4206-aadc-23e6f9df7e4f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.22,4.32,183.1,103.0,94.0,101.0,0.803,7.51,2.41,8.25,1.42,1.19,0.236,0.423,0.172,0.332,0.462,98.0,91.0,93.0,110.0,105.0,106.0,82.0,104.0,97.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,,,,0.202,0.378,0.066,,0.003,0.315,,0.036,0.47,-0.03,,-0.48,-14.33,0.19,,1.4,94.0,89.9,,88.4,93.3,85.9,81.1,,0.202,0.384,0.237,,,,,,,0.125,0.125,0.333,0.319,0.491,0.143,0.231,0.428,0.252,0.289,0.533,0.206,,,
4,2024-09-22,746825,Walk,walk,False,621020,663623,Dansby Swanson,Jake Irvin,0,b7203c66-3f51-4b82-bbf4-c71e1f58cd14,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.22,4.32,183.1,103.0,94.0,101.0,0.803,7.51,2.41,8.25,1.42,1.19,0.236,0.423,0.172,0.332,0.462,98.0,91.0,93.0,110.0,105.0,106.0,82.0,104.0,97.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,,,,0.202,0.378,0.066,,0.003,0.315,,0.036,0.47,-0.03,,-0.48,-14.33,0.19,,1.4,94.0,89.9,,88.4,93.3,85.9,81.1,,0.202,0.384,0.237,,,,,,,0.125,0.125,0.333,0.319,0.491,0.143,0.231,0.428,0.252,0.289,0.533,0.206,,,
5,2024-09-22,746825,Single,single,False,673548,663623,Seiya Suzuki,Jake Irvin,1,b969ff6b-821a-4aac-8fad-5cb3e003317b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.22,4.32,183.1,103.0,94.0,101.0,0.803,7.51,2.41,8.25,1.42,1.19,0.236,0.423,0.172,0.332,0.462,98.0,91.0,93.0,110.0,105.0,106.0,82.0,104.0,97.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,,,,0.202,0.378,0.066,,0.003,0.315,,0.036,0.47,-0.03,,-0.48,-14.33,0.19,,1.4,94.0,89.9,,88.4,93.3,85.9,81.1,,0.202,0.384,0.237,,,,,,,0.125,0.125,0.333,0.319,0.491,0.143,0.231,0.428,0.252,0.289,0.533,0.206,,,
6,2024-09-22,746825,Grounded Into DP,grounded_into_double_play,True,683737,663623,Michael Busch,Jake Irvin,1,0c979de1-8eec-4b63-9da2-b3fe826d797e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.22,4.32,183.1,103.0,94.0,101.0,0.803,7.51,2.41,8.25,1.42,1.19,0.236,0.423,0.172,0.332,0.462,98.0,91.0,93.0,110.0,105.0,106.0,82.0,104.0,97.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,,,,0.202,0.378,0.066,,0.003,0.315,,0.036,0.47,-0.03,,-0.48,-14.33,0.19,,1.4,94.0,89.9,,88.4,93.3,85.9,81.1,,0.202,0.384,0.237,,,,,,,0.125,0.125,0.333,0.319,0.491,0.143,0.231,0.428,0.252,0.289,0.533,0.206,,,
7,2024-09-22,746825,Strikeout,strikeout,True,670623,663623,Isaac Paredes,Jake Irvin,0,d615ded5-a8aa-4122-a118-bc9584b400c3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,4.22,4.32,183.1,103.0,94.0,101.0,0.803,7.51,2.41,8.25,1.42,1.19,0.236,0.423,0.172,0.332,0.462,98.0,91.0,93.0,110.0,105.0,106.0,82.0,104.0,97.0,97.0,102.0,103.0,110.0,115.0,117.0,78.0,103.0,93.0,,,,0.202,0.378,0.066,,0.003,0.315,,0.036,0.47,-0.03,,-0.48,-14.33,0.19,,1.4,94.0,89.9,,88.4,93.3,85.9,81.1,,0.202,0.384,0.237,,,,,,,0.125,0.125,0.333,0.319,0.491,0.143,0.231,0.428,0.252,0.289,0.533,0.206,,,
8,2024-09-22,746825,Groundout,field_out,True,665953,684007,Andrés Chaparro,Shota Imanaga,0,0ea86193-c55d-45c8-8141-2433b2b44264,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.47,173.1,105.0,90.0,103.0,0.74,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,51.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.077,0.032,0.0,0.039,0.36,-6.3,1.4,0.76,0.15,-0.58,-76.46,0.49,91.7,89.8,82.9,81.6,88.7,81.6,72.7,53.9,0.229,0.47,0.175,0.203,0.281,0.43,0.267,0.311,0.347,0.2,0.233,0.321,0.25,0.333,0.37,0.444,0.556,0.0,0.333,1.333,0.143,,,
9,2024-09-22,746825,Strikeout,strikeout,True,660688,684007,Keibert Ruiz,Shota Imanaga,0,baf01ad7-cd44-4e1d-ba89-7e25cf8c40c5,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.91,3.47,173.1,105.0,90.0,103.0,0.74,9.03,1.45,7.74,1.4,0.82,0.217,0.45,0.166,0.309,0.438,82.0,105.0,104.0,70.0,96.0,97.0,96.0,104.0,106.0,76.0,102.0,91.0,103.0,105.0,104.0,51.0,107.0,96.0,81.0,106.0,100.0,0.021,0.52,0.005,0.306,0.077,0.032,0.0,0.039,0.36,-6.3,1.4,0.76,0.15,-0.58,-76.46,0.49,91.7,89.8,82.9,81.6,88.7,81.6,72.7,53.9,0.229,0.47,0.175,0.203,0.281,0.43,0.267,0.311,0.347,0.2,0.233,0.321,0.25,0.333,0.37,0.444,0.556,0.0,0.333,1.333,0.143,,,
