,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-05-08,746562,Flyout,field_out,True,808982,663567,Jung Hoo Lee,Peter Lambert,0,7f59f1de-cd66-46ad-b36c-fb1547b4aece,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-08,746562,Groundout,field_out,True,642731,663567,Thairo Estrada,Peter Lambert,0,3c76687d-bbd9-4ac5-b597-100ebdaef545,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-08,746562,Flyout,field_out,True,664774,663567,LaMonte Wade Jr.,Peter Lambert,0,5398b08f-897e-47b0-9b52-69c4230e6af3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-08,746562,Groundout,field_out,True,453568,663855,Charlie Blackmon,Jordan Hicks,0,f12ff070-e932-44b0-8d7c-63cbc6347c3a,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,,-3.81,0.19,0.18,,,95.5,,94.4,81.0,,0.263,0.421,0.194,0.145,0.319,0.377,,,,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,
4,2024-05-08,746562,Flyout,field_out,True,678662,663855,Ezequiel Tovar,Jordan Hicks,0,a67c4660-3f2a-498c-9a64-211e5dc345a2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,,-3.81,0.19,0.18,,,95.5,,94.4,81.0,,0.263,0.421,0.194,0.145,0.319,0.377,,,,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,
5,2024-05-08,746562,Groundout,field_out,True,641857,663855,Ryan McMahon,Jordan Hicks,0,e6d4176f-9088-4bab-a6d4-c14e12fe1de4,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,0.507,0.052,0.23,,,-3.81,0.19,0.18,,,95.5,,94.4,81.0,,0.263,0.421,0.194,0.145,0.319,0.377,,,,,,,0.337,0.484,0.122,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,
6,2024-05-08,746562,Home Run,home_run,False,624424,663567,Michael Conforto,Peter Lambert,0,48d2f4e0-4762-4e4c-a9f5-55389fe2860f,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-08,746562,Single,single,False,656305,663567,Matt Chapman,Peter Lambert,0,dbc340d1-f464-4b38-a170-16305d74c6e4,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-08,746562,Single,single,False,573262,663567,Mike Yastrzemski,Peter Lambert,1,6b6ac9e5-eeaa-458b-a97b-4594dfbe9c5e,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-08,746562,Single,single,False,671218,663567,Heliot Ramos,Peter Lambert,1,ff88863d-b83c-4f47-8993-950839fa61a9,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-05-08,746562,Strikeout,strikeout,True,666165,663567,Blake Sabol,Peter Lambert,0,969463a7-33eb-4127-80e1-df6106cc915e,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-08,746562,Sac Bunt,sac_bunt,False,605113,663567,Nick Ahmed,Peter Lambert,1,55722b9d-13a5-4f2d-9388-45ccc1ca318b,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,0.032,0.382,0.306,0.052,0.228,-0.75,-1.55,0.45,-5.77,0.42,94.5,86.9,93.8,85.8,78.0,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,0.25,0.875,0.2,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
