,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,vSC (sc),Stf+ FC,Loc+ FC,Pit+ FC,FC%,SC%,wFC/C,wSC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-21,746660,Strikeout,strikeout,True,694377,695076,Nick Yorke,Rhett Lowder,0,f6b6c369-e784-4d8f-b039-01177d331c02,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-21,746660,Walk,walk,False,664034,683003,Ty France,Jared Jones,0,0fe65a90-4586-41b5-a98c-e373b55e0e27,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,746660,Flyout,field_out,True,670770,683003,TJ Friedl,Jared Jones,0,fcaee8f1-ec5f-42ed-92ff-0f18fd21acd3,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,746660,Lineout,field_out,True,669289,683003,Santiago Espinal,Jared Jones,0,8a254190-dc19-48d9-864d-eec7e2acc21e,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-21,746660,Walk,walk,False,641584,683003,Jake Fraley,Jared Jones,1,374d3477-855d-4176-a4c2-b0e53f2fa380,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-21,746660,Pop Out,field_out,True,682622,683003,Noelvi Marte,Jared Jones,0,7391582d-b87e-4636-a985-e62eeb8793a0,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-21,746660,Lineout,field_out,True,695257,695076,Billy Cook,Rhett Lowder,0,915990ee-fe63-444d-977f-3f586e22528d,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-21,746660,Groundout,field_out,True,643396,695076,Isiah Kiner-Falefa,Rhett Lowder,0,86216307-e2c7-41f4-9796-45a04d5b4a1d,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-21,746660,Walk,walk,False,668804,695076,Bryan Reynolds,Rhett Lowder,0,af93b0b4-8ef9-407b-8394-898772eaef25,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-21,746660,Flyout,field_out,True,665833,695076,Oneil Cruz,Rhett Lowder,0,021eea95-eed2-4aae-a2d0-594a7618c0be,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-21,746660,Flyout,field_out,True,666181,683003,Will Benson,Jared Jones,0,e747b1e0-668c-4f66-8258-26e361f27646,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-21,746660,Flyout,field_out,True,663697,683003,Jonathan India,Jared Jones,0,95248e3a-74c9-4514-be95-5487fc6ba3c8,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-21,746660,Double,double,False,682829,683003,Elly De La Cruz,Jared Jones,0,c14e8fb8-6514-493d-bf74-ca05702741c5,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-21,746660,Single,single,False,663886,683003,Tyler Stephenson,Jared Jones,1,7d0b7017-2108-4997-94ef-ba9615952741,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-21,746660,Home Run,home_run,False,664034,683003,Ty France,Jared Jones,1,89e0f786-8bb2-4df1-9468-56bb7f8d245d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-21,746660,Walk,walk,False,670770,683003,TJ Friedl,Jared Jones,0,23e96c22-d7cb-4d43-b04c-0c0b0bc5b142,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-21,746660,Strikeout,strikeout,True,669289,683003,Santiago Espinal,Jared Jones,0,cd4cfaed-afa4-4aaf-abca-5e2f36611877,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-21,746660,Field Error,field_error,False,693304,695076,Nick Gonzales,Rhett Lowder,0,2e66f56f-dc1e-45d9-96d3-4f4bb5214cbe,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-21,746660,Strikeout,strikeout,True,650559,695076,Bryan De La Cruz,Rhett Lowder,0,e2b4dc03-8b84-4876-95b7-ac3889d31923,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-21,746660,Single,single,False,518735,695076,Yasmani Grandal,Rhett Lowder,1,bce4badc-6d8f-4420-b8a5-bb6f827e9ae2,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-21,746660,Strikeout,strikeout,True,656582,695076,Connor Joe,Rhett Lowder,0,20e0b725-e6a7-4393-9fe1-bcdb25c5e87c,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-21,746660,Lineout,field_out,True,694377,695076,Nick Yorke,Rhett Lowder,0,be584d86-f16f-4e0e-8e3f-851e7ce908ff,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,110.0,115.0,113.0,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,0.263,0.27,0.27,0.197,-1.18,3.44,1.42,1.21,93.5,86.2,92.4,84.8,0.265,0.265,0.075,0.226,0.29,0.317,0.105,0.105,0.162,0.333,0.333,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-21,746660,Single,single,False,641584,683003,Jake Fraley,Jared Jones,0,778a9065-9d69-477f-9b06-3fbc5dc2d72d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-21,746660,Groundout,field_out,True,682622,683003,Noelvi Marte,Jared Jones,1,994300a2-0cbd-4fc7-b1e1-494c39169e13,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-21,746660,Single,single,False,666181,683003,Will Benson,Jared Jones,1,575a48e6-087c-48b0-87ba-15f7f5fdf68b,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-09-21,746660,Fielders Choice Out,fielders_choice_out,True,663697,683003,Jonathan India,Jared Jones,1,3063308b-3228-4385-b6b5-8005d769be15,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,4.14,4.12,117.1,102.0,126.0,109.0,0.725,9.59,2.84,7.75,1.38,0.92,0.233,0.391,0.148,0.341,0.46,114.0,100.0,107.0,132.0,102.0,109.0,,,,128.0,103.0,111.0,,0.492,0.353,0.065,-0.01,,1.16,-2.5,97.3,89.8,,88.8,,,,0.205,0.351,0.374,0.3,0.55,0.232,0.228,0.437,0.255,95.0,95.0,98.0,0.09,-2.26,81.3,0.333,0.857,0.348,,,,,,,,,,,,,,,,,,,,,,,,
