,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff
10,2024-05-19,746392,Groundout,field_out,True,572138,607067,Jon Singleton,Colin Rea,1,8acfd358-bc5a-4be6-869c-b18ae2d7a0a9,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
11,2024-05-19,746392,Double,double,False,676694,607067,Jake Meyers,Colin Rea,1,2ad450c7-47f1-4d34-9bf6-23910a08bb2b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
12,2024-05-19,746392,Groundout,field_out,True,605170,607067,Victor Caratini,Colin Rea,0,f09268fe-f95e-4d15-be3e-a9d6218444fa,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
13,2024-05-19,746392,Groundout,field_out,True,641343,681293,Jake Bauers,Spencer Arrighetti,0,2c5ca828-73f4-4b1b-874b-c28b2d200f6f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
14,2024-05-19,746392,Groundout,field_out,True,687401,681293,Joey Ortiz,Spencer Arrighetti,0,bd64c749-ae5f-4082-acfc-e6cd69799d51,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
15,2024-05-19,746392,Walk,walk,False,686217,681293,Sal Frelick,Spencer Arrighetti,0,996b6ae4-8203-422e-aec2-9be767434793,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
16,2024-05-19,746392,Groundout,field_out,True,694192,681293,Jackson Chourio,Spencer Arrighetti,0,3ea1ee64-9530-423d-81c6-f09f6f16e904,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
17,2024-05-19,746392,Single,single,False,694388,607067,Joey Loperfido,Colin Rea,0,ed36ec5d-79b0-49a7-b989-8646d9e1483b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
18,2024-05-19,746392,Strikeout,strikeout,True,514888,607067,Jose Altuve,Colin Rea,0,a0960620-b53f-44f2-ab45-4a2a0878f1b9,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
19,2024-05-19,746392,Strikeout,strikeout,True,663656,607067,Kyle Tucker,Colin Rea,1,72acd926-85c1-433d-8d68-955264642db8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
20,2024-05-19,746392,Strikeout,strikeout,True,670541,607067,Yordan Alvarez,Colin Rea,0,0293a59c-6dbb-47cc-865a-833108b5408b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
21,2024-05-19,746392,Strikeout,strikeout,True,663368,681293,Blake Perkins,Spencer Arrighetti,0,9518b937-6391-4799-9b09-9124ddc7162c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
22,2024-05-19,746392,Single,single,False,668930,681293,Brice Turang,Spencer Arrighetti,0,9ea2e1be-e556-44d2-9cff-f4df4ea17d8d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
23,2024-05-19,746392,Forceout,force_out,True,661388,681293,William Contreras,Spencer Arrighetti,1,465063c1-5d94-4873-94d3-47cd981cbfde,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
24,2024-05-19,746392,Strikeout,strikeout,True,592885,681293,Christian Yelich,Spencer Arrighetti,0,d30ec36a-5cc3-4f18-b20c-ac09947504fb,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
25,2024-05-19,746392,Double,double,False,608324,607067,Alex Bregman,Colin Rea,0,e940b237-f691-4078-999f-71991c4c18be,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
26,2024-05-19,746392,Groundout,field_out,True,665161,607067,Jeremy Peña,Colin Rea,0,6c1cba36-9d43-42e8-ab10-9dd6b85456bd,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
27,2024-05-19,746392,Walk,walk,False,572138,607067,Jon Singleton,Colin Rea,0,cee1e726-5b5b-4145-8ffb-4708200ce76e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
28,2024-05-19,746392,Lineout,field_out,True,676694,607067,Jake Meyers,Colin Rea,0,53c1d836-83dc-4164-8f77-c9e4f78e467a,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
29,2024-05-19,746392,Forceout,force_out,True,605170,607067,Victor Caratini,Colin Rea,1,9f3d973a-0787-4c1b-8cb6-9f7e52d2b8a7,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,,,,107.0,106.0,103.0,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,0.043,,-0.12,-0.36,3.37,-5.02,,92.7,87.8,,82.1,78.3,0.23,0.365,0.239,0.277,0.553,0.159,0.444,0.833,0.111,0.062,0.077,0.227,,,,85.0,101.0,95.0,78.0,98.0,100.0,0.306,0.082,-0.32,-0.27,86.4,92.3,0.276,0.44,0.109,0.243,0.297,0.26
30,2024-05-19,746392,Flyout,field_out,True,642715,681293,Willy Adames,Spencer Arrighetti,0,dc224519-2256-4976-8786-dda261c02133,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
31,2024-05-19,746392,Strikeout,strikeout,True,641343,681293,Jake Bauers,Spencer Arrighetti,0,35cc8c7a-d57b-4c83-b9cb-705f6b9012dc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,
