,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-31,747003,Pop Out,field_out,True,676059,502179,Jordan Westburg,Paolo Espino,1,712c25ef-898a-4476-929c-0b63f79fb8f9,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-31,747003,Strikeout,strikeout,True,676391,680570,Ernie Clement,Grayson Rodriguez,0,0593ea6c-e034-4823-b3fa-469bacfa3fa4,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-31,747003,Strikeout,strikeout,True,662139,680570,Daulton Varsho,Grayson Rodriguez,0,3011ffe3-17e7-4974-b109-5efc3f2466be,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-31,747003,Strikeout,strikeout,True,676914,680570,Davis Schneider,Grayson Rodriguez,0,bf5a072c-1b16-4cc0-8ada-5807abc653a9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-31,747003,Groundout,field_out,True,702616,502179,Jackson Holliday,Paolo Espino,0,462afe7e-329c-4513-8a77-b1aeeccfe4ad,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-31,747003,Flyout,field_out,True,543510,502179,James McCann,Paolo Espino,0,1f8f1124-1263-4529-98b4-357acced6107,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-31,747003,Home Run,home_run,False,681297,502179,Colton Cowser,Paolo Espino,0,2a57047e-1f9e-4b7d-b242-0723b8496f58,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-31,747003,Pop Out,field_out,True,623993,502179,Anthony Santander,Paolo Espino,0,b75b0967-5a12-459c-982c-ab9c3e26f2a0,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-31,747003,Home Run,home_run,False,680718,680570,Addison Barger,Grayson Rodriguez,0,f998638a-20ed-4a0e-89e6-5f44b6f337b8,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-31,747003,Strikeout,strikeout,True,661531,680570,Brian Serven,Grayson Rodriguez,0,c9b97199-87a0-44a0-a243-13b528903931,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-31,747003,Single,single,False,543807,680570,George Springer,Grayson Rodriguez,0,576d82ec-8587-436b-9f3b-9ff54e519d16,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-31,747003,Strikeout,strikeout,True,694388,680570,Joey Loperfido,Grayson Rodriguez,0,a4321593-6b47-4867-a9e7-8ef23a9bb11a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-31,747003,Strikeout,strikeout,True,665489,680570,Vladimir Guerrero Jr.,Grayson Rodriguez,0,f48cd23a-084b-44e4-be19-3c7cf9a621a9,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-31,747003,Triple,triple,False,683002,502179,Gunnar Henderson,Paolo Espino,0,0993203a-bff7-41f0-a194-fae0e0f9914f,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-31,747003,Sac Fly,sac_fly,True,656811,502179,Ryan O'Hearn,Paolo Espino,1,232822ef-b391-4e3f-9415-2da98f5213dc,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-31,747003,Strikeout,strikeout,True,663624,502179,Ryan Mountcastle,Paolo Espino,0,e82dddac-b493-4652-9772-c8002b6cb28a,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-31,747003,Single,single,False,656775,502179,Cedric Mullins,Paolo Espino,0,8454c5a3-6b7d-400a-9b21-466b763568ef,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-31,747003,Lineout,field_out,True,676059,502179,Jordan Westburg,Paolo Espino,0,ed02cdb2-10bf-4b18-bc94-b77d00abf114,502179.0,paoloespino,Espino,Right,Paolo Espino,TOR,8.31,9.81,8.2,96.0,89.0,91.0,0.901,3.12,5.19,14.54,3.12,0.69,0.286,0.457,0.229,0.343,0.392,61.0,98.0,88.0,119.0,99.0,108.0,68.0,91.0,80.0,,,,115.0,96.0,85.0,,0.329,0.12,0.316,0.234,-7.57,,-4.16,-7.06,5.31,88.2,83.4,,75.6,70.6,0.462,1.0,0.048,0.125,0.25,0.0,,,,0.417,1.0,0.25,,,,0.5,0.75,0.182,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-31,747003,Pop Out,field_out,True,687462,680570,Spencer Horwitz,Grayson Rodriguez,0,c623e1e6-c7bb-4550-a645-5783fe0fefbf,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-31,747003,Single,single,False,676391,680570,Ernie Clement,Grayson Rodriguez,0,aa8ab9bc-c99f-48a9-83f6-80fabc8acd1c,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-31,747003,Flyout,field_out,True,662139,680570,Daulton Varsho,Grayson Rodriguez,0,9c8cd04f-102b-4b6d-87c2-98c90f009d83,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-31,747003,Walk,walk,False,676914,680570,Davis Schneider,Grayson Rodriguez,1,058138ef-740f-495f-8adb-14e283d10045,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-31,747003,Double,double,False,680718,680570,Addison Barger,Grayson Rodriguez,1,c93e508a-6806-46b7-b984-22cca876dd26,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,142.0,101.0,108.0,114.0,103.0,107.0,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,0.012,0.465,0.158,0.155,0.21,-0.36,5.33,-0.93,0.31,1.65,96.1,83.1,96.1,86.5,81.3,0.291,0.413,0.269,0.161,0.306,0.348,0.25,0.563,0.361,0.26,0.38,0.241,0.167,0.333,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
