,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-06-16,746130,Strikeout,strikeout,True,672580,607192,Maikel Garcia,Tyler Glasnow,0,0571d7ff-5f4f-4585-81bc-a2e1dd18e301,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
1,2024-06-16,746130,Lineout,field_out,True,677951,607192,Bobby Witt Jr.,Tyler Glasnow,0,5dbc72af-0392-43ec-a61c-8c4ff551801e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
2,2024-06-16,746130,Strikeout,strikeout,True,686469,607192,Vinnie Pasquantino,Tyler Glasnow,0,d1c8c4e7-4022-41c6-96b5-e3478df93145,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
3,2024-06-16,746130,Groundout,field_out,True,605141,663903,Mookie Betts,Brady Singer,0,48b5c25b-0689-4d9d-829b-c7b0b51f6756,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,,-1.75,0.62,0.21,,91.6,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,,,,
4,2024-06-16,746130,Walk,walk,False,660271,663903,Shohei Ohtani,Brady Singer,0,b5a6bc36-a638-4d7e-bbd7-1e08bd909f52,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,,-1.75,0.62,0.21,,91.6,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,,,,
5,2024-06-16,746130,Single,single,False,518692,663903,Freddie Freeman,Brady Singer,1,3716c1b1-6123-4a9c-9957-ca8b27c4ce4c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,,-1.75,0.62,0.21,,91.6,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,,,,
6,2024-06-16,746130,Grounded Into DP,grounded_into_double_play,True,669257,663903,Will Smith,Brady Singer,1,b7f544a1-9221-4699-89eb-c3053a6cae11,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,,,,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,,-1.75,0.62,0.21,,91.6,92.1,82.8,,0.297,0.541,0.184,0.333,1.0,0.267,,,,0.278,0.418,0.103,80.0,78.0,69.0,0.028,-3.58,88.0,0.3,0.4,0.143,,,,,,,,,
7,2024-06-16,746130,Groundout,field_out,True,521692,607192,Salvador Perez,Tyler Glasnow,0,15582141-352f-4a28-94ae-843f8486f8dc,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
8,2024-06-16,746130,Strikeout,strikeout,True,624428,607192,Adam Frazier,Tyler Glasnow,0,72dc3be7-d1fb-4e1a-870a-b363167c2eee,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
9,2024-06-16,746130,Groundout,field_out,True,666023,607192,Freddy Fermin,Tyler Glasnow,0,d82f4122-fb83-4ebe-a481-ea12bbd4a3ca,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,139.0,99.0,112.0,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,0.182,1.01,2.5,0.56,2.05,96.3,96.5,90.1,83.8,0.208,0.404,0.209,0.215,0.364,0.412,0.104,0.195,0.462,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,
