,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-27,744811,Groundout,field_out,True,650402,571578,Gleyber Torres,Patrick Corbin,0,731f3033-5d7c-4c55-a0c7-b6696291ce36,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
1,2024-08-27,744811,Lineout,field_out,True,665742,571578,Juan Soto,Patrick Corbin,0,bacfa54f-6bcd-40f7-8084-f955020c77b9,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
2,2024-08-27,744811,Double,double,False,592450,571578,Aaron Judge,Patrick Corbin,0,a4923e32-d17a-4550-aae8-036426241d37,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
3,2024-08-27,744811,Strikeout,strikeout,True,519317,571578,Giancarlo Stanton,Patrick Corbin,0,c04cb480-8e63-440d-be2c-470b1f63e4c2,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
4,2024-08-27,744811,Groundout,field_out,True,682928,543037,CJ Abrams,Gerrit Cole,0,87a0fe61-da86-43e5-9927-3195abfcfc02,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
5,2024-08-27,744811,Field Error,field_error,False,695578,543037,James Wood,Gerrit Cole,0,f84abe0a-f2bd-4dd2-8415-42e567227f30,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
6,2024-08-27,744811,Strikeout,strikeout,True,671277,543037,Luis García Jr.,Gerrit Cole,1,2c84d3d2-1312-4cd2-8ec7-8bfa53d05404,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
7,2024-08-27,744811,Lineout,field_out,True,660688,543037,Keibert Ruiz,Gerrit Cole,0,57310438-90ec-4f32-8537-180ffcc9c4df,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
8,2024-08-27,744811,Groundout,field_out,True,665862,571578,Jazz Chisholm Jr.,Patrick Corbin,0,2418a10b-9bb7-445b-932e-a45fb435f701,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
9,2024-08-27,744811,Groundout,field_out,True,683011,571578,Anthony Volpe,Patrick Corbin,0,43fbaff9-c58c-4402-947b-1bbb4125ec28,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
10,2024-08-27,744811,Groundout,field_out,True,624431,571578,Jose Trevino,Patrick Corbin,0,8a612243-77a0-484a-ac96-dc9fbdbb80ce,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
11,2024-08-27,744811,Strikeout,strikeout,True,665953,543037,Andrés Chaparro,Gerrit Cole,0,78789c88-7958-4771-a128-fb52ce740eb0,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
12,2024-08-27,744811,Single,single,False,677588,543037,José Tena,Gerrit Cole,0,fd248d66-2b50-4f78-b9d2-7da71b6f826d,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
13,2024-08-27,744811,Double,double,False,686611,543037,Dylan Crews,Gerrit Cole,1,5cd92bbd-772e-4319-90c3-0556ed7508e8,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
14,2024-08-27,744811,Groundout,field_out,True,608336,543037,Joey Gallo,Gerrit Cole,1,9538b3d3-4711-4816-a418-b10e70ad8a70,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
15,2024-08-27,744811,Strikeout,strikeout,True,696285,543037,Jacob Young,Gerrit Cole,0,440b65ed-401c-4843-b598-d04b05f2e0fc,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
16,2024-08-27,744811,Strikeout,strikeout,True,657077,571578,Alex Verdugo,Patrick Corbin,0,b72aa2dc-199d-4603-8117-923770a79e99,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
17,2024-08-27,744811,Groundout,field_out,True,518934,571578,DJ LeMahieu,Patrick Corbin,0,150edb46-168d-4f24-8bc7-01a8249a6f3a,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
18,2024-08-27,744811,Walk,walk,False,650402,571578,Gleyber Torres,Patrick Corbin,0,2eda8629-aa66-4144-934b-532402feefa1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
19,2024-08-27,744811,Strikeout,strikeout,True,665742,571578,Juan Soto,Patrick Corbin,0,35e51c18-c880-44d0-82cb-3112099dbb93,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
20,2024-08-27,744811,Lineout,field_out,True,682928,543037,CJ Abrams,Gerrit Cole,0,7d3e2919-0f18-420f-a0f3-21d167f636dd,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
21,2024-08-27,744811,Strikeout,strikeout,True,695578,543037,James Wood,Gerrit Cole,0,1999e1a4-da19-411b-8efd-6a692cdcf295,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
22,2024-08-27,744811,Single,single,False,671277,543037,Luis García Jr.,Gerrit Cole,0,e9fb76c0-74a5-42ec-8350-0a511da7d505,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
23,2024-08-27,744811,Strikeout,strikeout,True,660688,543037,Keibert Ruiz,Gerrit Cole,0,95152627-1024-437a-982d-2e64737393a3,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.86,4.26,63.0,101.0,112.0,105.0,0.771,9.86,3.14,8.86,1.57,0.88,0.256,0.386,0.17,0.318,0.418,74.0,93.0,92.0,,,,118.0,97.0,103.0,,,,127.0,107.0,112.0,100.0,105.0,105.0,,0.457,0.169,0.147,,0.19,0.038,-0.79,-1.7,,0.58,,2.48,-5.03,96.0,91.2,88.3,,88.3,,82.9,,,,0.238,0.286,0.301,0.378,0.703,0.233,0.239,0.478,0.217,0.4,0.8,0.158,0.163,0.186,0.366,103.0,99.0,106.0,,,,,,,,,
24,2024-08-27,744811,Strikeout,strikeout,True,592450,571578,Aaron Judge,Patrick Corbin,0,4e531fa7-1171-4524-8b58-97b4036445cd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.5,5.75,147.1,101.0,76.0,95.0,0.797,6.9,2.93,10.63,1.22,1.5,0.218,0.37,0.14,0.341,0.395,88.0,96.0,96.0,65.0,90.0,85.0,55.0,98.0,84.0,71.0,104.0,92.0,87.0,97.0,96.0,77.0,106.0,99.0,0.346,0.086,0.179,0.338,0.012,0.001,0.04,-1.45,-0.37,-1.43,0.28,-3.46,4.69,-5.52,91.3,85.2,81.0,91.5,79.9,70.1,63.2,0.333,0.54,0.09,0.227,0.344,0.344,0.29,0.439,0.225,0.318,0.591,0.135,0.409,0.773,0.279,0.5,2.0,0.545,,,,,,,,,,,,
