,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vCH,vSI,vKC,SI_ba,SI_slg,SI_whiff
0,2024-05-02,745021,Groundout,field_out,True,682928,543135,CJ Abrams,Nathan Eovaldi,0,207ec3b8-566f-4882-9212-e254133016c0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-02,745021,Strikeout,strikeout,True,669222,543135,Nick Senzel,Nathan Eovaldi,0,66094c0c-458f-448c-aee9-8b662afada81,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-02,745021,Double,double,False,671277,543135,Luis García Jr.,Nathan Eovaldi,0,d13473a1-8a15-4460-8b8a-1b77d5d6f3fb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-02,745021,Groundout,field_out,True,608841,543135,Joey Meneses,Nathan Eovaldi,0,1f0799ff-6376-442e-bf82-fa46978ee0ed,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-02,745021,Flyout,field_out,True,543760,680730,Marcus Semien,Mitchell Parker,0,75e4a82e-a57f-4d75-a59d-9e3547f76a34,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-02,745021,Strikeout,strikeout,True,608369,680730,Corey Seager,Mitchell Parker,0,4fe4c099-b56a-4bd8-80d9-5710d12511a7,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-02,745021,Groundout,field_out,True,663993,680730,Nathaniel Lowe,Mitchell Parker,0,4d483489-261c-4ad2-a9d7-5942da8f07ba,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-02,745021,Groundout,field_out,True,608385,543135,Jesse Winker,Nathan Eovaldi,0,57d367a6-1ff7-45a5-a90d-6aefb1b1073c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-02,745021,Strikeout,strikeout,True,660688,543135,Keibert Ruiz,Nathan Eovaldi,0,257fa970-aa14-4e5e-b0d6-9be73ff0909c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-02,745021,Strikeout,strikeout,True,592696,543135,Eddie Rosario,Nathan Eovaldi,0,4328f022-a24b-48ae-aaa7-b9c07829ac28,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
