,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff
10,2024-04-25,746320,Sac Bunt,sac_bunt,True,676391,666142,Ernie Clement,Cole Ragans,1,6fd270c5-9bec-4fca-8aa0-cbef730dc51b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
11,2024-04-25,746320,Single,single,False,662139,666142,Daulton Varsho,Cole Ragans,1,227a025b-5a97-44ff-9b89-806439315b72,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
12,2024-04-25,746320,Lineout,field_out,True,672386,666142,Alejandro Kirk,Cole Ragans,0,707167af-ecbb-4323-bb1c-192cc5b994ba,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
13,2024-04-25,746320,Flyout,field_out,True,624428,621244,Adam Frazier,José Berríos,0,1fa66035-3eee-403c-a654-6157092f1a60,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
14,2024-04-25,746320,Groundout,field_out,True,686681,621244,Michael Massey,José Berríos,0,cab57c1d-1379-4aa3-87e7-2be55096396c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
15,2024-04-25,746320,Single,single,False,666023,621244,Freddy Fermin,José Berríos,0,dbce3429-dd15-4f27-b1a2-c47e5b22d0ca,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
16,2024-04-25,746320,Forceout,force_out,True,664728,621244,Kyle Isbel,José Berríos,1,dae52955-c6fe-45eb-ad7d-5cd408eccbd3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
17,2024-04-25,746320,Strikeout,strikeout,True,643396,666142,Isiah Kiner-Falefa,Cole Ragans,0,7d334d92-b30f-43ea-ad37-2ab6c17d36e3,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
18,2024-04-25,746320,Groundout,field_out,True,543807,666142,George Springer,Cole Ragans,0,f8f91151-95a7-4ddf-9818-c50235c69c2d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
19,2024-04-25,746320,Strikeout,strikeout,True,665489,666142,Vladimir Guerrero Jr.,Cole Ragans,0,6f78b36a-9e6b-4ef7-bbaa-235753b4b076,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
20,2024-04-25,746320,Walk,walk,False,672580,621244,Maikel Garcia,José Berríos,0,2d98c79c-cf07-4007-80b4-f69d9cbf1316,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
21,2024-04-25,746320,Flyout,field_out,True,677951,621244,Bobby Witt Jr.,José Berríos,0,6803decc-67a6-4f8f-8027-fcd888899dc5,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
22,2024-04-25,746320,Walk,walk,False,686469,621244,Vinnie Pasquantino,José Berríos,1,442f6f6a-0637-4857-8d85-03f69811d1eb,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
23,2024-04-25,746320,Grounded Into DP,grounded_into_double_play,True,521692,621244,Salvador Perez,José Berríos,1,1f226a94-216c-44b7-a843-19c4328f3cc7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
24,2024-04-25,746320,Groundout,field_out,True,666182,666142,Bo Bichette,Cole Ragans,0,47e5e3f5-2415-4c3a-a13c-3b717b0910a2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
25,2024-04-25,746320,Double,double,False,457759,666142,Justin Turner,Cole Ragans,0,d272ccc5-1916-4d45-a939-08af327ec9a1,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
26,2024-04-25,746320,Walk,walk,False,676914,666142,Davis Schneider,Cole Ragans,0,31646c7b-e895-4024-bd09-c003af450486,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
27,2024-04-25,746320,Single,single,False,676391,666142,Ernie Clement,Cole Ragans,1,8b343b68-36a7-45b0-9371-8a7a2508100f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
28,2024-04-25,746320,Pop Out,field_out,True,662139,666142,Daulton Varsho,Cole Ragans,0,9b815462-b0fe-4e92-93cf-133551fc8a4f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
29,2024-04-25,746320,Pop Out,field_out,True,672386,666142,Alejandro Kirk,Cole Ragans,1,f76829b1-71ce-4ac8-9fd1-2b1ff782caa8,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
30,2024-04-25,746320,Flyout,field_out,True,669004,621244,MJ Melendez,José Berríos,0,dbba174e-bf00-47ff-a085-e5a51531267c,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
31,2024-04-25,746320,Lineout,field_out,True,624428,621244,Adam Frazier,José Berríos,0,ae7463e5-0067-4177-b841-cfc5961c1d85,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
32,2024-04-25,746320,Flyout,field_out,True,686681,621244,Michael Massey,José Berríos,0,aaa95cab-baec-43e9-ab31-fc1b0e8ef678,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,0.333,0.648,0.183,0.153,0.376,0.241,,,,0.375,0.438,0.03,,,,107.0,101.0,105.0,85.0,102.0,95.0,0.329,0.301,0.53,0.16,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286
33,2024-04-25,746320,Lineout,field_out,True,643396,666142,Isiah Kiner-Falefa,Cole Ragans,0,698a3df2-7d62-4c4b-a585-ea5d2a94ff41,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.16,3.27,116.2,99.0,109.0,104.0,0.692,10.88,2.93,7.33,0.62,1.07,0.254,0.39,0.159,0.295,0.409,110.0,99.0,102.0,109.0,101.0,107.0,134.0,103.0,112.0,99.0,94.0,100.0,89.0,98.0,93.0,0.406,0.128,0.12,0.099,0.247,1.1,1.57,-1.6,1.27,1.11,95.8,91.3,85.3,86.7,81.1,0.206,0.351,0.239,0.205,0.286,0.493,0.242,0.387,0.368,0.304,0.326,0.224,0.158,0.158,0.354,,,,,,,,,,,,,,,,,,
