,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,FO%,wFO/C,vFO,SL_ba,SL_slg,SL_whiff
10,2024-05-26,746557,Flyout,field_out,True,592206,615698,Nick Castellanos,Cal Quantrill,0,22292bc1-6c00-4c5d-9405-9b1ce2f77d31,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
11,2024-05-26,746557,Walk,walk,False,686668,624133,Brenton Doyle,Ranger Suárez,0,1d6333a8-fca0-4fb6-b425-5b16963ea500,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
12,2024-05-26,746557,Flyout,field_out,True,656248,624133,Sean Bouchard,Ranger Suárez,0,85714a82-e8d9-4a3e-9090-1ccfea152b04,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
13,2024-05-26,746557,Walk,walk,False,660707,624133,Elehuris Montero,Ranger Suárez,1,235f5b90-c2fe-449f-8118-ed770de9407b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
14,2024-05-26,746557,Double,double,False,696100,624133,Hunter Goodman,Ranger Suárez,1,759e837e-f0a6-4046-a9b9-9d5514865914,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
15,2024-05-26,746557,Walk,walk,False,678662,624133,Ezequiel Tovar,Ranger Suárez,0,e321be69-a7c4-4a58-ac02-ef1b72b4fd7f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
16,2024-05-26,746557,Forceout,force_out,True,663898,624133,Brendan Rodgers,Ranger Suárez,1,8d1eede7-7230-42d0-9520-b846e1cd9ef1,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
17,2024-05-26,746557,Walk,walk,False,641857,624133,Ryan McMahon,Ranger Suárez,0,476760c0-32ef-4e52-a681-a1a154202f5e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
18,2024-05-26,746557,Forceout,force_out,True,553869,624133,Elias Díaz,Ranger Suárez,1,c0ca2fb7-f6ee-4240-936d-4bc36198ca6f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
19,2024-05-26,746557,Walk,walk,False,669016,615698,Brandon Marsh,Cal Quantrill,0,531e3be0-9237-4193-bbab-7e18295e233f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
20,2024-05-26,746557,Pop Out,field_out,True,624641,615698,Edmundo Sosa,Cal Quantrill,0,16e9ae61-c5b3-4824-925f-c77a4904d353,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
21,2024-05-26,746557,Flyout,field_out,True,679032,615698,Johan Rojas,Cal Quantrill,1,cc01bb4c-4095-4f49-bb81-4e3fc486d2e7,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
22,2024-05-26,746557,Strikeout,strikeout,True,592178,624133,Kris Bryant,Ranger Suárez,0,3a2e3a68-f1b4-4cb1-a5f2-5159133f5255,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
23,2024-05-26,746557,Lineout,field_out,True,686668,624133,Brenton Doyle,Ranger Suárez,0,4776343d-9de0-4e9e-8baa-123cbebb8c31,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
24,2024-05-26,746557,Strikeout,strikeout,True,656248,624133,Sean Bouchard,Ranger Suárez,0,327b920b-416f-4916-8c71-46b30e25add4,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
25,2024-05-26,746557,Walk,walk,False,656941,615698,Kyle Schwarber,Cal Quantrill,0,fc459211-87e1-43d6-839f-58c0e4a2224e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
26,2024-05-26,746557,Strikeout,strikeout,True,592663,615698,J.T. Realmuto,Cal Quantrill,0,cd5e8f87-e40a-472c-b7a7-bcc50eae8090,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-05-26,746557,Field Error,field_error,False,547180,615698,Bryce Harper,Cal Quantrill,1,6af36eaf-978b-4834-806b-e6e43ba70461,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
28,2024-05-26,746557,Single,single,False,664761,615698,Alec Bohm,Cal Quantrill,1,333d2401-0ae8-4a1b-a58a-e53710d87b6c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
29,2024-05-26,746557,Grounded Into DP,grounded_into_double_play,True,681082,615698,Bryson Stott,Cal Quantrill,1,4d0350b2-01bf-48c0-8a31-5d610d1b91f5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
30,2024-05-26,746557,Lineout,field_out,True,660707,624133,Elehuris Montero,Ranger Suárez,0,35b11d8c-8914-4af7-b6a7-bac1735d3990,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
31,2024-05-26,746557,Strikeout,strikeout,True,696100,624133,Hunter Goodman,Ranger Suárez,0,23cb8835-f9a3-4963-9c58-7f31adb686d0,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,87.0,106.0,103.0,102.0,98.0,94.0,,,,0.319,0.125,,0.199,0.166,-1.66,,1.26,1.5,0.71,86.6,,80.3,90.9,74.5,,,,0.241,0.354,0.109,0.308,0.615,0.125,0.171,0.289,0.335,0.181,0.25,0.393,69.0,101.0,92.0,22.0,85.0,77.0,0.19,0.001,1.37,-4.76,92.0,81.3,0.208,0.299,0.184,,,,,,
