,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-08-10,746026,Groundout,field_out,True,701538,682610,Jackson Merrill,Roddery Muñoz,0,cb7d3535-f130-476a-be60-9a0e8436ca09,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-10,746026,Strikeout,strikeout,True,444482,682610,David Peralta,Roddery Muñoz,0,7a4c3043-578e-40d5-b76b-3aed1ee91c3c,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-10,746026,Lineout,field_out,True,673490,682610,Ha-Seong Kim,Roddery Muñoz,0,6eecddef-82a3-462b-921d-e1be4068627b,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-10,746026,Strikeout,strikeout,True,672640,663362,Otto Lopez,Matt Waldron,0,1ea4f3a6-36ad-4630-8247-b36f7ed0a592,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-10,746026,Groundout,field_out,True,660644,663362,Vidal Bruján,Matt Waldron,0,3bcad81f-21bb-4f8e-a30e-15e9e5eb1381,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-10,746026,Groundout,field_out,True,656537,663362,Derek Hill,Matt Waldron,0,f99b024a-f8eb-429f-9dc5-b8d744ac6750,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-10,746026,Groundout,field_out,True,543309,682610,Kyle Higashioka,Roddery Muñoz,0,5aafa703-c5e3-4749-99bc-d1f00ae2e6c7,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-10,746026,Strikeout,strikeout,True,650333,682610,Luis Arraez,Roddery Muñoz,0,4ab266e1-47b3-4b8a-b801-ad1d95fc0d7f,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-10,746026,Single,single,False,595777,682610,Jurickson Profar,Roddery Muñoz,0,e25fa20f-5c6d-4314-8592-c4efa193e830,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-10,746026,Hit By Pitch,hit_by_pitch,False,630105,682610,Jake Cronenworth,Roddery Muñoz,1,8350845d-68f8-4998-98ce-f5666d0676c9,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-10,746026,Single,single,False,592518,682610,Manny Machado,Roddery Muñoz,1,934d64aa-c6cd-4dee-a0a1-c8936456c529,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-10,746026,Lineout,field_out,True,593428,682610,Xander Bogaerts,Roddery Muñoz,0,710e7c2d-65fb-4767-9480-6e6982359207,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-10,746026,Strikeout,strikeout,True,640902,663362,Jhonny Pereda,Matt Waldron,0,bec03d24-67b4-4bb3-b855-37d7b6791243,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-10,746026,Flyout,field_out,True,669364,663362,Xavier Edwards,Matt Waldron,0,3632f300-a10d-46b7-b192-74ce76a752c6,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-10,746026,Single,single,False,669394,663362,Jake Burger,Matt Waldron,0,fe5ac170-8e10-4c8a-bcfc-9621eb0b5905,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-10,746026,Single,single,False,660821,663362,Jesús Sánchez,Matt Waldron,1,e9c192b2-574a-4eae-bf61-dcfca4983ebd,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-10,746026,Flyout,field_out,True,681146,663362,Jonah Bride,Matt Waldron,0,9bcf73ed-1990-4d1d-9a2b-2bb4b3eb53fe,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-10,746026,Strikeout,strikeout,True,701538,682610,Jackson Merrill,Roddery Muñoz,0,991281f1-19e1-4db4-8597-384ee2436f6d,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-10,746026,Double,double,False,444482,682610,David Peralta,Roddery Muñoz,0,0764f88a-560b-424e-a9c6-5b5b17e2afb9,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-10,746026,Single,single,False,673490,682610,Ha-Seong Kim,Roddery Muñoz,1,f3a99218-2012-41f9-808d-3fbac0960f1f,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-10,746026,Double Play,double_play,True,543309,682610,Kyle Higashioka,Roddery Muñoz,1,7efac48a-9b0f-4e85-b7b8-23f04a26a2b1,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,6.53,6.95,82.2,96.0,92.0,93.0,0.788,7.62,4.57,9.69,2.83,0.75,0.233,0.397,0.134,0.397,0.4,57.0,95.0,89.0,97.0,97.0,94.0,94.0,94.0,91.0,104.0,96.0,101.0,89.0,96.0,90.0,0.228,0.269,0.212,0.198,0.093,-3.26,-0.06,-0.96,-2.54,-2.8,95.4,89.8,89.3,94.9,85.7,0.325,0.714,0.175,0.27,0.554,0.109,0.229,0.471,0.313,0.261,0.536,0.328,0.27,0.595,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-10,746026,Pop Out,field_out,True,669065,663362,Kyle Stowers,Matt Waldron,0,79385129-526b-4f02-af47-d3d3b10c50c8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,83.0,98.0,90.0,0.144,0.191,0.084,0.199,,0.17,1.46,0.98,0.46,,90.6,87.0,,90.0,79.2,0.241,0.42,0.232,0.284,0.389,0.064,0.245,0.408,0.155,,,,,,,77.6,0.382,-1.08,0.25,0.403,0.273,0.229,0.458,0.198,,,,,,,,,,,,,,,,,,,,,,,,
