,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-13,745788,Lineout,field_out,True,687231,621112,Darell Hernaiz,Paul Blackburn,0,890404c1-056c-4728-b2d5-97dd5fd9e8c2,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
11,2024-08-13,745788,Strikeout,strikeout,True,680474,621112,Max Schuemann,Paul Blackburn,0,4d504a9a-3c3e-44a5-8854-904d457dbd86,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
12,2024-08-13,745788,Groundout,field_out,True,671732,621112,Lawrence Butler,Paul Blackburn,0,dc49452a-b730-4755-8256-d8ba9d7c4c58,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
13,2024-08-13,745788,Strikeout,strikeout,True,624413,671212,Pete Alonso,Joe Boyle,0,1aa5f029-4e3a-4c0d-8e23-e89dee061d01,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
14,2024-08-13,745788,Hit By Pitch,hit_by_pitch,False,502110,671212,J.D. Martinez,Joe Boyle,0,4b5bddbd-2c6c-4a4b-b75b-78812969a5cc,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
15,2024-08-13,745788,Walk,walk,False,643446,671212,Jeff McNeil,Joe Boyle,1,1c90e0c1-6342-481d-afc7-d5a859cfb7f6,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
16,2024-08-13,745788,Single,single,False,578428,671212,Jose Iglesias,Joe Boyle,1,1047e4c6-c515-45e3-8ef3-e966bc3ec456,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
17,2024-08-13,745788,Flyout,field_out,True,682626,671212,Francisco Alvarez,Joe Boyle,0,786f82c8-dfe7-48b0-97b3-1e6266e6943e,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
18,2024-08-13,745788,Flyout,field_out,True,664056,671212,Harrison Bader,Joe Boyle,0,c09614ab-0c67-446c-b2c8-6b8ad181882b,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
19,2024-08-13,745788,Single,single,False,667670,621112,Brent Rooker,Paul Blackburn,0,cd158e23-0aea-4092-ab7f-bfc06cc16383,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
20,2024-08-13,745788,Walk,walk,False,668709,621112,JJ Bleday,Paul Blackburn,1,bf3da2f6-c320-4de0-8dca-407231fa79c6,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
21,2024-08-13,745788,Fielders Choice,fielders_choice,False,609280,621112,Miguel Andujar,Paul Blackburn,1,22410436-08fa-42e2-9d96-59888421dec4,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
22,2024-08-13,745788,Home Run,home_run,False,669127,621112,Shea Langeliers,Paul Blackburn,1,0ad97487-5695-45f7-9101-c435fa9e985e,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
23,2024-08-13,745788,Groundout,field_out,True,664913,621112,Seth Brown,Paul Blackburn,0,6eca3ad6-e83b-41b9-808a-5d9d7ae8aae5,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
24,2024-08-13,745788,Single,single,False,680869,621112,Zack Gelof,Paul Blackburn,0,e0a6d14c-132a-446c-a924-46c5f891708f,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
25,2024-08-13,745788,Strikeout,strikeout,True,687231,621112,Darell Hernaiz,Paul Blackburn,1,c3a280d8-40ad-4385-ab39-bb4d52ba1e4d,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
26,2024-08-13,745788,Strikeout,strikeout,True,680474,621112,Max Schuemann,Paul Blackburn,0,d4ce4395-6a0f-4272-9eed-568da7934f8e,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
27,2024-08-13,745788,Double,double,False,596019,671212,Francisco Lindor,Joe Boyle,0,a2f967f3-9514-4471-8b6c-cd0deb84c540,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
28,2024-08-13,745788,Strikeout,strikeout,True,607043,671212,Brandon Nimmo,Joe Boyle,0,4fe34f40-5ee3-420c-a36b-4c574c3d514d,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
29,2024-08-13,745788,Single,single,False,608385,671212,Jesse Winker,Joe Boyle,1,46fe0166-fa2c-4d3d-98b9-dbf5fe47ebed,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
30,2024-08-13,745788,Strikeout,strikeout,True,624413,671212,Pete Alonso,Joe Boyle,0,476f19aa-518d-4f38-a3f7-d2257f514395,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
31,2024-08-13,745788,Strikeout,strikeout,True,668901,671212,Mark Vientos,Joe Boyle,0,9d8b3fb6-6ebd-4764-a313-fab6514d989a,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.12,4.47,43.0,90.0,120.0,94.0,0.746,10.26,7.53,8.16,0.84,0.87,0.256,0.282,0.154,0.265,0.404,,,,110.0,75.0,87.0,104.0,86.0,86.0,,,,139.0,106.0,120.0,,,,,0.574,,0.385,0.041,,-0.97,,,0.17,0.56,,97.5,,,,87.6,80.4,,,,0.279,0.419,0.222,,,,0.169,0.231,0.355,,,,,,,0.4,0.8,0.25,,,,,,,,,
32,2024-08-13,745788,Lineout,field_out,True,671732,621112,Lawrence Butler,Paul Blackburn,0,2e714027-c222-4358-8205-42493b5a9b53,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
33,2024-08-13,745788,Groundout,field_out,True,667670,621112,Brent Rooker,Paul Blackburn,0,19c78234-b199-453b-aa02-96a8613a47b3,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
