,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-09-09,745534,Flyout,field_out,True,666624,650911,Christopher Morel,Cristopher Sánchez,0,26f8f9a7-ede4-42ee-befc-8bde33d67b22,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-09,745534,Flyout,field_out,True,670764,650911,Taylor Walls,Cristopher Sánchez,0,b749646d-8670-42d2-ab3a-9060085d34e0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-09,745534,Flyout,field_out,True,642350,650911,Jose Siri,Cristopher Sánchez,0,5328d113-671d-4ade-9d35-9e5448945da8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-09,745534,Flyout,field_out,True,669016,641302,Brandon Marsh,Tyler Alexander,0,cf413da5-65e5-48b5-8497-1e14fd7fbc27,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
14,2024-09-09,745534,Flyout,field_out,True,665019,641302,Kody Clemens,Tyler Alexander,0,503302a7-8dfb-470e-8ebf-6e416157ec54,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
15,2024-09-09,745534,Groundout,field_out,True,679032,641302,Johan Rojas,Tyler Alexander,0,39c4a9ed-29a3-4777-8406-7ba14564c1c1,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
16,2024-09-09,745534,Groundout,field_out,True,666163,650911,Ben Rortvedt,Cristopher Sánchez,0,12622c0c-502f-4b73-a40d-5d3045328c25,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-09,745534,Groundout,field_out,True,650490,650911,Yandy Díaz,Cristopher Sánchez,0,3d71007e-aeb2-4c71-980d-a5581da368e3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-09,745534,Single,single,False,666185,650911,Dylan Carlson,Cristopher Sánchez,0,4e89c265-b049-4d12-9f13-3abf447e1d87,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-09,745534,Flyout,field_out,True,676356,650911,Jonny DeLuca,Cristopher Sánchez,0,834ce478-0f29-42be-9933-0065017d08a8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-09,745534,Lineout,field_out,True,596117,641302,Garrett Stubbs,Tyler Alexander,0,a11af3a8-ad4c-436d-8644-ff1787db133a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
21,2024-09-09,745534,Groundout,field_out,True,656941,641302,Kyle Schwarber,Tyler Alexander,0,7dec2cba-82c0-4ce2-a2d5-c55c6c8e1f6a,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
22,2024-09-09,745534,Pop Out,field_out,True,607208,641302,Trea Turner,Tyler Alexander,0,e389f6dc-ae62-47c5-a731-3e493afadb79,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
23,2024-09-09,745534,Flyout,field_out,True,691406,650911,Junior Caminero,Cristopher Sánchez,0,8722f1b7-c8fd-4dd3-9c60-882bf2f1750e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-09,745534,Single,single,False,676609,650911,José Caballero,Cristopher Sánchez,0,bebbc184-287e-438c-be35-f1bcb275c7ba,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-09,745534,Strikeout,strikeout,True,666624,650911,Christopher Morel,Cristopher Sánchez,0,63c5f249-2adc-417d-b87d-cfa0fe190e66,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-09,745534,Forceout,force_out,True,670764,650911,Taylor Walls,Cristopher Sánchez,1,73e41467-0c39-44ea-a512-d4e219b7afa4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-09,745534,Pop Out,field_out,True,547180,641302,Bryce Harper,Tyler Alexander,0,a4edca13-1632-42b7-843c-d66823695fec,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
28,2024-09-09,745534,Flyout,field_out,True,592206,641302,Nick Castellanos,Tyler Alexander,0,51e94c4e-10a2-4a0e-910a-e81642c444bd,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
29,2024-09-09,745534,Groundout,field_out,True,681082,641302,Bryson Stott,Tyler Alexander,0,7862f21b-72ff-47a1-971f-d4063b314304,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
30,2024-09-09,745534,Groundout,field_out,True,642350,650911,Jose Siri,Cristopher Sánchez,0,f8ba31d7-88a7-4445-834e-63fd2e8cf114,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-09,745534,Single,single,False,666163,650911,Ben Rortvedt,Cristopher Sánchez,0,697b677c-b20d-4cd1-80d4-4b3ecbd24981,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-09,745534,Groundout,field_out,True,650490,650911,Yandy Díaz,Cristopher Sánchez,1,bfa82ef6-3c18-4861-8676-f213055e82b0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-09,745534,Strikeout,strikeout,True,666185,650911,Dylan Carlson,Cristopher Sánchez,0,266b8cec-f5aa-4005-8837-fcf5a1fe16ef,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.33,3.49,165.0,102.0,95.0,105.0,0.781,7.36,2.02,9.16,0.44,2.81,0.207,0.413,0.186,0.295,0.423,94.0,106.0,115.0,94.0,100.0,98.0,100.0,101.0,103.0,86.0,52.0,74.0,0.47,0.001,0.171,0.358,2.6,-0.45,0.44,1.62,86.5,85.1,94.5,84.4,0.351,0.478,0.124,0.18,0.226,0.345,0.23,0.37,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-09-09,745534,Groundout,field_out,True,669016,641302,Brandon Marsh,Tyler Alexander,0,a17cd0d9-2b22-4c10-a1e9-5f926daef56f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
35,2024-09-09,745534,Groundout,field_out,True,665019,641302,Kody Clemens,Tyler Alexander,0,d77725ea-9bc3-42e9-b0d5-f7272658c784,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.5,5.45,93.1,106.0,95.0,104.0,0.822,7.33,2.03,9.64,2.22,0.61,0.271,0.375,0.157,0.368,0.448,103.0,102.0,103.0,59.0,111.0,104.0,115.0,107.0,109.0,97.0,103.0,101.0,0.126,0.319,0.19,0.139,-0.68,-1.4,0.61,-2.89,84.9,81.2,89.6,77.6,0.286,0.531,0.074,0.346,0.519,0.194,,,,86.0,110.0,104.0,0.226,-0.2,89.5,0.224,0.506,0.246,0.28,0.579,0.199,0.257,0.405,0.169,,,,,,,,,,,,,,,
