,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-18,745771,Groundout,field_out,True,545121,500779,Ildemaro Vargas,Jose Quintana,0,8d5fb790-3d71-45ee-a125-123d3ae35cb8,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-18,745771,Strikeout,strikeout,True,686452,500779,Drew Millas,Jose Quintana,0,6da0fbfd-3997-4dd8-bd87-d071549d47ce,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-18,745771,Strikeout,strikeout,True,621438,687792,Tyrone Taylor,DJ Herz,0,7e769fb5-6451-40c2-a2ee-3252521323bf,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
13,2024-09-18,745771,Groundout,field_out,True,668901,687792,Mark Vientos,DJ Herz,0,41f96bf0-0bec-4555-96ab-14d5a935ffa5,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
14,2024-09-18,745771,Single,single,False,682626,687792,Francisco Alvarez,DJ Herz,0,bbf81ce6-ade9-4b1f-979f-1c7246be06ca,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
15,2024-09-18,745771,Pop Out,field_out,True,664056,687792,Harrison Bader,DJ Herz,0,65e44db8-7305-4f5f-9405-45781a6a03b2,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
16,2024-09-18,745771,Lineout,field_out,True,696285,500779,Jacob Young,Jose Quintana,0,64667acc-dd46-47ea-9621-dd46880e2102,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-18,745771,Single,single,False,682928,500779,CJ Abrams,Jose Quintana,0,d3ab1d03-e4bc-4783-8344-a6718b16c596,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-18,745771,Grounded Into DP,grounded_into_double_play,True,686611,500779,Dylan Crews,Jose Quintana,1,66d9c989-3ef4-46b1-9589-caee470f24fc,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-18,745771,Strikeout,strikeout,True,682668,687792,Luisangel Acuña,DJ Herz,0,c23ed625-4a55-4215-bf22-7765a18a0b41,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
20,2024-09-18,745771,Strikeout,strikeout,True,578428,687792,Jose Iglesias,DJ Herz,0,d8a638f7-a4cc-4ad1-b358-51e17637928f,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
21,2024-09-18,745771,Strikeout,strikeout,True,516782,687792,Starling Marte,DJ Herz,0,5982d543-cca9-429d-abc3-7f8f62174307,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
22,2024-09-18,745771,Groundout,field_out,True,695578,500779,James Wood,Jose Quintana,0,8b0b8688-7539-4d41-bf8d-8246afb30abe,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-18,745771,Groundout,field_out,True,665953,500779,Andrés Chaparro,Jose Quintana,0,e3708c95-9847-41d4-b322-418ad28aef5f,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-18,745771,Pop Out,field_out,True,660766,500779,Juan Yepez,Jose Quintana,0,43eb78b1-f7c5-47c8-9fb7-993ff690e290,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.74,4.5,166.0,97.0,83.0,93.0,0.806,6.83,3.31,7.86,1.19,1.34,0.224,0.413,0.176,0.339,0.337,70.0,99.0,96.0,110.0,101.0,99.0,71.0,92.0,85.0,76.0,97.0,91.0,0.303,0.226,0.276,0.194,-0.37,0.91,0.02,0.42,90.7,85.7,90.8,77.6,0.243,0.426,0.127,0.262,0.443,0.261,0.226,0.434,0.16,0.21,0.269,0.347,0.195,0.366,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-18,745771,Walk,walk,False,607043,687792,Brandon Nimmo,DJ Herz,0,40b79ed4-22f3-49cb-b45c-67e5280798fa,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
26,2024-09-18,745771,Single,single,False,624413,687792,Pete Alonso,DJ Herz,1,b76779ad-aa86-4475-b2bd-07a2a1d0b15e,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
27,2024-09-18,745771,Double,double,False,621438,687792,Tyrone Taylor,DJ Herz,1,75f0846d-3971-4741-8a84-6daa6eadff77,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
28,2024-09-18,745771,Single,single,False,668901,687792,Mark Vientos,DJ Herz,1,6417d2d3-66bc-4692-bbde-b2620996ed70,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
29,2024-09-18,745771,Strikeout,strikeout,True,682626,687792,Francisco Alvarez,DJ Herz,0,c0f53185-6917-4f8b-a285-20f76154d75f,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
30,2024-09-18,745771,Walk,walk,False,664056,687792,Harrison Bader,DJ Herz,1,d76a6e9d-3588-457a-9f26-f57ad2ea096b,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
31,2024-09-18,745771,Single,single,False,682668,687792,Luisangel Acuña,DJ Herz,1,1a59f7a2-da5a-4f3e-b7a8-50befa0950a4,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
32,2024-09-18,745771,Single,single,False,578428,687792,Jose Iglesias,DJ Herz,1,ccfa2fba-d9dd-4b46-af02-34e083ebc5b8,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.3,3.32,83.2,97.0,100.0,97.0,0.731,11.08,3.55,7.85,1.18,0.88,0.249,0.448,0.14,0.344,0.428,114.0,98.0,99.0,,,,93.0,98.0,96.0,,,,,0.541,,0.247,0.95,,,-0.36,93.6,83.6,,,,,,0.25,0.25,0.571,0.222,0.323,0.312,0.232,0.4,0.261,,,,107.0,94.0,99.0,95.0,82.0,87.0,0.179,0.033,-1.31,0.97,86.2,81.2,0.231,0.446,0.278,,,,,,,,,,,,
33,2024-09-18,745771,Single,single,False,516782,606930,Starling Marte,Jacob Barnes,1,0a22ec61-8626-4ab5-9ae9-408b79b1dad1,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.45,4.91,64.2,101.0,95.0,100.0,0.776,7.65,2.78,9.19,1.39,0.95,0.263,0.359,0.136,0.288,0.398,,,,,,,102.0,103.0,106.0,,,,,0.473,,,-0.7,,,,95.4,,,,,,,,,,0.272,0.509,0.197,,,,,,,90.0,86.0,89.0,,,,0.035,,3.1,,83.7,,0.0,0.0,0.538,89.0,100.0,95.0,0.492,0.63,89.8,0.271,0.411,0.297,,,
34,2024-09-18,745771,Home Run,home_run,False,607043,606930,Brandon Nimmo,Jacob Barnes,1,783ec64e-2b99-4945-9c21-29e7d311e7d2,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.45,4.91,64.2,101.0,95.0,100.0,0.776,7.65,2.78,9.19,1.39,0.95,0.263,0.359,0.136,0.288,0.398,,,,,,,102.0,103.0,106.0,,,,,0.473,,,-0.7,,,,95.4,,,,,,,,,,0.272,0.509,0.197,,,,,,,90.0,86.0,89.0,,,,0.035,,3.1,,83.7,,0.0,0.0,0.538,89.0,100.0,95.0,0.492,0.63,89.8,0.271,0.411,0.297,,,
35,2024-09-18,745771,Strikeout,strikeout,True,624413,606930,Pete Alonso,Jacob Barnes,0,6096eb70-bd3e-4bdf-8d28-ee45cbf593cb,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.45,4.91,64.2,101.0,95.0,100.0,0.776,7.65,2.78,9.19,1.39,0.95,0.263,0.359,0.136,0.288,0.398,,,,,,,102.0,103.0,106.0,,,,,0.473,,,-0.7,,,,95.4,,,,,,,,,,0.272,0.509,0.197,,,,,,,90.0,86.0,89.0,,,,0.035,,3.1,,83.7,,0.0,0.0,0.538,89.0,100.0,95.0,0.492,0.63,89.8,0.271,0.411,0.297,,,
36,2024-09-18,745771,Strikeout,strikeout,True,621438,606930,Tyrone Taylor,Jacob Barnes,0,d0fcd873-b838-4b75-a7ef-257a7ea3e939,606930.0,jacobbarnes,"Barnes, J",Right,Jacob Barnes,WSN,4.45,4.91,64.2,101.0,95.0,100.0,0.776,7.65,2.78,9.19,1.39,0.95,0.263,0.359,0.136,0.288,0.398,,,,,,,102.0,103.0,106.0,,,,,0.473,,,-0.7,,,,95.4,,,,,,,,,,0.272,0.509,0.197,,,,,,,90.0,86.0,89.0,,,,0.035,,3.1,,83.7,,0.0,0.0,0.538,89.0,100.0,95.0,0.492,0.63,89.8,0.271,0.411,0.297,,,
