,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
0,2024-09-02,745947,Flyout,field_out,True,691026,642547,Masyn Winn,Freddy Peralta,0,4782c569-22ca-4235-a307-fc40354c23fb,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-02,745947,Pop Out,field_out,True,676475,642547,Alec Burleson,Freddy Peralta,0,45c78847-88b4-4725-9737-7ae83c625ad6,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-02,745947,Flyout,field_out,True,571448,642547,Nolan Arenado,Freddy Peralta,0,018ce811-52d5-4785-9178-dfc2058733b5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-02,745947,Lineout,field_out,True,668930,669467,Brice Turang,Andre Pallante,0,8612e771-2a87-40ec-8d0c-26a61d0dcfca,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
4,2024-09-02,745947,Walk,walk,False,694192,669467,Jackson Chourio,Andre Pallante,0,24c0d576-94d7-4555-a73c-3ae59ce17771,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
5,2024-09-02,745947,Flyout,field_out,True,661388,669467,William Contreras,Andre Pallante,0,ff8fb0f8-57ba-47af-b6e0-bfbcf3206140,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
6,2024-09-02,745947,Walk,walk,False,641343,669467,Jake Bauers,Andre Pallante,1,3c7ec029-4b94-48f9-9fef-0f7d47a1345a,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
7,2024-09-02,745947,Home Run,home_run,False,642715,669467,Willy Adames,Andre Pallante,1,08e6877d-5e7a-44ff-9412-dc040a214ded,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
8,2024-09-02,745947,Groundout,field_out,True,669003,669467,Garrett Mitchell,Andre Pallante,0,badc12d6-8855-44f8-9c3a-af3b1ad5d1f3,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.07,3.64,97.1,95.0,91.0,96.0,0.819,6.57,3.7,8.51,0.74,2.75,0.236,0.402,0.183,0.266,0.427,,,,,,,87.0,91.0,93.0,112.0,102.0,107.0,0.518,0.162,,,1.18,-0.83,,,94.7,,87.9,,0.243,0.322,0.17,0.3,0.45,0.286,,,,0.193,0.316,0.337,85.0,98.0,87.0,90.0,98.0,107.0,0.192,0.128,0.15,-0.79,94.9,79.9,0.239,0.343,0.135,,,,,,,,,,,,
9,2024-09-02,745947,Groundout,field_out,True,680977,642547,Brendan Donovan,Freddy Peralta,0,7a480c3a-4c23-4b97-9abc-efbd2a1d49f8,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.81,3.91,158.1,98.0,103.0,100.0,0.72,10.17,3.41,7.56,1.42,0.79,0.261,0.377,0.208,0.309,0.378,82.0,93.0,89.0,101.0,104.0,109.0,112.0,99.0,102.0,99.0,100.0,106.0,0.537,0.225,0.061,0.177,-0.11,0.03,-0.43,1.16,94.3,87.6,81.4,77.7,0.245,0.441,0.246,0.2,0.369,0.41,0.204,0.272,0.385,0.226,0.419,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
