,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU%,wCU/C,vCU
10,2024-04-01,746170,Walk,walk,False,608596,572020,Tom Murphy,James Paxton,0,8ec47e13-8ce1-445a-a5d8-9f4888d1de35,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
11,2024-04-01,746170,Strikeout,strikeout,True,624424,572020,Michael Conforto,James Paxton,0,def9cacc-3cc1-486b-8ef0-ce7f3d69ec7b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
12,2024-04-01,746170,Strikeout,strikeout,True,642731,572020,Thairo Estrada,James Paxton,0,88d72db3-c4d6-4a4f-8bfc-31dcde02f5a2,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
13,2024-04-01,746170,Groundout,field_out,True,605113,572020,Nick Ahmed,James Paxton,0,d9908e37-a2af-4a16-9124-278704bb2d98,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
14,2024-04-01,746170,Strikeout,strikeout,True,606192,676775,Teoscar Hernández,Keaton Winn,0,81d62270-ecad-497b-8459-e54fd2ed430d,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
15,2024-04-01,746170,Lineout,field_out,True,681546,676775,James Outman,Keaton Winn,0,64022cd9-2ae8-4d2d-87d8-ade0940fe08d,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
16,2024-04-01,746170,Strikeout,strikeout,True,621035,676775,Chris Taylor,Keaton Winn,0,ae41a807-8873-4edb-9d2f-36fe3d7f5b40,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
17,2024-04-01,746170,Groundout,field_out,True,808982,572020,Jung Hoo Lee,James Paxton,0,101036a4-f059-4e6c-9ee0-49267dbf20cd,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
18,2024-04-01,746170,Walk,walk,False,596103,572020,Austin Slater,James Paxton,0,abb06991-0d9f-43f2-9118-26881b096f0b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
19,2024-04-01,746170,Strikeout,strikeout,True,624585,572020,Jorge Soler,James Paxton,0,a88d8359-48d2-436f-a6e5-98097bc6caf6,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
20,2024-04-01,746170,Single,single,False,656305,572020,Matt Chapman,James Paxton,1,76079067-76fd-4053-b09c-64568ae762ad,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
21,2024-04-01,746170,Groundout,field_out,True,527038,572020,Wilmer Flores,James Paxton,0,5e6410bd-02b2-4d33-b5df-78087dc71726,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
22,2024-04-01,746170,Strikeout,strikeout,True,666158,676775,Gavin Lux,Keaton Winn,0,a9455368-c6ae-409a-a2ca-ecf490584214,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
23,2024-04-01,746170,Walk,walk,False,605141,676775,Mookie Betts,Keaton Winn,0,42bf507d-db8f-4f0a-ab4b-b5c989abebac,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
24,2024-04-01,746170,Double,double,False,660271,676775,Shohei Ohtani,Keaton Winn,1,64395ffa-ac80-4a60-bae6-a591070d94a5,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
25,2024-04-01,746170,Single,single,False,518692,676775,Freddie Freeman,Keaton Winn,1,1f0688d5-deae-4d54-a753-f799fc1de93b,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
26,2024-04-01,746170,Sac Fly,sac_fly,True,669257,676775,Will Smith,Keaton Winn,1,1ce0c822-1090-4947-ae57-b17b95adaa3e,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
27,2024-04-01,746170,Flyout,field_out,True,571970,676775,Max Muncy,Keaton Winn,0,440f72af-ac29-4618-9c6b-65eacdda9053,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
28,2024-04-01,746170,Lineout,field_out,True,608596,572020,Tom Murphy,James Paxton,0,bfbe87a7-b7c8-4087-b39a-5b20e251a94c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
29,2024-04-01,746170,Strikeout,strikeout,True,624424,572020,Michael Conforto,James Paxton,0,c7d3b858-8951-4833-b90d-b30934e33490,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
30,2024-04-01,746170,Strikeout,strikeout,True,642731,572020,Thairo Estrada,James Paxton,0,d272139d-dd5a-4782-a477-2a210470b199,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
31,2024-04-01,746170,Groundout,field_out,True,606192,676775,Teoscar Hernández,Keaton Winn,0,2821fa0a-7d60-4e38-ba4c-4d0128a0cb81,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
32,2024-04-01,746170,Strikeout,strikeout,True,681546,676775,James Outman,Keaton Winn,0,e2721eb5-58d5-46d2-9c99-5f67dc895f47,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
33,2024-04-01,746170,Groundout,field_out,True,621035,676775,Chris Taylor,Keaton Winn,0,c996b391-6c75-464e-ae5c-ce543d6cb677,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,,,,0.192,0.263,,,,-0.95,,-2.96,,,95.7,,,94.8,,0.214,0.5,0.272,,,,,,,0.41,0.692,0.066,,,,127.0,99.0,106.0,131.0,97.0,113.0,0.405,0.139,0.21,-1.41,88.9,87.9,0.215,0.355,0.282,0.321,0.607,0.356,,,
34,2024-04-01,746170,Single,single,False,605113,572020,Nick Ahmed,James Paxton,0,621f39cf-1f96-43fd-82ee-8413ce01c113,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,,,,,,,
