,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-09,745924,Forceout,force_out,True,621035,686973,Chris Taylor,Louie Varland,1,94b30e53-77f7-4e0b-8d7e-eda96267f73f,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-09,745924,Strikeout,strikeout,True,621439,607192,Byron Buxton,Tyler Glasnow,0,c7174587-86a3-4175-a4a6-a1f49da7623a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
12,2024-04-09,745924,Lineout,field_out,True,669304,607192,Jose Miranda,Tyler Glasnow,0,b790cb16-4882-48af-939b-0ce445c03139,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
13,2024-04-09,745924,Strikeout,strikeout,True,670242,607192,Matt Wallner,Tyler Glasnow,0,f576ba66-725b-4be1-a290-bb5b6d637741,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
14,2024-04-09,745924,Groundout,field_out,True,666158,686973,Gavin Lux,Louie Varland,0,9dde28ca-feaf-473c-b62f-b9160927f50a,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-09,745924,Strikeout,strikeout,True,605141,686973,Mookie Betts,Louie Varland,0,a9c25c34-360e-46d4-94d9-2ff304fc92cf,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-09,745924,Double,double,False,660271,686973,Shohei Ohtani,Louie Varland,0,9a4805e2-0534-4b13-9a8a-18f99d88087d,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-09,745924,Strikeout,strikeout,True,518692,686973,Freddie Freeman,Louie Varland,0,563dc4c2-0b19-4dc1-b40f-a136be2c87d6,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-09,745924,Strikeout,strikeout,True,650489,607192,Willi Castro,Tyler Glasnow,0,1c7e2343-4ef1-43cc-8240-6116efb2cb87,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
19,2024-04-09,745924,Flyout,field_out,True,680777,607192,Ryan Jeffers,Tyler Glasnow,0,54716f66-5c5c-47d9-b500-2d0ca12f53a8,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
20,2024-04-09,745924,Double,double,False,668885,607192,Austin Martin,Tyler Glasnow,0,0e5db092-d0e4-4977-a113-c25fbbd7441a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
21,2024-04-09,745924,Strikeout,strikeout,True,666397,607192,Edouard Julien,Tyler Glasnow,0,b6fdd59a-6362-45d6-8aef-1474b54cd9eb,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
22,2024-04-09,745924,Single,single,False,669257,686973,Will Smith,Louie Varland,0,86159200-dd0d-4def-9133-e7dd6331c64c,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-09,745924,Strikeout,strikeout,True,571970,686973,Max Muncy,Louie Varland,0,6ae35526-0137-4cfb-b407-7a189e87e248,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-09,745924,Single,single,False,606192,686973,Teoscar Hernández,Louie Varland,1,13b92fd5-f833-4306-b018-23e2da7a99d1,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-09,745924,Home Run,home_run,False,681546,686973,James Outman,Louie Varland,1,4f60ddd8-4788-4bcb-b849-124d53a7bd65,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-09,745924,Strikeout,strikeout,True,621035,686973,Chris Taylor,Louie Varland,0,d49c1758-813f-4642-900d-ef5858cd78b1,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-09,745924,Flyout,field_out,True,666158,686973,Gavin Lux,Louie Varland,0,414d257b-e760-4224-915e-8c7f548112e9,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-09,745924,Strikeout,strikeout,True,621043,607192,Carlos Correa,Tyler Glasnow,0,5a5022a5-3698-44b1-b34d-2308c4f18d0e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
29,2024-04-09,745924,Strikeout,strikeout,True,666135,607192,Alex Kirilloff,Tyler Glasnow,0,b2fd3b17-e103-410a-857f-bf7dd196a805,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
30,2024-04-09,745924,Strikeout,strikeout,True,621439,607192,Byron Buxton,Tyler Glasnow,0,2729ce29-6a6f-4bd8-9430-51b19f855c67,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,,,,,,,0.076,0.476,,,,1.01,,2.5,,,96.3,,,96.5,,,,,0.208,0.404,0.209,0.104,0.195,0.462,0.129,0.161,0.188,,,,139.0,99.0,112.0,110.0,105.0,110.0,0.266,0.182,0.56,2.05,90.1,83.8,0.215,0.364,0.412,,,,,,,,,
31,2024-04-09,745924,Walk,walk,False,605141,686973,Mookie Betts,Louie Varland,0,13f1cd37-db1e-4491-8784-e143b0cb4463,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-09,745924,Flyout,field_out,True,660271,686973,Shohei Ohtani,Louie Varland,0,a219c354-3b41-45fe-a639-1d71c1425554,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-09,745924,Single,single,False,518692,686973,Freddie Freeman,Louie Varland,1,fc7d671e-cac3-411f-a7aa-12449ea401ed,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.58,6.18,26.0,95.0,102.0,97.0,0.79,8.65,3.46,11.42,2.08,1.6,0.267,0.384,0.058,0.419,0.442,106.0,87.0,93.0,106.0,101.0,100.0,84.0,117.0,108.0,100.0,82.0,91.0,90.0,84.0,88.0,0.045,0.361,0.289,0.225,0.081,-0.1,-5.23,-2.37,0.55,0.8,95.7,89.6,88.3,93.1,84.5,0.351,0.649,0.217,0.294,0.588,0.177,0.222,0.222,0.347,0.5,0.5,0.077,0.2,0.2,0.077,,,,,,,,,,,,,,,,,,,,,,,,
