,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS
0,2024-09-18,746831,Groundout,field_out,True,671732,657006,Lawrence Butler,Justin Steele,0,a7038cf0-3869-4667-b5ac-75d63a1c97f6,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-18,746831,Walk,walk,False,667670,657006,Brent Rooker,Justin Steele,0,e601749b-70cd-426e-80e9-0ed39f0b868d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-18,746831,Groundout,field_out,True,669127,657006,Shea Langeliers,Justin Steele,1,e4027eb2-7c72-4f04-8094-dbe05e8d683e,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-18,746831,Strikeout,strikeout,True,663662,657006,Daz Cameron,Justin Steele,0,ce8862f1-788a-4cfc-a57a-989a3d4d5e45,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-18,746831,Lineout,field_out,True,664023,669620,Ian Happ,Brady Basso,0,ea57f7e1-5b4c-4b4b-ac4a-9289d3216f27,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,2.33,2.86,19.1,106.0,81.0,100.0,0.741,7.45,1.86,7.91,0.47,1.3,0.281,0.421,0.158,0.281,0.459,76.0,96.0,83.0,81.0,111.0,109.0,75.0,106.0,101.0,35.0,82.0,75.0,,,,0.02,0.436,,0.223,0.135,2.79,-1.03,,0.92,-0.3,92.2,86.4,92.3,,76.4,0.2,0.333,0.181,,,,,,,0.308,0.308,0.238,0.211,0.211,0.4,99.0,113.0,108.0,0.186,0.25,88.1,0.3,0.3,0.348,,,,,,,,,,,,,,,
5,2024-09-18,746831,Strikeout,strikeout,True,621020,669620,Dansby Swanson,Brady Basso,0,c2ea282c-6ee1-45af-b82d-f3f095d211f4,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,2.33,2.86,19.1,106.0,81.0,100.0,0.741,7.45,1.86,7.91,0.47,1.3,0.281,0.421,0.158,0.281,0.459,76.0,96.0,83.0,81.0,111.0,109.0,75.0,106.0,101.0,35.0,82.0,75.0,,,,0.02,0.436,,0.223,0.135,2.79,-1.03,,0.92,-0.3,92.2,86.4,92.3,,76.4,0.2,0.333,0.181,,,,,,,0.308,0.308,0.238,0.211,0.211,0.4,99.0,113.0,108.0,0.186,0.25,88.1,0.3,0.3,0.348,,,,,,,,,,,,,,,
6,2024-09-18,746831,Walk,walk,False,673548,669620,Seiya Suzuki,Brady Basso,0,dfa6a340-433b-401c-a6cd-bfba89abe65c,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,2.33,2.86,19.1,106.0,81.0,100.0,0.741,7.45,1.86,7.91,0.47,1.3,0.281,0.421,0.158,0.281,0.459,76.0,96.0,83.0,81.0,111.0,109.0,75.0,106.0,101.0,35.0,82.0,75.0,,,,0.02,0.436,,0.223,0.135,2.79,-1.03,,0.92,-0.3,92.2,86.4,92.3,,76.4,0.2,0.333,0.181,,,,,,,0.308,0.308,0.238,0.211,0.211,0.4,99.0,113.0,108.0,0.186,0.25,88.1,0.3,0.3,0.348,,,,,,,,,,,,,,,
7,2024-09-18,746831,Pop Out,field_out,True,641355,669620,Cody Bellinger,Brady Basso,0,05d7ced4-299e-4d40-8683-c61d93cd816c,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,2.33,2.86,19.1,106.0,81.0,100.0,0.741,7.45,1.86,7.91,0.47,1.3,0.281,0.421,0.158,0.281,0.459,76.0,96.0,83.0,81.0,111.0,109.0,75.0,106.0,101.0,35.0,82.0,75.0,,,,0.02,0.436,,0.223,0.135,2.79,-1.03,,0.92,-0.3,92.2,86.4,92.3,,76.4,0.2,0.333,0.181,,,,,,,0.308,0.308,0.238,0.211,0.211,0.4,99.0,113.0,108.0,0.186,0.25,88.1,0.3,0.3,0.348,,,,,,,,,,,,,,,
8,2024-09-18,746831,Walk,walk,False,680869,657006,Zack Gelof,Justin Steele,0,511c6468-df94-4f3d-8eb4-47963b300298,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-18,746831,Grounded Into DP,grounded_into_double_play,True,805779,657006,Jacob Wilson,Justin Steele,1,f862e415-429a-49de-aa5f-7dc74778552b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.03,2.79,130.2,103.0,100.0,102.0,0.791,9.09,2.55,7.37,0.76,1.2,0.292,0.377,0.172,0.265,0.513,71.0,92.0,92.0,92.0,122.0,109.0,89.0,102.0,99.0,62.0,104.0,95.0,130.0,105.0,109.0,0.052,0.598,0.298,0.022,0.031,0.24,2.27,1.88,2.93,0.21,91.6,86.4,91.7,83.3,79.9,0.259,0.404,0.222,0.154,0.235,0.285,0.227,0.273,0.176,0.235,0.235,0.154,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,
