,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-07,746986,Home Run,home_run,False,650490,621107,Yandy Díaz,Zach Eflin,0,e349b31f-02f3-4471-9930-b7ed88ab27b9,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
1,2024-09-07,746986,Lineout,field_out,True,666018,621107,Jonathan Aranda,Zach Eflin,0,a114740e-24d1-44b4-90f3-cb364f3cc74b,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
2,2024-09-07,746986,Groundout,field_out,True,691406,621107,Junior Caminero,Zach Eflin,0,c45a8771-5e12-41b8-8c08-2acae245365f,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
3,2024-09-07,746986,Strikeout,strikeout,True,666139,621107,Josh Lowe,Zach Eflin,0,4066446a-3fdf-47d6-b2e0-ec39b484828d,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
4,2024-09-07,746986,Groundout,field_out,True,683002,686752,Gunnar Henderson,Ryan Pepiot,0,2445037c-5c22-4086-a470-f2056766108a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,,,,119.0,95.0,106.0,103.0,104.0,102.0,,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,,0.84,-1.55,-1.2,94.9,91.7,85.9,,89.0,80.6,,,,0.375,0.875,0.05,0.167,0.167,0.5,0.168,0.31,0.315,,,,0.244,0.403,0.284,0.253,0.392,0.301,,,,,,,,,,,,,,,
5,2024-09-07,746986,Groundout,field_out,True,668939,686752,Adley Rutschman,Ryan Pepiot,0,43974ac6-594a-4fa4-aef9-a8e33070d10e,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,,,,119.0,95.0,106.0,103.0,104.0,102.0,,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,,0.84,-1.55,-1.2,94.9,91.7,85.9,,89.0,80.6,,,,0.375,0.875,0.05,0.167,0.167,0.5,0.168,0.31,0.315,,,,0.244,0.403,0.284,0.253,0.392,0.301,,,,,,,,,,,,,,,
6,2024-09-07,746986,Strikeout,strikeout,True,656811,686752,Ryan O'Hearn,Ryan Pepiot,0,2203f90c-9cd4-4c1e-b471-21a952379985,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.66,3.83,113.0,99.0,117.0,105.0,0.736,9.4,3.19,7.09,1.27,0.79,0.282,0.395,0.173,0.302,0.423,118.0,106.0,116.0,140.0,74.0,83.0,116.0,98.0,102.0,,,,119.0,95.0,106.0,103.0,104.0,102.0,,0.516,0.042,0.184,0.03,0.228,1.29,-3.13,,0.84,-1.55,-1.2,94.9,91.7,85.9,,89.0,80.6,,,,0.375,0.875,0.05,0.167,0.167,0.5,0.168,0.31,0.315,,,,0.244,0.403,0.284,0.253,0.392,0.301,,,,,,,,,,,,,,,
7,2024-09-07,746986,Flyout,field_out,True,676356,621107,Jonny DeLuca,Zach Eflin,0,798c94b5-41b1-45a7-9d63-704072d27410,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
8,2024-09-07,746986,Groundout,field_out,True,686482,621107,Logan Driscoll,Zach Eflin,0,8d264ea3-568b-4ab6-9bc7-79a856fe8596,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
9,2024-09-07,746986,Strikeout,strikeout,True,642350,621107,Jose Siri,Zach Eflin,0,b54da045-598a-4afd-8b35-e412fd11ae61,621107.0,zacheflin,Eflin,Right,Zach Eflin,- - -,3.65,3.39,148.0,108.0,93.0,103.0,0.804,7.6,1.03,9.18,1.16,1.12,0.222,0.453,0.171,0.321,0.455,84.0,100.0,99.0,109.0,113.0,109.0,61.0,106.0,95.0,91.0,109.0,106.0,121.0,106.0,111.0,86.0,105.0,97.0,0.297,0.099,0.271,0.093,0.195,0.045,-0.76,1.61,0.42,0.6,-1.06,-3.34,92.4,88.0,85.1,91.7,79.8,78.8,0.278,0.383,0.134,0.215,0.342,0.215,0.293,0.455,0.34,0.255,0.436,0.248,0.217,0.5,0.208,0.265,0.5,0.143,,,,,,,,,,,,,,,,,,
