,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-14,747025,Groundout,field_out,True,621311,680694,David Dahl,Kyle Bradish,0,358935ab-b4eb-4eeb-8237-73bc83f35b60,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-14,747025,Groundout,field_out,True,623993,624133,Anthony Santander,Ranger Suárez,0,543342d9-d5a6-41bf-9b90-7df0e8e35b08,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
12,2024-06-14,747025,Walk,walk,False,669720,624133,Austin Hays,Ranger Suárez,0,1498b25f-b0ac-4c3c-ba84-a44903f50c50,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
13,2024-06-14,747025,Strikeout,strikeout,True,622761,624133,Jorge Mateo,Ranger Suárez,0,f331f58e-492b-4e33-9176-bfc44ac39a92,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
14,2024-06-14,747025,Forceout,force_out,True,543510,624133,James McCann,Ranger Suárez,1,3a57b5e3-80c1-4b19-8eda-34224f0dcde7,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
15,2024-06-14,747025,Strikeout,strikeout,True,665506,680694,Cristian Pache,Kyle Bradish,0,12a96f82-3124-4f58-95a7-15af2d5b6d68,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-14,747025,Groundout,field_out,True,665561,680694,Rafael Marchán,Kyle Bradish,0,e15da3fb-3287-41b6-9458-b33b3167c1c3,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-14,747025,Strikeout,strikeout,True,656941,680694,Kyle Schwarber,Kyle Bradish,0,b5763900-c4d8-43d8-abb8-074b8c2490f0,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-14,747025,Double,double,False,656775,624133,Cedric Mullins,Ranger Suárez,0,498f933c-eca5-41fd-8b3f-9a65fa602137,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
19,2024-06-14,747025,Lineout,field_out,True,676059,624133,Jordan Westburg,Ranger Suárez,1,58f3c5ea-3090-471f-af93-49f8c2403dec,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
20,2024-06-14,747025,Double,double,False,668939,624133,Adley Rutschman,Ranger Suárez,1,bf70b77c-98c1-4944-9989-4343776a6fb2,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
21,2024-06-14,747025,Strikeout,strikeout,True,663624,624133,Ryan Mountcastle,Ranger Suárez,0,0c39740e-d282-46d0-b22a-00ad3fa30648,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
22,2024-06-14,747025,Strikeout,strikeout,True,683002,624133,Gunnar Henderson,Ranger Suárez,0,def909a0-adcd-4bbf-af75-bca5d6c37f19,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
23,2024-06-14,747025,Groundout,field_out,True,592206,680694,Nick Castellanos,Kyle Bradish,0,a2ddb60c-f603-469e-9b49-43cdd504b076,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-14,747025,Strikeout,strikeout,True,547180,680694,Bryce Harper,Kyle Bradish,0,eaeeb035-4151-4d6e-8ae6-dd2374282722,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-14,747025,Single,single,False,664761,680694,Alec Bohm,Kyle Bradish,0,2dd52e1d-34d2-47a9-8b8d-d3abc67f2f42,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-14,747025,Walk,walk,False,681082,680694,Bryson Stott,Kyle Bradish,1,f4258075-d13f-4537-a8d6-91d9385f5554,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-14,747025,Groundout,field_out,True,624641,680694,Edmundo Sosa,Kyle Bradish,0,b54bf7bf-879a-432a-a0ce-3ee4b173a22f,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,124.0,104.0,110.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,0.395,0.132,0.298,0.171,0.004,-1.14,1.52,1.3,-0.49,13.9,94.4,92.0,95.3,88.2,84.0,0.159,0.232,0.2,0.171,0.244,0.34,0.227,0.5,0.283,0.364,0.545,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-14,747025,Single,single,False,623993,624133,Anthony Santander,Ranger Suárez,0,b59d80a7-954f-4ee3-9692-fea3e5d5d7be,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
29,2024-06-14,747025,Single,single,False,669720,624133,Austin Hays,Ranger Suárez,1,3b44beeb-4bb6-43d7-8c34-cc5cb76fce97,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
30,2024-06-14,747025,Forceout,force_out,True,622761,624133,Jorge Mateo,Ranger Suárez,1,09135e43-6e73-4739-a606-fabd90c31dc4,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
31,2024-06-14,747025,Grounded Into DP,grounded_into_double_play,True,543510,624133,James McCann,Ranger Suárez,1,ab9f4098-22cd-406d-a5f2-fcf6bf1d3c88,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,75.0,104.0,103.0,86.0,106.0,108.0,69.0,101.0,92.0,87.0,106.0,103.0,22.0,85.0,77.0,0.319,0.19,0.001,0.199,0.166,1.37,1.26,-4.76,1.5,0.71,92.0,80.3,90.9,81.3,74.5,0.241,0.354,0.109,,,,0.171,0.289,0.335,0.208,0.299,0.184,102.0,98.0,94.0,0.125,-1.66,86.6,0.181,0.25,0.393,0.308,0.615,0.125,,,,,,,,,,,,,,,
