,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,SI%,wSI/C,vSI,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,SI_slg,SI_whiff
10,2024-06-17,744918,Strikeout,strikeout,True,666915,579328,Bobby Dalbec,Yusei Kikuchi,0,b066a27b-c04f-4307-ac7c-be2eebb8feee,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
11,2024-06-17,744918,Strikeout,strikeout,True,666152,579328,David Hamilton,Yusei Kikuchi,0,36ced440-677f-47e8-bea5-9d2bc3ca64d8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
12,2024-06-17,744918,Walk,walk,False,457759,601713,Justin Turner,Nick Pivetta,0,a201f6c6-2268-4fbe-b0dc-bfbd45500771,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
13,2024-06-17,744918,Single,single,False,543807,601713,George Springer,Nick Pivetta,1,4625ad07-6da9-41be-aab7-ac93471e8bfe,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
14,2024-06-17,744918,Sac Fly,sac_fly,True,643396,601713,Isiah Kiner-Falefa,Nick Pivetta,1,d977fcd4-5ff7-4237-91a3-6c9b6035a999,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
15,2024-06-17,744918,Single,single,False,676391,601713,Ernie Clement,Nick Pivetta,1,1f713806-b2b4-4e48-9ffc-2fd119560ec8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
16,2024-06-17,744918,Strikeout,strikeout,True,595281,601713,Kevin Kiermaier,Nick Pivetta,0,79e8244b-bb98-42e6-95cb-e0801f4b8574,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
17,2024-06-17,744918,Caught Stealing 2B,caught_stealing_2b,True,676914,601713,Davis Schneider,Nick Pivetta,0,0f0c8790-9433-496f-ad64-257b5eed4275,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
18,2024-06-17,744918,Home Run,home_run,False,678882,579328,Ceddanne Rafaela,Yusei Kikuchi,0,201d5d19-30f2-4ff8-8242-9ec532512cda,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
19,2024-06-17,744918,Flyout,field_out,True,680776,579328,Jarren Duran,Yusei Kikuchi,0,aec39517-24ec-4945-8409-f31e001804b5,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
20,2024-06-17,744918,Strikeout,strikeout,True,608701,579328,Rob Refsnyder,Yusei Kikuchi,0,9bfa5b59-00d1-4a51-bc61-1649d1f40821,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
21,2024-06-17,744918,Home Run,home_run,False,641933,579328,Tyler O'Neill,Yusei Kikuchi,0,91e8f389-3178-480f-a6cf-afdd45ec9b87,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
22,2024-06-17,744918,Groundout,field_out,True,646240,579328,Rafael Devers,Yusei Kikuchi,0,c18c72a9-7eba-4c51-b226-416c6e188ab0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
23,2024-06-17,744918,Groundout,field_out,True,676914,601713,Davis Schneider,Nick Pivetta,0,e900f445-c887-49b1-ab57-dd548c5f6363,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
24,2024-06-17,744918,Strikeout,strikeout,True,643376,601713,Danny Jansen,Nick Pivetta,0,e72d6c7e-3baf-4e64-b553-baca7bebeab5,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
25,2024-06-17,744918,Lineout,field_out,True,665489,601713,Vladimir Guerrero Jr.,Nick Pivetta,0,e1f2759f-cc19-4958-b0af-fa15af745960,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
26,2024-06-17,744918,Single,single,False,657136,579328,Connor Wong,Yusei Kikuchi,0,c40f6b7c-b8c9-4a93-8cf7-fa72705e9364,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
27,2024-06-17,744918,Single,single,False,663853,579328,Romy Gonzalez,Yusei Kikuchi,1,83ebefb0-2712-43f9-b9e5-566b29aa1d18,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
28,2024-06-17,744918,Single,single,False,666915,579328,Bobby Dalbec,Yusei Kikuchi,1,0e805b75-3acb-4f40-844a-7872e3d2efb3,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
29,2024-06-17,744918,Strikeout,strikeout,True,666152,579328,David Hamilton,Yusei Kikuchi,0,26a9ba4f-d0d1-46fb-b65a-f1757ded6729,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
30,2024-06-17,744918,Strikeout,strikeout,True,678882,579328,Ceddanne Rafaela,Yusei Kikuchi,0,01770e93-b620-43d2-aa60-5eb1d256df96,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
31,2024-06-17,744918,Caught Stealing Home,caught_stealing_home,True,680776,579328,Jarren Duran,Yusei Kikuchi,0,e281d2b0-0394-4f5b-9cfa-22d2abcae264,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,98.0,105.0,105.0,118.0,102.0,107.0,110.0,100.0,107.0,0.491,0.158,0.244,0.107,-0.31,-0.05,-0.17,0.45,95.6,87.2,89.2,82.9,0.302,0.55,0.269,0.278,0.435,0.271,0.241,0.31,0.297,0.189,0.264,0.329,,,,,,,,,,,,,,,,,,
32,2024-06-17,744918,Flyout,field_out,True,662139,601713,Daulton Varsho,Nick Pivetta,0,17ffe0c9-2f95-4fd2-9913-4d2355ca4a5c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
33,2024-06-17,744918,Double,double,False,457759,601713,Justin Turner,Nick Pivetta,0,b8c6a968-2428-49c0-9794-6f1c24aed934,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
34,2024-06-17,744918,Pop Out,field_out,True,543807,601713,George Springer,Nick Pivetta,0,61a9b1cd-2384-47b8-a480-ed6e67874714,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
35,2024-06-17,744918,Single,single,False,643396,601713,Isiah Kiner-Falefa,Nick Pivetta,1,31944d8c-41ea-464b-9255-a54137d39149,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
36,2024-06-17,744918,Flyout,field_out,True,676391,601713,Ernie Clement,Nick Pivetta,0,e454c7ed-c216-4b4d-bd17-8310ba665fc6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,0.485,0.281,0.155,,1.51,0.51,0.97,,94.3,,83.0,80.1,0.204,0.354,0.213,0.172,0.31,0.229,0.333,0.583,0.345,,,,111.0,100.0,87.0,0.078,-6.7,88.4,0.414,0.966,0.19,,,,,,,,,
