,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-10,745318,Flyout,field_out,True,457759,657277,Justin Turner,Logan Webb,0,f0e585ef-541c-417d-a21a-3ee432ff9e8b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-10,745318,Strikeout,strikeout,True,666182,657277,Bo Bichette,Logan Webb,0,1a2a444d-1de6-48f6-b779-6e29ddd0e064,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-10,745318,Groundout,field_out,True,662139,657277,Daulton Varsho,Logan Webb,0,4b8836c8-a4da-447c-9bf8-3f6c81b81f47,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-10,745318,Strikeout,strikeout,True,689172,605135,Brett Wisely,Chris Bassitt,0,5d91a20e-123e-4fd2-8dce-be80ed0dcbe3,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
14,2024-07-10,745318,Groundout,field_out,True,592200,605135,Curt Casali,Chris Bassitt,0,ef1be4aa-d3d5-4961-84ea-3a5d358fc944,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
15,2024-07-10,745318,Walk,walk,False,664774,605135,LaMonte Wade Jr.,Chris Bassitt,0,e20ac65d-d091-463d-852d-1bdf2f261dd2,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
16,2024-07-10,745318,Walk,walk,False,671218,605135,Heliot Ramos,Chris Bassitt,1,77a7d57c-084e-48fd-b2dd-4096a700e4fc,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
17,2024-07-10,745318,Walk,walk,False,672275,605135,Patrick Bailey,Chris Bassitt,1,3220283b-22fc-4240-a143-c8f2e91d14e9,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
18,2024-07-10,745318,Pop Out,field_out,True,656305,605135,Matt Chapman,Chris Bassitt,0,2698d823-e2c2-4e4a-8df1-c66e4f1cdfc6,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
19,2024-07-10,745318,Single,single,False,672386,657277,Alejandro Kirk,Logan Webb,1,1e24429c-d45b-4f5d-b072-ff1203cc21ac,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-10,745318,Groundout,field_out,True,676391,657277,Ernie Clement,Logan Webb,0,3334f82e-67cf-4d71-bf5c-7c190bed4e62,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-10,745318,Groundout,field_out,True,595281,657277,Kevin Kiermaier,Logan Webb,1,f066aa2f-5609-4942-bc23-9e9dee644bd8,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-10,745318,Groundout,field_out,True,543807,657277,George Springer,Logan Webb,0,a24aa85d-16b8-441f-8594-5a4ccc0ac177,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-10,745318,Flyout,field_out,True,624424,605135,Michael Conforto,Chris Bassitt,0,e4192705-5ab2-409e-bcff-a57ad4d19d88,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
24,2024-07-10,745318,Strikeout,strikeout,True,642731,605135,Thairo Estrada,Chris Bassitt,0,51582708-840d-4aa1-89ee-95490c358cbc,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
25,2024-07-10,745318,Strikeout,strikeout,True,573262,605135,Mike Yastrzemski,Chris Bassitt,0,0e54a876-de91-48f4-ae81-e17a67a3aeb1,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
26,2024-07-10,745318,Strikeout,strikeout,True,687462,657277,Spencer Horwitz,Logan Webb,0,a2ab3bf3-4aa0-492c-aaf0-70550ab35e17,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-10,745318,Flyout,field_out,True,665489,657277,Vladimir Guerrero Jr.,Logan Webb,0,7e67f6ca-1371-456b-9f27-8134d53b12b2,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-10,745318,Groundout,field_out,True,457759,657277,Justin Turner,Logan Webb,0,6a49b164-5262-46ca-89da-ebc533533bf9,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,59.0,115.0,105.0,0.388,0.048,0.011,0.223,0.329,1.24,5.55,1.02,0.18,0.28,92.3,90.3,87.4,92.2,83.5,0.283,0.405,0.197,0.276,0.346,0.15,0.247,0.323,0.227,0.1,0.15,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-10,745318,Flyout,field_out,True,689172,605135,Brett Wisely,Chris Bassitt,0,0e068fea-4e98-4601-bb10-ea527510a33c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
30,2024-07-10,745318,Flyout,field_out,True,592200,605135,Curt Casali,Chris Bassitt,0,b1205baf-a871-478f-8543-a982bfba9363,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.25,0.45,0.098,0.337,0.412,0.111,0.333,0.556,0.138,0.25,0.5,0.286,106.0,88.0,100.0,97.0,90.0,88.0,0.049,0.145,-2.41,0.47,83.9,70.8,0.152,0.253,0.271,0.193,0.281,0.282,0.28,0.32,0.171,,,,,,
