,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff
0,2024-09-25,746742,Walk,walk,False,621493,663436,Taylor Ward,Davis Martin,0,b45144e9-7571-4fa6-9259-ae4424ed958b,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
1,2024-09-25,746742,Single,single,False,687263,663436,Zach Neto,Davis Martin,1,f66c4960-15fa-41db-9a9a-76dd489912b2,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
2,2024-09-25,746742,Strikeout,strikeout,True,694384,663436,Nolan Schanuel,Davis Martin,0,cd24326b-7210-40e7-81c4-70d39b1188fc,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
3,2024-09-25,746742,Walk,walk,False,607680,663436,Kevin Pillar,Davis Martin,1,91ad96c6-219a-46fb-b388-aa50c3766f7a,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
4,2024-09-25,746742,Walk,walk,False,681351,663436,Logan O'Hoppe,Davis Martin,1,edc0ffe0-7689-4b8f-8964-969ac94aa90f,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
5,2024-09-25,746742,Forceout,force_out,True,676572,663436,Eric Wagaman,Davis Martin,1,7e188ec7-0672-4d82-827d-227ecb1a2b99,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.32,4.02,50.0,99.0,104.0,98.0,0.748,8.46,4.14,9.0,0.9,1.25,0.207,0.455,0.221,0.29,0.406,143.0,103.0,107.0,95.0,91.0,93.0,92.0,95.0,91.0,114.0,108.0,111.0,76.0,93.0,84.0,0.285,0.175,0.268,0.076,0.196,-2.03,1.59,1.22,-2.54,-0.16,93.6,89.0,89.3,83.6,78.4,0.121,0.293,0.37,0.34,0.4,0.204,0.389,0.472,0.202,0.206,0.294,0.231,0.357,0.429,0.348,,,,,,,,,,,,
6,2024-09-25,746742,Strikeout,strikeout,True,678246,660761,Miguel Vargas,José Suarez,0,b1a89c7a-f3b5-42c0-9264-707e6a657079,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.02,4.84,52.1,94.0,100.0,95.0,0.742,9.63,4.64,9.8,1.2,1.11,0.229,0.451,0.196,0.34,0.381,96.0,90.0,96.0,77.0,123.0,123.0,104.0,95.0,95.0,103.0,95.0,94.0,107.0,94.0,86.0,0.399,0.015,0.249,0.001,0.247,-0.93,-5.92,0.92,-2.42,-1.17,93.0,88.7,82.9,81.9,74.1,0.25,0.393,0.299,0.243,0.459,0.333,0.286,0.49,0.226,0.4,0.8,0.125,,,,73.0,100.0,88.0,0.088,-7.11,91.8,0.167,0.233,0.386,0.5,1.045,0.136
7,2024-09-25,746742,Double,double,False,673357,660761,Luis Robert Jr.,José Suarez,0,6dea6058-6a13-4267-bb7d-8f87594a044d,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.02,4.84,52.1,94.0,100.0,95.0,0.742,9.63,4.64,9.8,1.2,1.11,0.229,0.451,0.196,0.34,0.381,96.0,90.0,96.0,77.0,123.0,123.0,104.0,95.0,95.0,103.0,95.0,94.0,107.0,94.0,86.0,0.399,0.015,0.249,0.001,0.247,-0.93,-5.92,0.92,-2.42,-1.17,93.0,88.7,82.9,81.9,74.1,0.25,0.393,0.299,0.243,0.459,0.333,0.286,0.49,0.226,0.4,0.8,0.125,,,,73.0,100.0,88.0,0.088,-7.11,91.8,0.167,0.233,0.386,0.5,1.045,0.136
8,2024-09-25,746742,Single,single,True,643217,660761,Andrew Benintendi,José Suarez,1,fca5ad35-613d-4631-8cfb-d22b515c5cee,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.02,4.84,52.1,94.0,100.0,95.0,0.742,9.63,4.64,9.8,1.2,1.11,0.229,0.451,0.196,0.34,0.381,96.0,90.0,96.0,77.0,123.0,123.0,104.0,95.0,95.0,103.0,95.0,94.0,107.0,94.0,86.0,0.399,0.015,0.249,0.001,0.247,-0.93,-5.92,0.92,-2.42,-1.17,93.0,88.7,82.9,81.9,74.1,0.25,0.393,0.299,0.243,0.459,0.333,0.286,0.49,0.226,0.4,0.8,0.125,,,,73.0,100.0,88.0,0.088,-7.11,91.8,0.167,0.233,0.386,0.5,1.045,0.136
9,2024-09-25,746742,Groundout,field_out,True,683734,660761,Andrew Vaughn,José Suarez,0,4b19206e-0119-4eb5-9044-83d2e2355439,660761.0,josesuarez,"Suarez, J",Left,José Suarez,LAA,6.02,4.84,52.1,94.0,100.0,95.0,0.742,9.63,4.64,9.8,1.2,1.11,0.229,0.451,0.196,0.34,0.381,96.0,90.0,96.0,77.0,123.0,123.0,104.0,95.0,95.0,103.0,95.0,94.0,107.0,94.0,86.0,0.399,0.015,0.249,0.001,0.247,-0.93,-5.92,0.92,-2.42,-1.17,93.0,88.7,82.9,81.9,74.1,0.25,0.393,0.299,0.243,0.459,0.333,0.286,0.49,0.226,0.4,0.8,0.125,,,,73.0,100.0,88.0,0.088,-7.11,91.8,0.167,0.233,0.386,0.5,1.045,0.136
