,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff
10,2024-06-27,746816,Flyout,field_out,True,657088,641771,Forrest Wall,Chad Kuhl,0,ae220eb7-d1d2-4d1e-aeea-ed25c4d0ef3a,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,86.0,92.0,88.0,0.335,0.054,0.107,0.393,0.112,-6.87,0.12,-1.36,1.3,-0.08,95.2,92.1,87.5,94.2,85.5,0.0,0.0,0.333,0.4,0.633,0.119,0.308,0.385,0.2,0.0,0.0,0.385,0.5,1.0,0.375
11,2024-06-27,746816,Flyout,field_out,True,657557,519242,Paul DeJong,Chris Sale,0,14854ff2-57e0-42db-9c86-410edb3a1aa5,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
12,2024-06-27,746816,Strikeout,strikeout,True,667452,519242,Corey Julks,Chris Sale,0,242a4cc5-7f78-482d-8e0a-0ef1b9a8e9bb,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
13,2024-06-27,746816,Flyout,field_out,True,672820,519242,Lenyn Sosa,Chris Sale,0,2aa6f0d8-9e59-4d09-ba5e-88b952c81327,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
14,2024-06-27,746816,Strikeout,strikeout,True,594807,641771,Adam Duvall,Chad Kuhl,0,935ba9b1-09e4-43cb-b19a-322aad2e9c4e,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,86.0,92.0,88.0,0.335,0.054,0.107,0.393,0.112,-6.87,0.12,-1.36,1.3,-0.08,95.2,92.1,87.5,94.2,85.5,0.0,0.0,0.333,0.4,0.633,0.119,0.308,0.385,0.2,0.0,0.0,0.385,0.5,1.0,0.375
15,2024-06-27,746816,Groundout,field_out,True,606115,641771,Orlando Arcia,Chad Kuhl,0,fb7fa221-f59f-4083-bc46-94a4f8a93806,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,86.0,92.0,88.0,0.335,0.054,0.107,0.393,0.112,-6.87,0.12,-1.36,1.3,-0.08,95.2,92.1,87.5,94.2,85.5,0.0,0.0,0.333,0.4,0.633,0.119,0.308,0.385,0.2,0.0,0.0,0.385,0.5,1.0,0.375
16,2024-06-27,746816,Strikeout,strikeout,True,672284,641771,Jarred Kelenic,Chad Kuhl,0,a4ae9502-ab29-473c-a20c-e6fb534b7af8,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,86.0,92.0,88.0,0.335,0.054,0.107,0.393,0.112,-6.87,0.12,-1.36,1.3,-0.08,95.2,92.1,87.5,94.2,85.5,0.0,0.0,0.333,0.4,0.633,0.119,0.308,0.385,0.2,0.0,0.0,0.385,0.5,1.0,0.375
17,2024-06-27,746816,Single,single,False,664901,519242,Danny Mendick,Chris Sale,0,644579cf-20a2-4920-bfc5-6cbc829e08e5,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
18,2024-06-27,746816,Strikeout,strikeout,True,455117,519242,Martín Maldonado,Chris Sale,1,c49e36d6-4a89-4337-9576-39c3dac5f196,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
19,2024-06-27,746816,Flyout,field_out,True,502054,519242,Tommy Pham,Chris Sale,0,0d29018c-e94d-440f-9d1c-f0fef09c2cc3,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
20,2024-06-27,746816,Strikeout,strikeout,True,683734,519242,Andrew Vaughn,Chris Sale,0,289d0f5a-59d2-4823-98c5-598a5ffda806,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
21,2024-06-27,746816,Double,double,False,645277,641771,Ozzie Albies,Chad Kuhl,0,1d97c84d-8d16-469f-81e8-2edc44775142,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,4.38,3.67,24.2,90.0,104.0,90.0,0.795,8.03,5.11,8.39,0.73,1.31,0.236,0.319,0.222,0.292,0.383,69.0,93.0,94.0,73.0,87.0,80.0,85.0,85.0,81.0,141.0,99.0,106.0,86.0,92.0,88.0,0.335,0.054,0.107,0.393,0.112,-6.87,0.12,-1.36,1.3,-0.08,95.2,92.1,87.5,94.2,85.5,0.0,0.0,0.333,0.4,0.633,0.119,0.308,0.385,0.2,0.0,0.0,0.385,0.5,1.0,0.375
22,2024-06-27,746816,Walk,walk,False,542303,605121,Marcell Ozuna,Justin Anderson,0,945a3631-3207-445b-9ce6-d611289e104e,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.233,0.442,0.439,0.267,0.333,0.192,,,,0.5,0.5,0.095,0.103,0.138,0.208
23,2024-06-27,746816,Flyout,field_out,True,621566,605121,Matt Olson,Justin Anderson,0,c8db8995-74fb-4ce3-84c5-6b98262bbf50,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.233,0.442,0.439,0.267,0.333,0.192,,,,0.5,0.5,0.095,0.103,0.138,0.208
24,2024-06-27,746816,Strikeout,strikeout,True,663586,605121,Austin Riley,Justin Anderson,0,613c9704-4ab2-4feb-bd99-5b1bf3c0926b,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.233,0.442,0.439,0.267,0.333,0.192,,,,0.5,0.5,0.095,0.103,0.138,0.208
25,2024-06-27,746816,Flyout,field_out,True,669221,605121,Sean Murphy,Justin Anderson,0,56400cbf-b30a-4ef9-804c-5fc762a815dd,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.97,4.19,25.1,101.0,110.0,101.0,0.724,9.24,5.33,8.17,0.71,0.85,0.23,0.378,0.162,0.297,0.4,,,,104.0,97.0,96.0,95.0,100.0,93.0,126.0,102.0,107.0,71.0,114.0,107.0,0.148,0.311,0.081,0.46,,1.78,-1.77,-0.95,-1.04,,96.1,93.0,,94.8,85.6,0.233,0.442,0.439,0.267,0.333,0.192,,,,0.5,0.5,0.095,0.103,0.138,0.208
26,2024-06-27,746816,Single,single,False,673357,519242,Luis Robert Jr.,Chris Sale,0,63e7ed3e-b5d7-4163-bdc0-3cf939159e32,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
27,2024-06-27,746816,Grounded Into DP,grounded_into_double_play,True,650391,519242,Eloy Jiménez,Chris Sale,1,f03308a3-8f1b-4369-a2f8-41a4eeaa9eb0,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
28,2024-06-27,746816,Strikeout,strikeout,True,657557,519242,Paul DeJong,Chris Sale,0,aa3b587a-d8dc-493d-9757-5f14473a467f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
29,2024-06-27,746816,Single,single,False,657088,694363,Forrest Wall,Jared Shuster,0,14abc229-6edf-4423-8980-89e28a1265c0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
30,2024-06-27,746816,Strikeout,strikeout,True,594807,694363,Adam Duvall,Jared Shuster,0,3fad6c80-e6fd-4a08-a053-88819302b95e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
31,2024-06-27,746816,Grounded Into DP,grounded_into_double_play,True,606115,694363,Orlando Arcia,Jared Shuster,1,9f250704-f46e-44e7-91ac-d016f877c2fc,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
32,2024-06-27,746816,Walk,walk,False,667452,519242,Corey Julks,Chris Sale,0,602acf61-7242-4838-a69f-41afa86dc0cc,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
33,2024-06-27,746816,Strikeout,strikeout,True,672820,519242,Lenyn Sosa,Chris Sale,1,a96244b4-7b80-4af7-919b-9a6a470fd815,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
34,2024-06-27,746816,Strikeout,strikeout,True,664901,519242,Danny Mendick,Chris Sale,0,6306fb33-d5ba-4b5e-bd66-d6ca965ca15c,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,0.082,0.379,,0.392,0.147,-0.27,,-0.89,2.27,4.04,94.9,,87.2,94.1,78.7,0.165,0.233,0.419,0.324,0.471,0.153,0.116,0.145,0.231,,,,0.27,0.475,0.241
35,2024-06-27,746816,Flyout,field_out,True,672284,694363,Jarred Kelenic,Jared Shuster,0,7cc7d888-89f6-43c2-82ac-357341768190,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
36,2024-06-27,746816,Flyout,field_out,True,645277,694363,Ozzie Albies,Jared Shuster,0,4b0a5445-d486-4e7c-a88d-390da2228aae,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
37,2024-06-27,746816,Groundout,field_out,True,542303,694363,Marcell Ozuna,Jared Shuster,0,1d8fbb5b-51e0-4d6b-a7ab-0607cc2e5039,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,3.38,4.92,40.0,98.0,76.0,90.0,0.788,5.63,4.05,8.55,0.9,0.8,0.279,0.419,0.14,0.248,0.401,75.0,97.0,93.0,69.0,96.0,82.0,67.0,100.0,88.0,90.0,102.0,100.0,,,,0.046,0.407,,0.257,0.29,1.28,,-8.79,-0.59,0.46,92.1,,83.4,91.6,85.5,0.27,0.405,0.268,0.556,0.889,0.176,0.205,0.359,0.292,,,,0.227,0.318,0.174
