,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-08-13,746924,Strikeout,strikeout,True,673962,676710,Josh Jung,Kutter Crawford,0,8ecdc662-2664-4cdb-ba0a-3ad4d1823cc0,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-13,746924,Groundout,field_out,True,677800,570632,Wilyer Abreu,José Ureña,0,2fcdee18-5e12-4f04-80a6-49636bb39d8d,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
12,2024-08-13,746924,Groundout,field_out,True,642086,570632,Dominic Smith,José Ureña,0,a96f8466-99df-4a1c-8ad2-a1258d7a8a57,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
13,2024-08-13,746924,Strikeout,strikeout,True,686765,570632,Nick Sogard,José Ureña,0,f92794ce-1f2a-4a23-89d2-8bed61a0d4e5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
14,2024-08-13,746924,Lineout,field_out,True,694671,676710,Wyatt Langford,Kutter Crawford,0,645d0772-a782-4d6c-94a6-fc08364728ae,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-13,746924,Pop Out,field_out,True,608348,676710,Carson Kelly,Kutter Crawford,0,632cc7b4-3e4c-44ea-bd52-a2abfd19f9b3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-13,746924,Flyout,field_out,True,665750,676710,Leody Taveras,Kutter Crawford,0,08c40bec-4f50-41bd-8a21-17776ff7b8eb,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-13,746924,Groundout,field_out,True,678882,570632,Ceddanne Rafaela,José Ureña,0,a6971bb5-4f70-4fce-98a1-fe7df72cce1b,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
18,2024-08-13,746924,Flyout,field_out,True,666152,570632,David Hamilton,José Ureña,0,ec0c601e-c479-44ec-9d85-dc2cb5f644f3,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
19,2024-08-13,746924,Single,single,True,807799,570632,Masataka Yoshida,José Ureña,1,e3c166f4-89f0-4aca-8e68-769e26fc29d6,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
20,2024-08-13,746924,Strikeout,strikeout,True,543760,676710,Marcus Semien,Kutter Crawford,0,005bb23c-ac66-42e6-b4d1-dc9adc10b886,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-13,746924,Groundout,field_out,True,608369,676710,Corey Seager,Kutter Crawford,0,3291728b-45f0-4ac5-b7df-a8cfbbb327dc,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-13,746924,Pop Out,field_out,True,669701,676710,Josh Smith,Kutter Crawford,0,b19fa6ec-fc8e-4525-b8d2-c37fb7dd1b3b,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-13,746924,Groundout,field_out,True,608701,570632,Rob Refsnyder,José Ureña,0,6b7111a8-9b2b-430d-a071-faa4d71ec513,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
24,2024-08-13,746924,Single,single,False,646240,570632,Rafael Devers,José Ureña,0,7484d7d7-8431-4065-9e65-8a2fc56e5bad,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
25,2024-08-13,746924,Strikeout,strikeout,True,657136,570632,Connor Wong,José Ureña,0,670fa1b5-95ef-43fc-86e0-2af1687a0d64,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
26,2024-08-13,746924,Walk,walk,False,677800,570632,Wilyer Abreu,José Ureña,1,f2ac82d4-6dab-4265-b287-a3b54a1c9d88,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
27,2024-08-13,746924,Groundout,field_out,True,642086,570632,Dominic Smith,José Ureña,0,7554c638-dc4b-46e8-9d60-277bb338689e,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
28,2024-08-13,746924,Strikeout,strikeout,True,666969,676710,Adolis García,Kutter Crawford,0,ce1935e2-664c-43bf-855f-821fac0d6c16,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-13,746924,Strikeout,strikeout,True,663993,676710,Nathaniel Lowe,Kutter Crawford,0,cce62848-413a-4c7a-a9c3-3b2340b014bf,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-13,746924,Lineout,field_out,True,673962,676710,Josh Jung,Kutter Crawford,0,c9c0c41b-5e3a-41cc-8cbf-54cef6e2e3e3,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,90.0,100.0,105.0,0.348,0.306,0.085,0.195,0.066,-0.18,0.76,0.23,-0.67,0.16,92.6,87.5,82.5,80.8,77.1,0.245,0.474,0.194,0.203,0.417,0.268,0.227,0.445,0.259,0.186,0.271,0.42,0.19,0.238,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-13,746924,Groundout,field_out,True,686765,570632,Nick Sogard,José Ureña,0,d291f5e8-0bfe-4120-8095-398bf1f3757a,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
32,2024-08-13,746924,Single,single,False,678882,570632,Ceddanne Rafaela,José Ureña,0,d4d9a7d6-c313-4d7d-9f37-4c6ab651bc43,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
33,2024-08-13,746924,Double,double,False,666152,570632,David Hamilton,José Ureña,1,d68556b3-6c4b-494b-a4d5-d36db45efaa7,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.8,4.29,97.0,97.0,85.0,95.0,0.795,5.85,3.25,8.54,1.11,1.54,0.239,0.411,0.142,0.294,0.391,87.0,98.0,93.0,81.0,99.0,98.0,,,,,,,,,,0.066,,,0.347,,-1.91,,,-0.07,,96.5,,,86.9,,0.333,0.667,0.176,,,,,,,,,,,,,75.0,95.0,89.0,92.0,97.0,95.0,0.401,0.186,0.53,-0.07,88.7,96.0,0.279,0.391,0.109,0.23,0.354,0.336,0.19,0.444,0.304,,,,,,
