,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
0,2024-09-04,746262,Groundout,field_out,True,680757,607625,Steven Kwan,Seth Lugo,0,26881c49-8a17-470c-ac3d-167d67e8f7e1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
1,2024-09-04,746262,Walk,walk,False,665926,607625,Andrés Giménez,Seth Lugo,0,aa7d76b4-2652-4e5a-bf05-26903862f15f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
2,2024-09-04,746262,Grounded Into DP,grounded_into_double_play,True,608070,607625,José Ramírez,Seth Lugo,1,26bd8627-6c6d-484d-95f3-a0cfb83327f9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
3,2024-09-04,746262,Single,single,False,502054,594902,Tommy Pham,Ben Lively,0,b65b8a82-d49d-4a2e-973f-d80e79d1f5e3,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,,,,,,,0.279,0.326,,,0.22,0.084,0.09,-0.13,,,0.36,-0.33,0.09,-0.54,89.9,,,83.9,90.4,79.3,76.8,0.261,0.513,0.16,0.234,0.415,0.131,0.207,0.362,0.194,,,,0.263,0.526,0.404,,,,0.267,0.383,0.175,0.25,0.446,0.244,,,
4,2024-09-04,746262,Flyout,field_out,True,677951,594902,Bobby Witt Jr.,Ben Lively,0,fcaddc21-1e9d-4653-a8ea-518e6144999d,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,,,,,,,0.279,0.326,,,0.22,0.084,0.09,-0.13,,,0.36,-0.33,0.09,-0.54,89.9,,,83.9,90.4,79.3,76.8,0.261,0.513,0.16,0.234,0.415,0.131,0.207,0.362,0.194,,,,0.263,0.526,0.404,,,,0.267,0.383,0.175,0.25,0.446,0.244,,,
5,2024-09-04,746262,Strikeout,strikeout,True,521692,594902,Salvador Perez,Ben Lively,0,12847b2f-427b-438a-9a53-61251a73b2d7,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,,,,,,,0.279,0.326,,,0.22,0.084,0.09,-0.13,,,0.36,-0.33,0.09,-0.54,89.9,,,83.9,90.4,79.3,76.8,0.261,0.513,0.16,0.234,0.415,0.131,0.207,0.362,0.194,,,,0.263,0.526,0.404,,,,0.267,0.383,0.175,0.25,0.446,0.244,,,
6,2024-09-04,746262,Flyout,field_out,True,669004,594902,MJ Melendez,Ben Lively,0,625264c2-d7c3-4958-a0f2-74c232e89b35,594902.0,benlively,Lively,Right,Ben Lively,CLE,4.07,4.14,135.0,102.0,68.0,93.0,0.83,7.2,2.87,8.4,1.53,0.94,0.225,0.409,0.127,0.311,0.43,79.0,109.0,97.0,43.0,108.0,95.0,58.0,94.0,83.0,59.0,108.0,95.0,105.0,104.0,102.0,,,,,,,0.279,0.326,,,0.22,0.084,0.09,-0.13,,,0.36,-0.33,0.09,-0.54,89.9,,,83.9,90.4,79.3,76.8,0.261,0.513,0.16,0.234,0.415,0.131,0.207,0.362,0.194,,,,0.263,0.526,0.404,,,,0.267,0.383,0.175,0.25,0.446,0.244,,,
7,2024-09-04,746262,Flyout,field_out,True,681807,607625,David Fry,Seth Lugo,0,fa4ff7e2-b612-4f04-b62f-739ddb60be89,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
8,2024-09-04,746262,Double,double,False,686823,607625,Will Brennan,Seth Lugo,0,2098a6d4-f96b-4092-98af-a994e384ec70,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
9,2024-09-04,746262,Flyout,field_out,True,700932,607625,Kyle Manzardo,Seth Lugo,0,e739ff60-a6ae-4393-9271-fccc590fca7f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.05,3.86,186.0,100.0,97.0,100.0,0.796,7.69,2.18,7.84,0.73,1.26,0.207,0.389,0.151,0.306,0.428,94.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,69.0,101.0,91.0,125.0,97.0,105.0,100.0,100.0,99.0,89.0,101.0,100.0,0.194,0.246,0.069,0.029,0.138,0.26,0.064,0.85,1.74,0.35,0.4,-0.88,1.49,1.08,92.2,90.4,85.7,87.4,92.2,85.3,79.3,0.228,0.373,0.157,0.288,0.404,0.132,0.173,0.279,0.345,0.224,0.294,0.286,0.211,0.394,0.2,0.3,0.3,0.207,0.158,0.237,0.329,0.375,0.75,0.114,0.1,0.4,0.342
