,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
11,2024-06-28,747183,Strikeout,strikeout,True,691016,677944,Tyler Soderstrom,Slade Cecconi,0,cbe14555-d582-4c97-847e-743aa7f70ba6,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-28,747183,Single,single,False,663662,677944,Daz Cameron,Slade Cecconi,0,89b9ea6e-a130-46f8-a643-aa55899d8901,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-28,747183,Strikeout,strikeout,True,669137,677944,Armando Alvarez,Slade Cecconi,0,34b9770b-b7f5-41df-be4d-07ec1d4bb2ce,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-28,747183,Groundout,field_out,True,672695,676664,Geraldo Perdomo,JP Sears,0,5945e108-c4a4-4719-8b28-8ed870e76d71,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
15,2024-06-28,747183,Lineout,field_out,True,571466,676664,Tucker Barnhart,JP Sears,0,f9068577-d719-4b5d-a04b-129538fe67c2,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
16,2024-06-28,747183,Strikeout,strikeout,True,606466,676664,Ketel Marte,JP Sears,0,b9e7a610-bbb4-4f27-a35c-22d4794a410e,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
17,2024-06-28,747183,Walk,walk,False,680869,677944,Zack Gelof,Slade Cecconi,0,8460e439-f6b1-49d7-affe-1e3108fc79f1,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-28,747183,Strikeout,strikeout,True,680474,677944,Max Schuemann,Slade Cecconi,1,69dc3274-6285-4855-b579-b40c89f9e13a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-28,747183,Strikeout,strikeout,True,668709,677944,JJ Bleday,Slade Cecconi,0,83a03f4a-beba-4938-a169-1853efa632c4,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-28,747183,Walk,walk,False,609280,677944,Miguel Andujar,Slade Cecconi,0,d32b2dbd-54fb-4540-9cb2-69ff029dd6b8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-28,747183,Single,single,False,667670,677944,Brent Rooker,Slade Cecconi,1,ef1af051-0104-4841-b421-22ee61c4d45a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-28,747183,Single,single,False,669127,677944,Shea Langeliers,Slade Cecconi,1,ca34181d-b099-4769-9bbc-bb420a2681d3,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-28,747183,Strikeout,strikeout,True,691016,677944,Tyler Soderstrom,Slade Cecconi,0,912a3879-65b8-4628-b961-c99465a023c3,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-28,747183,Groundout,field_out,True,677942,676664,Blaze Alexander,JP Sears,0,d63db3e3-745e-4a82-9c2a-f7fa16b9da43,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
25,2024-06-28,747183,Flyout,field_out,True,666971,676664,Lourdes Gurriel Jr.,JP Sears,0,911a471b-a86e-4901-bc15-8df12399f37b,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
26,2024-06-28,747183,Flyout,field_out,True,572233,676664,Christian Walker,JP Sears,0,38e4dbb4-f5fe-498d-a169-f25b8e0dc619,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
27,2024-06-28,747183,Flyout,field_out,True,663662,677944,Daz Cameron,Slade Cecconi,0,ab415929-d97c-4d8a-88c6-788c8f23a6ff,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-28,747183,Single,single,False,669137,677944,Armando Alvarez,Slade Cecconi,0,3169e7fa-bdea-4686-bea3-54a54c2e11c3,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-28,747183,Single,single,False,680869,677944,Zack Gelof,Slade Cecconi,1,1886f20d-745f-48ee-a255-a77242a3727a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-28,747183,Sac Fly,sac_fly,True,680474,677944,Max Schuemann,Slade Cecconi,1,7148e76f-a7e1-4378-bd08-d4c79c57050a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-28,747183,Flyout,field_out,True,668709,677944,JJ Bleday,Slade Cecconi,0,06104af6-94d5-45bc-a373-46d19204a777,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,103.0,101.0,108.0,92.0,108.0,104.0,114.0,103.0,105.0,0.546,0.221,0.087,0.145,-1.16,-0.57,-0.78,-0.62,94.1,81.9,84.8,74.7,0.317,0.54,0.155,0.258,0.435,0.193,0.227,0.432,0.26,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-28,747183,Pop Out,field_out,True,545341,676664,Randal Grichuk,JP Sears,0,27836b96-f144-490f-9be3-63a69b926079,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
33,2024-06-28,747183,Strikeout,strikeout,True,553993,676664,Eugenio Suárez,JP Sears,0,e5d2bd63-5f2b-4fbe-95c6-ed2c186bb49c,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
34,2024-06-28,747183,Double,double,False,682998,676664,Corbin Carroll,JP Sears,0,2e5a6448-16ae-4cd9-8cb2-41ed3efef774,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
35,2024-06-28,747183,Groundout,field_out,True,672695,676664,Geraldo Perdomo,JP Sears,0,c11d8656-e6bd-461f-a530-01cd71c25734,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,,,,81.0,100.0,95.0,119.0,101.0,107.0,0.321,0.382,,0.182,-1.73,0.08,,0.69,92.2,84.3,78.9,,0.25,0.556,0.258,0.242,0.636,0.257,0.304,0.354,0.219,,,,95.0,99.0,85.0,0.116,0.67,90.1,0.298,0.447,0.132,,,,,,,,,,,,,,,
36,2024-06-28,747183,Groundout,field_out,True,609280,656464,Miguel Andujar,Kevin Ginkel,0,d503544a-ba7a-411e-90b1-611eeec1369a,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,2.55,3.36,42.1,104.0,105.0,105.0,0.768,9.14,1.49,8.5,0.64,1.27,0.262,0.402,0.115,0.352,0.407,,,,,,,89.0,105.0,99.0,134.0,103.0,115.0,0.523,0.369,,,0.98,-0.37,,,96.0,,87.6,,0.235,0.346,0.184,0.246,0.41,0.392,,,,,,,88.0,103.0,101.0,0.108,1.28,94.5,0.286,0.286,0.116,,,,,,,,,,,,,,,
