,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vCH,vSI,vSL,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff
0,2024-10-28,775298,Walk,walk,False,660271,657376,Shohei Ohtani,Clarke Schmidt,0,883fb73a-79ee-407d-9e31-37aced1fbff0,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-10-28,775298,Flyout,field_out,True,605141,657376,Mookie Betts,Clarke Schmidt,0,02469f7e-0911-4367-84ab-590f684fc144,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-10-28,775298,Home Run,home_run,False,518692,657376,Freddie Freeman,Clarke Schmidt,1,fcdb79f8-8bbe-4581-8056-14ba7c77e9bc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-10-28,775298,Groundout,field_out,True,606192,657376,Teoscar Hernández,Clarke Schmidt,0,d68ad9d4-da25-46ea-aa66-3f2a549b53f5,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-10-28,775298,Strikeout,strikeout,True,571970,657376,Max Muncy,Clarke Schmidt,0,6c8409df-7d47-483c-8150-eef9ed7607c7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-10-28,775298,Walk,walk,False,650402,621111,Gleyber Torres,Walker Buehler,0,0f217f1c-9ff3-48f3-a6fb-340c8996e919,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,82.0,99.0,92.0,119.0,99.0,108.0,100.0,98.0,105.0,103.0,103.0,100.0,0.163,0.208,0.095,0.192,0.052,1.62,-0.74,-0.87,-1.56,-5.9,91.2,90.0,94.8,82.9,78.0,0.238,0.397,0.215,0.291,0.327,0.115,0.278,0.481,0.267,0.121,0.303,0.294,0.455,0.773,0.088,85.0,102.0,99.0,0.29,-2.43,95.0,0.342,0.696,0.169,1.0,2.5,0.25,,,,,,,,,,,,,,,
6,2024-10-28,775298,Lineout,field_out,True,665742,621111,Juan Soto,Walker Buehler,0,3122a693-6fac-423f-afe1-0466af4e0c0a,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,82.0,99.0,92.0,119.0,99.0,108.0,100.0,98.0,105.0,103.0,103.0,100.0,0.163,0.208,0.095,0.192,0.052,1.62,-0.74,-0.87,-1.56,-5.9,91.2,90.0,94.8,82.9,78.0,0.238,0.397,0.215,0.291,0.327,0.115,0.278,0.481,0.267,0.121,0.303,0.294,0.455,0.773,0.088,85.0,102.0,99.0,0.29,-2.43,95.0,0.342,0.696,0.169,1.0,2.5,0.25,,,,,,,,,,,,,,,
7,2024-10-28,775298,Strikeout,strikeout,True,592450,621111,Aaron Judge,Walker Buehler,0,03774986-545b-4073-8778-a1265009c6d9,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,82.0,99.0,92.0,119.0,99.0,108.0,100.0,98.0,105.0,103.0,103.0,100.0,0.163,0.208,0.095,0.192,0.052,1.62,-0.74,-0.87,-1.56,-5.9,91.2,90.0,94.8,82.9,78.0,0.238,0.397,0.215,0.291,0.327,0.115,0.278,0.481,0.267,0.121,0.303,0.294,0.455,0.773,0.088,85.0,102.0,99.0,0.29,-2.43,95.0,0.342,0.696,0.169,1.0,2.5,0.25,,,,,,,,,,,,,,,
8,2024-10-28,775298,Forceout,force_out,True,519317,621111,Giancarlo Stanton,Walker Buehler,1,a87aee64-8cc5-4c96-9445-ee66edd44a0e,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,82.0,99.0,92.0,119.0,99.0,108.0,100.0,98.0,105.0,103.0,103.0,100.0,0.163,0.208,0.095,0.192,0.052,1.62,-0.74,-0.87,-1.56,-5.9,91.2,90.0,94.8,82.9,78.0,0.238,0.397,0.215,0.291,0.327,0.115,0.278,0.481,0.267,0.121,0.303,0.294,0.455,0.773,0.088,85.0,102.0,99.0,0.29,-2.43,95.0,0.342,0.696,0.169,1.0,2.5,0.25,,,,,,,,,,,,,,,
9,2024-10-28,775298,Flyout,field_out,True,669257,657376,Will Smith,Clarke Schmidt,0,7a90312b-7a80-4de9-a9ce-a29ec586aa32,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-10-28,775298,Strikeout,strikeout,True,666158,657376,Gavin Lux,Clarke Schmidt,0,f421a122-c9f8-4a47-b52e-679800b53e5e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.85,3.78,85.1,98.0,116.0,100.0,0.724,9.81,3.16,7.49,0.84,1.01,0.271,0.407,0.208,0.281,0.401,36.0,89.0,96.0,83.0,94.0,85.0,136.0,94.0,102.0,150.0,102.0,113.0,106.0,102.0,100.0,0.21,0.35,0.252,0.182,0.006,0.53,-0.75,1.21,0.89,-13.05,92.4,87.1,94.3,85.2,83.8,0.256,0.38,0.322,0.267,0.483,0.203,0.143,0.19,0.33,0.21,0.323,0.297,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
