,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
10,2024-07-03,746858,Strikeout,strikeout,True,665506,684007,Cristian Pache,Shota Imanaga,0,ecfd9006-0ab9-4f77-9b5f-ce369211ae3f,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
11,2024-07-03,746858,Double,double,False,664023,554430,Ian Happ,Zack Wheeler,0,09bd03cd-4092-4c36-b4e8-4f54a09ce393,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
12,2024-07-03,746858,Strikeout,strikeout,True,666624,554430,Christopher Morel,Zack Wheeler,0,e2a04f16-8fb9-43d0-bd85-c12b61fe8748,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
13,2024-07-03,746858,Groundout,field_out,True,621020,554430,Dansby Swanson,Zack Wheeler,0,a07b9cc4-7170-4ba0-a486-6638f87e6cc4,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
14,2024-07-03,746858,Double,double,False,691718,554430,Pete Crow-Armstrong,Zack Wheeler,1,c616bf10-607e-4322-9ba0-c7572f2d0888,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
15,2024-07-03,746858,Lineout,field_out,True,665804,554430,Miguel Amaya,Zack Wheeler,0,10fbbb2e-58c0-4417-bdbd-4d80ad53860f,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
16,2024-07-03,746858,Strikeout,strikeout,True,679032,684007,Johan Rojas,Shota Imanaga,0,55e1c4b8-5586-4c81-9bff-f717efab0b58,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
17,2024-07-03,746858,Home Run,home_run,False,665561,684007,Rafael Marchán,Shota Imanaga,0,778d2fb8-c742-43b3-98f4-44012452e077,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
18,2024-07-03,746858,Strikeout,strikeout,True,681082,684007,Bryson Stott,Shota Imanaga,0,183f211d-dce6-4d3e-9c87-4a481c843467,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
19,2024-07-03,746858,Strikeout,strikeout,True,607208,684007,Trea Turner,Shota Imanaga,0,c4ea67c1-5fd4-4e46-908b-a17c2660c9f5,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
20,2024-07-03,746858,Strikeout,strikeout,True,663538,554430,Nico Hoerner,Zack Wheeler,0,a6f1843b-0b24-4eaf-b395-e98f439dec1c,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
21,2024-07-03,746858,Groundout,field_out,True,683737,554430,Michael Busch,Zack Wheeler,0,c119c595-8cf4-4faa-b2e9-ca859609c8ea,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
22,2024-07-03,746858,Walk,walk,False,641355,554430,Cody Bellinger,Zack Wheeler,0,1ac6ceea-83c1-4625-8e4a-1f2760c03e39,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
23,2024-07-03,746858,Flyout,field_out,True,673548,554430,Seiya Suzuki,Zack Wheeler,0,aea21dc9-cf96-45f6-929f-3f83340142e0,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
24,2024-07-03,746858,Pop Out,field_out,True,664761,684007,Alec Bohm,Shota Imanaga,0,d8267e6a-d8ac-4960-a4a6-ddf744024473,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
25,2024-07-03,746858,Single,single,False,592206,684007,Nick Castellanos,Shota Imanaga,0,606d4899-642c-4c82-b47c-0e04b59db136,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
26,2024-07-03,746858,Strikeout,strikeout,True,624641,684007,Edmundo Sosa,Shota Imanaga,0,0cf040d5-7d84-48b1-a4f3-5b9a595f62bc,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
27,2024-07-03,746858,Flyout,field_out,True,593160,684007,Whit Merrifield,Shota Imanaga,0,1709c61e-777f-41af-95af-2e246319ad02,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,95.0,104.0,106.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,80.0,102.0,96.0,0.002,0.547,0.009,0.33,0.067,0.044,0.001,1.17,-8.77,0.11,-1.44,-1.0,-0.86,-3.42,91.8,89.8,83.1,87.6,89.4,81.9,72.9,0.213,0.376,0.191,0.252,0.357,0.406,0.333,0.375,0.321,0.429,0.429,0.0,0.5,1.25,0.125,,,
28,2024-07-03,746858,Walk,walk,False,664023,554430,Ian Happ,Zack Wheeler,0,1f30f0e8-6950-4690-8e5c-80f7ba7f4b25,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
29,2024-07-03,746858,Strikeout,strikeout,True,666624,554430,Christopher Morel,Zack Wheeler,0,N/A,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
30,2024-07-03,746858,Strikeout,strikeout,True,621020,554430,Dansby Swanson,Zack Wheeler,0,82554237-b61c-465a-ad89-6bbb5ce867a9,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,PHI,2.7,2.9,116.2,104.0,106.0,108.0,0.749,9.72,2.7,6.25,0.85,1.17,0.274,0.341,0.221,0.284,0.425,,,,114.0,99.0,107.0,101.0,107.0,109.0,109.0,103.0,108.0,128.0,107.0,114.0,95.0,98.0,98.0,96.0,106.0,107.0,0.187,0.416,0.104,0.078,0.116,0.099,,0.69,-0.15,0.85,2.48,1.61,-0.34,,95.1,90.9,86.1,,94.4,84.4,81.5,0.219,0.391,0.294,0.171,0.257,0.385,0.14,0.2,0.327,0.179,0.333,0.357,0.244,0.439,0.184,0.173,0.24,0.149
