,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-03-30,745119,Grounded Into DP,grounded_into_double_play,True,676391,641793,Ernie Clement,Zack Littell,1,d3d4c335-4000-4b8b-80da-610461444483,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-03-30,745119,Strikeout,strikeout,True,595281,641793,Kevin Kiermaier,Zack Littell,0,f6395730-74e5-4076-82e4-ef28e299121b,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-03-30,745119,Groundout,field_out,True,676609,579328,José Caballero,Yusei Kikuchi,0,7d24af67-df97-4623-a78d-b089e631e9ea,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
13,2024-03-30,745119,Single,single,False,678554,579328,Curtis Mead,Yusei Kikuchi,0,1a4f35b2-e027-4ca5-bed2-b88f9e450102,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
14,2024-03-30,745119,Strikeout,strikeout,True,642350,579328,Jose Siri,Yusei Kikuchi,0,c9640e81-5bbb-4070-ac2b-31548ee55341,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
15,2024-03-30,745119,Strikeout,strikeout,True,650907,579328,René Pinto,Yusei Kikuchi,0,a0ef48bd-f9eb-4646-99e7-ee30b3b9d989,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
16,2024-03-30,745119,Strikeout,strikeout,True,661531,641793,Brian Serven,Zack Littell,0,22b451ac-8a05-4ea5-8f5c-b2e6b3642b99,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-03-30,745119,Walk,walk,False,624415,641793,Cavan Biggio,Zack Littell,0,34610561-0d68-48d8-a00b-3b10ee95079c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-03-30,745119,Grounded Into DP,grounded_into_double_play,True,543807,641793,George Springer,Zack Littell,1,1bbfd189-7148-4a96-a1b4-c509bd95d127,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-03-30,745119,Groundout,field_out,True,650490,579328,Yandy Díaz,Yusei Kikuchi,0,5ad64251-a59a-4dc2-8f0f-afe9c6a64249,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
20,2024-03-30,745119,Groundout,field_out,True,623912,579328,Harold Ramírez,Yusei Kikuchi,0,55ea9ebc-12e8-49cc-bd25-cf3d896b3955,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
21,2024-03-30,745119,Walk,walk,False,668227,579328,Randy Arozarena,Yusei Kikuchi,0,c514e64c-ba76-414a-9792-6a094ddcfaee,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
22,2024-03-30,745119,Walk,walk,False,670623,579328,Isaac Paredes,Yusei Kikuchi,1,b6c629cf-834a-4076-ba47-f02a53e10dba,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
23,2024-03-30,745119,Single,single,False,642708,579328,Amed Rosario,Yusei Kikuchi,1,af52a6da-20ed-47c4-921e-9ced24b35512,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
24,2024-03-30,745119,Single,single,False,676609,579328,José Caballero,Yusei Kikuchi,1,c5972aae-9f04-44fc-9090-aade2ad2be11,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
25,2024-03-30,745119,Forceout,force_out,True,678554,579328,Curtis Mead,Yusei Kikuchi,1,fbfcf4cd-ae2b-412c-b577-01c1aa6a74b2,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
26,2024-03-30,745119,Walk,walk,False,665489,641793,Vladimir Guerrero Jr.,Zack Littell,0,26ff4271-5298-4d21-8d28-cad9365c7f05,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-03-30,745119,Flyout,field_out,True,666182,641793,Bo Bichette,Zack Littell,0,969d62b1-4bd8-4d4c-82ee-537310626126,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-03-30,745119,Flyout,field_out,True,596129,641793,Daniel Vogelbach,Zack Littell,0,7d505851-486e-401b-aa74-0509da382496,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-03-30,745119,Strikeout,strikeout,True,662139,641793,Daulton Varsho,Zack Littell,0,2202afd4-8f93-4d97-99c2-f4f054bd9a23,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-03-30,745119,Strikeout,strikeout,True,642350,579328,Jose Siri,Yusei Kikuchi,0,766f82d3-b3ca-4b21-bab0-a7a980f1c9f0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
31,2024-03-30,745119,Pop Out,field_out,True,650907,579328,René Pinto,Yusei Kikuchi,0,17a14214-8bb5-4148-abdc-29368e37da2d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
32,2024-03-30,745119,Groundout,field_out,True,650490,579328,Yandy Díaz,Yusei Kikuchi,0,0a0d4f94-a45b-41b9-803f-80d5e4e01086,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,-0.31,,,-0.05,95.6,,,89.2,0.241,0.31,0.297,,,,,,,0.302,0.55,0.269,102.0,99.0,95.0,98.0,105.0,105.0,0.244,0.107,-0.17,0.45,87.2,82.9,0.278,0.435,0.271,0.189,0.264,0.329,,,,,,,,,
33,2024-03-30,745119,Single,single,False,676391,641793,Ernie Clement,Zack Littell,0,004c79dc-2570-4c9f-9572-981576c5423f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-03-30,745119,Strikeout,strikeout,True,595281,641793,Kevin Kiermaier,Zack Littell,0,90453c78-b938-49c0-bcc6-62d81ab8fac2,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-03-30,745119,Groundout,field_out,True,661531,641793,Brian Serven,Zack Littell,1,b03abdc9-a31a-486f-8389-f02be6e02905,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
