,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
13,2024-09-06,745777,Flyout,field_out,True,643446,682227,Jeff McNeil,Brandon Williamson,0,b52cb1a2-b0e5-4a64-9f73-7a4b49ed2395,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
14,2024-09-06,745777,Flyout,field_out,True,669289,640455,Santiago Espinal,Sean Manaea,0,4a99e163-487d-4e97-812c-89895cfde547,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
15,2024-09-06,745777,Strikeout,strikeout,True,642708,640455,Amed Rosario,Sean Manaea,0,6131140a-a0d7-4adc-b293-999c9346877a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
16,2024-09-06,745777,Groundout,field_out,True,641584,640455,Jake Fraley,Sean Manaea,0,0e8e93e4-9980-45c3-b120-387f504576ea,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
17,2024-09-06,745777,Lineout,field_out,True,682626,682227,Francisco Alvarez,Brandon Williamson,0,4e8297ff-ea94-46be-b320-01f155c119c8,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
18,2024-09-06,745777,Groundout,field_out,True,596019,682227,Francisco Lindor,Brandon Williamson,0,05e37aba-21ac-48e5-9880-7d7d824e984a,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
19,2024-09-06,745777,Groundout,field_out,True,607043,682227,Brandon Nimmo,Brandon Williamson,0,9d2b0dcd-507b-43f7-b148-dddc84e18287,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
20,2024-09-06,745777,Walk,walk,False,663697,640455,Jonathan India,Sean Manaea,0,b9054cb6-b116-427d-88d3-51169252942c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
21,2024-09-06,745777,Home Run,home_run,False,682829,640455,Elly De La Cruz,Sean Manaea,1,9a3c9ee2-d9d5-49cf-a226-1ed59ff23d8a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
22,2024-09-06,745777,Groundout,field_out,True,663886,640455,Tyler Stephenson,Sean Manaea,0,21de8ad7-03ca-4cf5-9d12-e919d30f1d7f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
23,2024-09-06,745777,Lineout,field_out,True,668715,640455,Spencer Steer,Sean Manaea,0,87d1a5cb-31a2-4632-a70f-04dd6093d2b0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
24,2024-09-06,745777,Strikeout,strikeout,True,664034,640455,Ty France,Sean Manaea,0,9ec4d755-0f69-4b24-9ec2-1f98726a304b,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
25,2024-09-06,745777,Flyout,field_out,True,668901,682227,Mark Vientos,Brandon Williamson,0,43cae756-6ad2-4a24-8ce4-101bb9b1b4e8,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
26,2024-09-06,745777,Groundout,field_out,True,624413,682227,Pete Alonso,Brandon Williamson,0,3b8540fc-8e29-4c65-ae41-19c0b71e8bdc,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
27,2024-09-06,745777,Hit By Pitch,hit_by_pitch,False,608385,682227,Jesse Winker,Brandon Williamson,0,70330ebf-9bdc-474e-97dc-325945e94bdc,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
28,2024-09-06,745777,Flyout,field_out,True,502110,682227,J.D. Martinez,Brandon Williamson,0,79633a10-05cb-43a6-83e5-73c3387fb5e4,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
29,2024-09-06,745777,Strikeout,strikeout,True,670770,640455,TJ Friedl,Sean Manaea,0,ffc3f803-0a49-4b07-a21d-6cc0c6f97adb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
30,2024-09-06,745777,Strikeout,strikeout,True,669289,640455,Santiago Espinal,Sean Manaea,0,b6b818d3-dce6-4420-be39-f4c2b4d579ab,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
31,2024-09-06,745777,Strikeout,strikeout,True,642708,640455,Amed Rosario,Sean Manaea,0,62b8f12d-db62-46f2-97df-f87c35dbb71a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.43,3.88,157.1,97.0,88.0,96.0,0.758,9.32,3.2,6.69,1.03,0.84,0.26,0.381,0.16,0.323,0.434,85.0,98.0,94.0,87.0,104.0,99.0,89.0,100.0,98.0,88.0,88.0,92.0,84.0,88.0,85.0,0.412,0.128,0.082,0.26,0.119,1.12,0.99,1.24,0.54,-1.2,92.4,88.4,85.4,92.4,79.7,0.21,0.34,0.209,0.176,0.311,0.4,0.167,0.295,0.309,0.269,0.449,0.259,0.222,0.25,0.179,0.174,0.435,0.32,,,,,,,,,,,,,,,
32,2024-09-06,745777,Groundout,field_out,True,516782,682227,Starling Marte,Brandon Williamson,0,f65594d2-0e0e-4646-96ae-e3e60ce40fcd,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
33,2024-09-06,745777,Hit By Pitch,hit_by_pitch,False,643446,682227,Jeff McNeil,Brandon Williamson,0,53b3ecd6-c85f-4b5e-a27f-e2123d4af1be,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
34,2024-09-06,745777,Walk,walk,False,682626,682227,Francisco Alvarez,Brandon Williamson,1,701e63dd-1087-400a-a8f5-0c23340c8817,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,45.0,104.0,90.0,,,,,,,67.0,83.0,82.0,,0.206,0.516,,0.23,-1.19,2.77,,,2.7,93.1,90.4,84.1,,,,,,,,,0.286,0.429,0.214,0.0,0.0,0.111,0.125,0.313,0.152,,,,,,,,,,,,,42.0,-28.0,-68.0,0.048,-12.83,75.3
