,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
12,2024-09-14,745284,Groundout,field_out,True,650333,696131,Luis Arraez,Mason Black,0,87666bd1-c955-4ac3-8b60-3d5769f869c9,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-14,745284,Strikeout,strikeout,True,656305,605397,Matt Chapman,Joe Musgrove,0,b9eb3a6a-0630-4041-8406-a95454715d52,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
14,2024-09-14,745284,Strikeout,strikeout,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,8438ad04-c4ca-45f6-a1d1-70d69a2b4ccd,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
15,2024-09-14,745284,Single,single,False,664774,605397,LaMonte Wade Jr.,Joe Musgrove,0,4a7b0186-146c-4eb4-b449-01f1de1e8525,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
16,2024-09-14,745284,Field Error,field_error,False,672275,605397,Patrick Bailey,Joe Musgrove,1,7458aca4-9a5c-4886-803c-1d861b293134,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
17,2024-09-14,745284,Strikeout,strikeout,True,682617,605397,Marco Luciano,Joe Musgrove,0,26c9c5cf-7a41-4c36-860e-4cb812851965,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
18,2024-09-14,745284,Strikeout,strikeout,True,665487,696131,Fernando Tatis Jr.,Mason Black,0,9aca993a-80c7-4507-9152-05c643a9a55c,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-14,745284,Flyout,field_out,True,595777,696131,Jurickson Profar,Mason Black,0,8605feba-c0ba-42ed-aaca-2c3a1c541f6c,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-14,745284,Lineout,field_out,True,592518,696131,Manny Machado,Mason Black,0,200ea55d-ec3d-4eb6-98ec-89f91f74ea83,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-14,745284,Groundout,field_out,True,689172,605397,Brett Wisely,Joe Musgrove,0,f5268a22-034b-4b9f-915e-7cc65eb0a04d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
22,2024-09-14,745284,Single,single,False,592192,605397,Mark Canha,Joe Musgrove,0,62d853b5-5998-47b2-b85e-79b9d1a70fb7,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
23,2024-09-14,745284,Lineout,field_out,True,671218,605397,Heliot Ramos,Joe Musgrove,0,04e2c32b-5c18-412e-ade6-8b40ec26cc63,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
24,2024-09-14,745284,Strikeout,strikeout,True,624424,605397,Michael Conforto,Joe Musgrove,1,807f9fcd-cdf7-4be0-aef5-9d396fbda43c,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
25,2024-09-14,745284,Strikeout,strikeout,True,701538,696131,Jackson Merrill,Mason Black,0,00a878d9-89b1-4d6f-8714-8ac499ed7a53,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-14,745284,Home Run,home_run,False,593428,696131,Xander Bogaerts,Mason Black,0,e8270b2c-6198-4316-98b9-bde4a5137b01,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-14,745284,Groundout,field_out,True,630105,696131,Jake Cronenworth,Mason Black,0,fe060dcb-6499-43c6-a60e-dbfd5ebb8ca3,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-14,745284,Single,single,False,456781,696131,Donovan Solano,Mason Black,0,eadfbfc7-b991-4231-9f91-0d538f9524f0,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-14,745284,Single,single,False,543309,696131,Kyle Higashioka,Mason Black,1,62ec62cd-ef61-476e-8177-140ce9757ea9,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-14,745284,Groundout,field_out,True,650333,696131,Luis Arraez,Mason Black,0,5a1e8a2c-c96a-4aac-aa81-81ead6389ec7,696131.0,masonblack,Black,Right,Mason Black,SFG,6.75,6.71,28.0,103.0,98.0,101.0,0.869,7.71,2.89,11.89,2.25,0.62,0.223,0.404,0.181,0.362,0.462,93.0,88.0,76.0,87.0,104.0,99.0,100.0,103.0,101.0,108.0,99.0,103.0,0.283,0.326,0.36,0.031,-3.05,-0.58,-1.43,-12.75,92.2,87.5,92.4,82.3,0.343,0.6,0.216,0.308,0.615,0.164,0.3,0.567,0.074,0.0,0.0,0.182,0.667,0.833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-14,745284,Strikeout,strikeout,True,656305,605397,Matt Chapman,Joe Musgrove,0,a5208976-a636-4333-8fab-930340134681,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
32,2024-09-14,745284,Groundout,field_out,True,666464,605397,Jerar Encarnacion,Joe Musgrove,0,469c9fd2-dd82-44ea-8a77-72213acf582d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.23,4.79,87.1,101.0,121.0,102.0,0.735,8.86,2.27,8.76,1.34,1.08,0.205,0.443,0.107,0.348,0.451,114.0,98.0,105.0,92.0,100.0,95.0,68.0,111.0,95.0,146.0,96.0,104.0,0.048,0.245,0.199,0.08,-1.05,0.78,0.57,-2.57,92.9,87.1,92.6,82.1,0.267,0.507,0.23,0.182,0.379,0.333,0.333,0.429,0.15,,,,0.345,0.586,0.404,162.0,98.0,103.0,107.0,108.0,104.0,0.207,0.222,1.06,0.12,89.9,81.5,0.312,0.429,0.236,0.2,0.317,0.344,,,,,,,,,,,,,,,
