,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FO%,SL%,KC%,CH%,wFA/C,wFC/C,wFO/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vFO,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff
10,2024-04-23,745026,Strikeout,strikeout,True,664034,641540,Ty France,Dane Dunning,0,64060921-0f83-4cf6-a635-89cc244749dc,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
11,2024-04-23,745026,Strikeout,strikeout,True,641598,641540,Mitch Garver,Dane Dunning,0,d35dde63-ad66-4310-b78e-9434f9bf75e3,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
12,2024-04-23,745026,Strikeout,strikeout,True,670042,641540,Luke Raley,Dane Dunning,0,f1d5e8c3-26a5-48d2-8d9d-064dbd91ab42,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
13,2024-04-23,745026,Flyout,field_out,True,669701,669302,Josh Smith,Logan Gilbert,0,b2b5e918-a160-4f51-bea2-000afb9710a3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
14,2024-04-23,745026,Walk,walk,False,694671,669302,Wyatt Langford,Logan Gilbert,0,8f4a77aa-474f-486c-9d19-7becee6c387c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
15,2024-04-23,745026,Strikeout,strikeout,True,641680,669302,Jonah Heim,Logan Gilbert,0,de600a68-e203-4014-b8d6-5f2604b0d015,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
16,2024-04-23,745026,Lineout,field_out,True,665750,669302,Leody Taveras,Logan Gilbert,0,570c3acc-46e5-4e45-b81b-ab71e190cd2d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
17,2024-04-23,745026,Double,double,False,668942,641540,Josh Rojas,Dane Dunning,0,99b9ada0-02e2-478f-a136-76d98ececabc,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
18,2024-04-23,745026,Groundout,field_out,True,641487,641540,J.P. Crawford,Dane Dunning,1,4126186c-c6bc-4215-ae0b-0474b660f28d,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
19,2024-04-23,745026,Home Run,home_run,False,677594,641540,Julio Rodríguez,Dane Dunning,1,eeade3eb-6d28-4e5a-8926-56008d359c87,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
20,2024-04-23,745026,Strikeout,strikeout,True,663728,641540,Cal Raleigh,Dane Dunning,0,286c0b64-86fc-4e6b-b14a-11fe4280982f,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
21,2024-04-23,745026,Lineout,field_out,True,571745,641540,Mitch Haniger,Dane Dunning,0,acc69837-147a-4524-a949-73d601ece165,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
22,2024-04-23,745026,Lineout,field_out,True,543760,669302,Marcus Semien,Logan Gilbert,0,5872e4b3-c78d-4a07-ab05-217b51648df3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
23,2024-04-23,745026,Groundout,field_out,True,608369,669302,Corey Seager,Logan Gilbert,0,737a63e2-4562-4ac6-b400-8efc1b669202,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
24,2024-04-23,745026,Strikeout,strikeout,True,694497,669302,Evan Carter,Logan Gilbert,0,65b07557-b80e-4a96-b40e-8840279f231e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
25,2024-04-23,745026,Flyout,field_out,True,593871,641540,Jorge Polanco,Dane Dunning,0,1c8d3cd8-3bf1-485a-ae36-28d728527a50,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
26,2024-04-23,745026,Strikeout,strikeout,True,664034,641540,Ty France,Dane Dunning,0,de2bd9d6-f53c-4854-bd9f-40c3a0350b18,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
27,2024-04-23,745026,Walk,walk,False,641598,641540,Mitch Garver,Dane Dunning,0,23890042-66f8-4ca6-a9e5-1806f264596c,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
28,2024-04-23,745026,Flyout,field_out,True,670042,641540,Luke Raley,Dane Dunning,0,cc585c35-fdf0-446a-b4e8-29d3e780a1c4,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,60.0,92.0,100.0,79.0,97.0,94.0,0.349,0.031,0.182,0.001,0.245,0.056,0.137,-3.78,-0.59,-6.42,0.8,-0.4,-0.02,-1.16,89.4,88.2,76.4,85.4,90.0,80.9,75.8,0.218,0.376,0.133,0.226,0.472,0.336,0.233,0.419,0.259,0.219,0.531,0.358,0.0,0.0,0.368,0.25,0.625,0.263,,,,,,,,,,,,,,,
29,2024-04-23,745026,Groundout,field_out,True,666969,669302,Adolis García,Logan Gilbert,0,a95673f3-d331-4caf-863b-3671829a1a06,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,,,,119.0,102.0,101.0,0.009,0.313,0.149,,0.308,,,1.7,0.97,,-0.93,1.89,,,96.2,92.2,,,94.9,88.2,,,,,0.205,0.358,0.35,0.232,0.435,0.255,,,,0.154,0.282,0.324,0.208,0.369,0.19,111.0,101.0,105.0,109.0,96.0,100.0,0.136,0.085,1.26,1.7,84.1,83.0,0.082,0.164,0.468
