,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,wFA/C,wSL/C,wCU/C,vFA,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-05-17,746641,Single,single,False,681807,680573,David Fry,Simeon Woods Richardson,0,8872f612-e3d8-4b06-9ae6-0902cfe0731a,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-17,746641,Forceout,force_out,True,686823,680573,Will Brennan,Simeon Woods Richardson,1,f97c046b-e8a1-4945-a2cc-96601642b146,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-17,746641,Flyout,field_out,True,657656,680573,Ramón Laureano,Simeon Woods Richardson,0,25ac42cf-25a3-43b2-a55f-5cfa0c9758d2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-17,746641,Home Run,home_run,False,666135,663474,Alex Kirilloff,Triston McKenzie,0,b2e08655-0622-4c79-9b93-3db978728ff1,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-17,746641,Walk,walk,False,669304,663474,Jose Miranda,Triston McKenzie,0,8d2d304b-7981-4161-a999-f1feda6f30ff,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-17,746641,Grounded Into DP,grounded_into_double_play,True,650489,663474,Willi Castro,Triston McKenzie,1,a57c19dd-44a5-4dca-85ec-98d9b7ccc399,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-17,746641,Strikeout,strikeout,True,666397,663474,Edouard Julien,Triston McKenzie,0,f507d2f0-22a6-4eb4-aacf-de21d0ed3a40,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-17,746641,Strikeout,strikeout,True,666310,680573,Bo Naylor,Simeon Woods Richardson,0,18b2ab77-7e01-40b2-9d58-78d62324aacf,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-17,746641,Groundout,field_out,True,672356,680573,Gabriel Arias,Simeon Woods Richardson,0,3e7a0fba-3cda-4d09-aff9-390d1e734c22,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-17,746641,Single,single,False,671289,680573,Tyler Freeman,Simeon Woods Richardson,0,b1285757-41ae-4f95-9872-a3efb7b02ba8,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-17,746641,Flyout,field_out,True,665926,680573,Andrés Giménez,Simeon Woods Richardson,0,c8894a88-d42d-4464-a3bf-86eb759a45ee,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-17,746641,Lineout,field_out,True,663616,663474,Trevor Larnach,Triston McKenzie,0,a5485204-2a7f-48a4-82d3-4546dfb9d111,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-17,746641,Strikeout,strikeout,True,680777,663474,Ryan Jeffers,Triston McKenzie,0,99ca82b8-5e20-4b59-afbc-96adc3cb9340,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-17,746641,Flyout,field_out,True,596146,663474,Max Kepler,Triston McKenzie,0,13321ec4-dcc5-40e0-ac48-a6fa96268e90,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-17,746641,Flyout,field_out,True,608070,680573,José Ramírez,Simeon Woods Richardson,0,ad97fae1-dd5d-4950-a912-0d5804816fcb,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-17,746641,Hit By Pitch,hit_by_pitch,False,647304,680573,Josh Naylor,Simeon Woods Richardson,0,2d3a805a-e38b-4185-85cb-5e8c9a7fd0f7,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-17,746641,Single,single,False,681807,680573,David Fry,Simeon Woods Richardson,1,998734ca-9164-4657-bd7c-e2f3cfe7d2d2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-17,746641,Flyout,field_out,True,686823,680573,Will Brennan,Simeon Woods Richardson,1,595c7cd8-5ad0-42f6-8120-4787dd1fc908,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-17,746641,Lineout,field_out,True,657656,680573,Ramón Laureano,Simeon Woods Richardson,0,03d0199a-d154-44f3-afc8-448cd519bf48,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-17,746641,Strikeout,strikeout,True,621043,663474,Carlos Correa,Triston McKenzie,0,c2e5d831-1f6e-4259-b5bf-21778cfa675b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-17,746641,Groundout,field_out,True,467793,663474,Carlos Santana,Triston McKenzie,0,33d5508c-899f-44b7-89a7-0518bc215fa1,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-17,746641,Walk,walk,False,666135,663474,Alex Kirilloff,Triston McKenzie,0,5e24ea21-acba-42e4-a617-ccf906f2ddaf,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-17,746641,Runner Out,other_out,True,669304,663474,Jose Miranda,Triston McKenzie,0,1a7332b7-c768-4dda-aa8d-c6bbe15ff9ce,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-17,746641,Groundout,field_out,True,666310,680573,Bo Naylor,Simeon Woods Richardson,0,17466f4f-1f98-40d0-bfcb-bc9cd87c8c19,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-17,746641,Groundout,field_out,True,672356,680573,Gabriel Arias,Simeon Woods Richardson,0,9ab6410b-3177-4aa8-b286-11df846e2409,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-17,746641,Lineout,field_out,True,671289,680573,Tyler Freeman,Simeon Woods Richardson,0,87abb1b1-7a45-4d38-8bcc-83f785d64ca4,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,1.41,1.55,0.19,93.1,86.7,75.4,0.248,0.291,0.201,0.278,0.556,0.225,0.181,0.284,0.257,101.0,107.0,112.0,0.213,-2.69,82.9,0.268,0.571,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-05-17,746641,Strikeout,strikeout,True,669304,663474,Jose Miranda,Triston McKenzie,0,2754c197-16e8-4e67-a59f-facead32602b,663474.0,tristonmckenzie,McKenzie,Right,Triston McKenzie,CLE,5.11,5.54,75.2,90.0,99.0,90.0,0.784,8.8,5.83,8.21,2.26,0.68,0.251,0.386,0.149,0.321,0.406,97.0,102.0,100.0,98.0,86.0,87.0,106.0,87.0,90.0,0.524,0.21,0.266,-2.21,1.46,-0.18,91.1,85.4,77.7,0.303,0.652,0.103,0.176,0.341,0.373,0.143,0.143,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
