,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff
10,2024-09-01,746669,Strikeout,strikeout,True,596142,682227,Gary Sánchez,Brandon Williamson,0,e8921d71-e98c-4c08-9a76-b4a349dcacf4,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
11,2024-09-01,746669,Home Run,home_run,False,641584,668964,Jake Fraley,Tobias Myers,0,e4d29c51-5992-4c4f-b1b3-6d958f386c02,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
12,2024-09-01,746669,Single,single,False,642708,668964,Amed Rosario,Tobias Myers,0,a4b82fea-b499-401f-9a2f-f3ef20176c2a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
13,2024-09-01,746669,Walk,walk,False,666181,668964,Will Benson,Tobias Myers,1,b8fbe4b0-6c1d-4adc-8618-1714d384dec5,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
14,2024-09-01,746669,Pop Out,field_out,True,682622,668964,Noelvi Marte,Tobias Myers,0,1169e313-7f1e-438b-a07a-7d506f2de8a7,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
15,2024-09-01,746669,Sac Fly,sac_fly,True,663697,668964,Jonathan India,Tobias Myers,1,f36a6177-960b-4210-b9d4-c4662100cbff,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
16,2024-09-01,746669,Strikeout,strikeout,True,682829,668964,Elly De La Cruz,Tobias Myers,1,af0462e9-b630-4072-977d-cd4c4ddd1cf0,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
17,2024-09-01,746669,Flyout,field_out,True,656555,682227,Rhys Hoskins,Brandon Williamson,0,759912a7-adf7-4bb8-b650-dce9c36526c2,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
18,2024-09-01,746669,Single,single,False,687401,682227,Joey Ortiz,Brandon Williamson,0,de56cdfd-cb45-4a09-bd68-f6adaa6202ca,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
19,2024-09-01,746669,Single,single,False,668930,682227,Brice Turang,Brandon Williamson,1,dd451147-a553-49f8-af88-4f1a9b8a6bcb,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
20,2024-09-01,746669,Field Error,field_error,False,694192,682227,Jackson Chourio,Brandon Williamson,1,40dfb6b1-5fba-4c03-b061-0516d31e4783,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
21,2024-09-01,746669,Sac Fly,sac_fly,True,663368,682227,Blake Perkins,Brandon Williamson,1,c59fd81b-4b13-4c05-9417-a716867aa43b,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
22,2024-09-01,746669,Strikeout,strikeout,True,661388,682227,William Contreras,Brandon Williamson,0,3fdad223-3269-4c6a-8f5b-449314d4acb9,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
23,2024-09-01,746669,Strikeout,strikeout,True,663886,668964,Tyler Stephenson,Tobias Myers,0,50e3102a-343d-4d62-a852-18f2f0e4b639,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
24,2024-09-01,746669,Lineout,field_out,True,670770,668964,TJ Friedl,Tobias Myers,0,b37d1202-76cd-4b96-9d7b-2cdf71013078,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
25,2024-09-01,746669,Walk,walk,False,664034,668964,Ty France,Tobias Myers,0,cf4d25d9-5dc2-4d49-9401-67551519c0cc,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
26,2024-09-01,746669,Strikeout,strikeout,True,641584,668964,Jake Fraley,Tobias Myers,0,7911ec29-33d1-47fd-92bc-34fb6f81e02b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
27,2024-09-01,746669,Home Run,home_run,False,642715,682227,Willy Adames,Brandon Williamson,0,b08ccda2-6939-4fbd-93e3-3d4f7e66359c,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
28,2024-09-01,746669,Strikeout,strikeout,True,676551,682227,Brewer Hicklen,Brandon Williamson,0,c7e915de-e41b-4b6c-9f2d-862b11b38aeb,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,CIN,2.25,3.54,8.0,84.0,65.0,78.0,0.833,6.75,1.13,4.5,1.13,1.11,0.227,0.455,0.0,0.409,0.429,86.0,100.0,103.0,42.0,-28.0,-68.0,45.0,104.0,90.0,67.0,83.0,82.0,0.206,0.516,0.048,0.23,-1.19,2.77,-12.83,2.7,93.1,90.4,84.1,75.3,0.125,0.313,0.152,0.286,0.429,0.214,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,
29,2024-09-01,746669,Groundout,field_out,True,596142,596001,Gary Sánchez,Jakob Junis,0,b6412e56-a59d-49d6-8855-5629606cc9a1,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,97.0,119.0,106.0,0.081,0.005,,0.083,2.0,6.03,,-4.21,92.8,90.0,86.4,,0.25,0.25,0.0,0.133,0.133,0.31,0.278,0.833,0.241,79.0,110.0,103.0,121.0,108.0,117.0,0.361,0.47,1.47,1.91,92.1,83.0,0.169,0.301,0.321,,,,0.273,0.379,0.191
30,2024-09-01,746669,Groundout,field_out,True,656555,596001,Rhys Hoskins,Jakob Junis,0,469ada45-2214-434c-a64f-7df0664e077e,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,97.0,119.0,106.0,0.081,0.005,,0.083,2.0,6.03,,-4.21,92.8,90.0,86.4,,0.25,0.25,0.0,0.133,0.133,0.31,0.278,0.833,0.241,79.0,110.0,103.0,121.0,108.0,117.0,0.361,0.47,1.47,1.91,92.1,83.0,0.169,0.301,0.321,,,,0.273,0.379,0.191
31,2024-09-01,746669,Strikeout,strikeout,True,642708,668964,Amed Rosario,Tobias Myers,0,fa88a9ea-7d31-428c-a8a7-502582125920,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
32,2024-09-01,746669,Groundout,field_out,True,666181,668964,Will Benson,Tobias Myers,0,42d91899-7bfb-4af0-837e-812f4ff0056c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
33,2024-09-01,746669,Strikeout,strikeout,True,682622,668964,Noelvi Marte,Tobias Myers,0,4f81878a-2b43-4aba-be84-8d21f2a46097,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.93,4.22,120.0,101.0,91.0,97.0,0.807,8.4,2.48,7.95,1.28,0.93,0.249,0.425,0.126,0.323,0.43,106.0,84.0,89.0,71.0,100.0,104.0,86.0,104.0,100.0,95.0,100.0,90.0,0.399,0.232,0.042,0.114,0.59,-1.03,-4.61,1.14,92.9,89.3,81.1,77.7,0.34,0.526,0.135,0.222,0.433,0.181,0.077,0.077,0.447,71.0,92.0,74.0,91.0,107.0,104.0,0.005,0.208,11.3,2.08,91.5,85.5,0.18,0.202,0.265,0.533,0.733,0.167,0.0,0.0,0.0
34,2024-09-01,746669,Double,double,False,687401,596001,Joey Ortiz,Jakob Junis,0,b5aed95a-c6af-4c9f-b1a7-73e54122e320,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,2.82,4.25,51.0,108.0,100.0,110.0,0.758,6.88,1.24,7.06,1.06,0.9,0.291,0.378,0.101,0.27,0.501,92.0,101.0,106.0,,,,77.0,110.0,102.0,97.0,119.0,106.0,0.081,0.005,,0.083,2.0,6.03,,-4.21,92.8,90.0,86.4,,0.25,0.25,0.0,0.133,0.133,0.31,0.278,0.833,0.241,79.0,110.0,103.0,121.0,108.0,117.0,0.361,0.47,1.47,1.91,92.1,83.0,0.169,0.301,0.321,,,,0.273,0.379,0.191
